rank	score	disease_name	disease_identifier
1	0.85	SPG11, Autosomal Recessive	OMIM:604360
2	0.8	SPG4, Autosomal Dominant	OMIM:182601
3	0.75	SPG7, Autosomal Recessive	OMIM:607259
4	0.7	SPASTIC PARAPLEGIA 31, AUTOSOMAL DOMINANT	OMIM:610250
5	0.65	NEUROPATHY, HEREDITARY SENSORY, TYPE ID	OMIM:613708
6	0.6	SPASTIC PARAPLEGIA 8, AUTOSOMAL DOMINANT	OMIM:603563
7	0.55	SPASTIC PARAPLEGIA 3A, AUTOSOMAL DOMINANT	OMIM:182600
8	0.5	SPASTIC PARAPLEGIA 21, AUTOSOMAL RECESSIVE	OMIM:248900
9	0.45	SPASTIC PARAPLEGIA 4, AUTOSOMAL DOMINANT	OMIM:182601
10	0.4	SPASTIC PARAPLEGIA 7, AUTOSOMAL RECESSIVE	OMIM:607259
