rank	score	disease_name	disease_identifier
1	0.85	CHARGE Syndrome	OMIM:214800
2	0.75	Joubert Syndrome	OMIM:213300
3	0.65	1p36 Deletion Syndrome	OMIM:607872
4	0.6	Smith-Lemli-Opitz Syndrome	OMIM:270400
5	0.55	Prader-Willi Syndrome	OMIM:176270
5	0.55	Angelman Syndrome	OMIM:105830
7	0.5	Cerebellar Hypoplasia and Mental Retardation with or without Quadrupedal Locomotion 1	OMIM:224050
7	0.5	Pitt-Hopkins Syndrome	OMIM:610954
7	0.5	Cornelia de Lange Syndrome	OMIM:122470
10	0.45	Rubinstein-Taybi Syndrome	OMIM:180849
