rank	score	disease_name	disease_identifier
1	0.95	Progeroid Syndrome, Petty Type	OMIM:608737
2	0.88	Mandibuloacral Dysplasia with Type A Lipodystrophy	OMIM:248370
3	0.85	Werner Syndrome	OMIM:277700
4	0.82	Lipodystrophy, Familial Partial, Type 2	OMIM:151660
5	0.8	Hutchinson-Gilford Progeria Syndrome	OMIM:176670
6	0.78	Cockayne Syndrome	OMIM:216400
7	0.76	Mulvihill-Smith Syndrome	OMIM:176690
8	0.74	Leprechaunism	OMIM:246200
9	0.72	Alström Syndrome	OMIM:203800
10	0.7	Berardinelli-Seip Congenital Lipodystrophy	OMIM:269700
