rank	score	disease_name	disease_identifier
1	0.9	SPASTIC PARAPLEGIA 7, AUTOSOMAL RECESSIVE	OMIM:607259
2	0.88	CEREBRAL ATROPHY, AUTOSOMAL RECESSIVE, WITH SPASTICITY AND PALSY	OMIM:613162
3	0.86	LEUKOENCEPHALOPATHY WITH ATAXIA	OMIM:615651
4	0.85	SPASTIC PARAPLEGIA 3A, AUTOSOMAL DOMINANT	OMIM:182600
5	0.84	SPASTIC PARAPLEGIA 4, AUTOSOMAL DOMINANT	OMIM:182601
6	0.83	SPASTIC PARAPLEGIA 11, AUTOSOMAL RECESSIVE	OMIM:604187
7	0.81	SPASTIC PARAPLEGIA 15, AUTOSOMAL RECESSIVE	OMIM:270700
8	0.79	SPASTIC PARAPLEGIA 2, X-LINKED	OMIM:312920
9	0.78	AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 18	OMIM:611225
10	0.77	SPASTIC ATAXIA 3, AUTOSOMAL RECESSIVE	OMIM:611390
