rank	score	disease_name	disease_identifier
1	0.98	Cornelia de Lange syndrome 1	OMIM:122470
2	0.96	Cornelia de Lange syndrome 4	OMIM:614701
3	0.93	Blepharophimosis intellectual disability syndrome, Maat-Kievit-Brunner type	OMIM:610759
4	0.91	Coffin-Siris syndrome 1	OMIM:135900
5	0.9	Blepharophimosis-intellectual disability syndromes	OMIM:600974
6	0.89	Pitt-Hopkins syndrome	OMIM:610954
7	0.87	Blepharophimosis, ptosis, and epicanthus inversus	OMIM:110100
8	0.85	Nablus mask-like facial syndrome	OMIM:608156
9	0.83	Char syndrome	OMIM:169100
10	0.82	Branchiooculofacial syndrome	OMIM:113620
