rank	score	disease_name	disease_identifier
1	0.95	Ehlers-Danlos syndrome, Classic Type, 1	OMIM:130000
2	0.93	Ehlers-Danlos syndrome, Classic Type, 2	OMIM:601776
3	0.89	Ehlers-Danlos syndrome, kyphoscoliotic type, 1	OMIM:225400
4	0.86	Ehlers-Danlos syndrome, vascular type	OMIM:130050
5	0.83	Marfan syndrome	OMIM:154700
6	0.8	Loeys-Dietz syndrome type 1	OMIM:609192
7	0.78	Loeys-Dietz syndrome type 2	OMIM:610168
8	0.75	Ehlers-Danlos syndrome, classical-like	OMIM:606408
9	0.73	Ehlers-Danlos syndrome, musculocontractural type 1	OMIM:601776
10	0.7	Brittle cornea syndrome	OMIM:229200
