rank	score	disease_name	disease_identifier
1	0.9	NEMALINE MYOPATHY 6, AUTOSOMAL DOMINANT	OMIM:609284
2	0.85	NEMALINE MYOPATHY 3, AUTOSOMAL DOMINANT OR RECESSIVE	OMIM:161800
3	0.82	MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION, AUTOSOMAL RECESSIVE	OMIM:255310
4	0.8	NEMALINE MYOPATHY 7, AUTOSOMAL RECESSIVE	OMIM:609239
5	0.75	NEMALINE MYOPATHY 9, AUTOSOMAL RECESSIVE	OMIM:615731
6	0.7	NEMALINE MYOPATHY 2, AUTOSOMAL RECESSIVE	OMIM:605355
6	0.7	MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION, AUTOSOMAL DOMINANT	OMIM:255310
6	0.7	NEMALINE MYOPATHY 4, AUTOSOMAL RECESSIVE	OMIM:609285
9	0.65	NEMALINE MYOPATHY 10, AUTOSOMAL RECESSIVE	OMIM:616165
9	0.65	NEMALINE MYOPATHY 8, AUTOSOMAL RECESSIVE	OMIM:615348
