rank	score	disease_name	disease_identifier
1	0.85	CORPUS CALLOSUM, AGENESIS OF, WITH FACIAL ANOMALIES AND DEVELOPMENTAL DELAY	OMIM:617164
2	0.83	RUBINSTEIN-TAYBI SYNDROME 1	OMIM:180849
3	0.81	COG1-CDG	OMIM:603183
4	0.79	NEVADA-TYPE FAMILIAL SYNDROME	OMIM:301830
5	0.78	MENTAL RETARDATION, AUTOSOMAL DOMINANT 58, WITH DEVELOPMENTAL DELAY	OMIM:300271
6	0.77	SCHAFER-SYNDROME	OMIM:218609
7	0.76	MENTAL RETARDATION, X-LINKED, SYNDROMIC, STRØMME TYPE	OMIM:300925
8	0.75	VERLOES-BORONSKY SYNDROME	OMIM:615541
9	0.74	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 58	OMIM:617270
10	0.72	DEAFNESS, AUTOSOMAL DOMINANT 1	OMIM:124900
