rank	score	gene_symbol	gene_identifier
1	0.8684210526	COL11A1	ENSG00000060718
2	0.8571428571	FGFR2	ENSG00000066468
3	0.8275862069	SALL1	ENSG00000103449
4	0.8148148148	TSC2	ENSG00000103197
5	0.7916666667	EP300	ENSG00000100393
6	0.7826086957	NF1	ENSG00000196712
7	0.78125	FBN2	ENSG00000138829
8	0.7777777778	TGFBR2	ENSG00000163513
9	0.7586206897	RYR2	ENSG00000198626
10	0.75	SLC6A8	ENSG00000130821
11	0.7435897436	RPS19	ENSG00000105372
12	0.7380952381	TFAP2A	ENSG00000137203
13	0.7352941176	RUNX1	ENSG00000159216
14	0.7333333333	ADGRG1	ENSG00000205336
15	0.7272727273	APTX	ENSG00000137074
