rank	score	disease_name	disease_identifier
1	0.81	Episodic ataxia, type 2	OMIM:108500
2	0.8	Autosomal dominant ataxia	OMIM:164400
3	0.79	Spinocerebellar ataxia type 6	OMIM:183086
4	0.76	Spinocerebellar ataxia type 14	OMIM:605361
5	0.75	Spinocerebellar ataxia type 2	OMIM:183090
6	0.74	Mitochondrial encephalomyopathy, lactic acidosis, and stroke-like episodes	OMIM:540000
7	0.71	Friedreich ataxia	OMIM:229300
8	0.7	Ataxia with oculomotor apraxia type 1	OMIM:208920
8	0.7	Spinocerebellar ataxia type 8	OMIM:608768
10	0.68	Spinocerebellar ataxia, autosomal recessive 16	OMIM:615768
