rank	score	disease_name	disease_identifier
1	0.85	Coffin-Siris syndrome 2	OMIM:614607
2	0.82	Coffin-Siris syndrome 1	OMIM:135900
3	0.79	Sotos syndrome 1	OMIM:117550
4	0.78	Mental retardation, autosomal dominant 15	OMIM:614698
5	0.77	Hyperekplexia 3	OMIM:614618
6	0.75	Renpenning syndrome 1	OMIM:309500
7	0.73	Camptodactyly, fibrous tissue hyperplasia, and skeletal dysplasia	OMIM:114290
8	0.71	Theodor-Hertz-Goodman syndrome	OMIM:614819
9	0.68	Mental retardation, autosomal recessive 13	OMIM:613192
10	0.65	Zellweger syndrome	OMIM:214100
