rank	score	disease_name	disease_identifier
1	0.9	Ehlers-Danlos Syndrome, AD/AR	OMIM:130000
2	0.85	Cutis Laxa, Autosomal Recessive, Type IA	OMIM:219100
3	0.8	Ehlers-Danlos Syndrome, Type I	OMIM:130010
4	0.75	Mandibuloacral Dysplasia with Type A Lipodystrophy	OMIM:248370
5	0.7	Cutis Laxa, Autosomal Recessive, Type IIA	OMIM:219200
6	0.65	Lipoatrophy with Diabetes, Hepatic Steatosis, Cardiomyopathy, and Leukoencephalopathy	OMIM:609628
7	0.6	Cutis Laxa, Autosomal Dominant 3	OMIM:616603
8	0.55	Hallermann-Streiff Syndrome	OMIM:234100
9	0.5	Adams-Oliver Syndrome 5	OMIM:616028
10	0.45	Loeys-Dietz Syndrome 2	OMIM:610168
