rank	score	disease_name	disease_identifier
1	0.376496	BRACHYDACTYLY, TYPE A2, WITH MICROBRACHYDACTYLY	OMIM:112600
2	0.370721	BMIQ12	OMIM:300896
3	0.354699	OZTURK-BAKER SYNDROME	OMIM:617457
4	0.349578	25-HYDROXYVITAMIN D HYDROXYLASE-DEFICIENT RICKETS, TYPE 2A	OMIM:600785
5	0.344746	KYNURENINASE DEFICIENCY	OMIM:236800
6	0.344579	COG8-CDG	OMIM:618056
7	0.344261	TRICHOTHEODYSTROPHY, PROGRESSIVE	OMIM:601705
8	0.344071	OBESITY, EARLY-ONSET, WITH ADRENAL INSUFFICIENCY AND RED HAIR	OMIM:609734
9	0.343674	HUTCHINSON-GILFORD PROGERIA SYNDROME	OMIM:176670
10	0.34325	RETINITIS PIGMENTOSA 54	OMIM:613428
