rank	score	disease_name	disease_identifier
1	0.875	Wilson Disease	OMIM:277900
2	0.8625	Alkaptonuria	OMIM:203500
3	0.85625	Lysosomal Acid Lipase Deficiency	OMIM:613957
4	0.85	Congenital Disorder of Glycosylation, Type Ia	OMIM:212065
5	0.84375	Combined Oxidative Phosphorylation Deficiency	OMIM:609060
6	0.8375	Glycogen Storage Disease, Type III	OMIM:232400
7	0.83125	Familial Hypercholesterolemia	OMIM:143890
8	0.825	Hypermethioninemia	OMIM:204100
9	0.81875	Glycogen Storage Disease, Type I	OMIM:232200
10	0.8125	Hyperbilirubinemia, Transient Familial Neonatal	OMIM:237900
