rank	score	disease_name	disease_identifier
1	0.119	Ectodermal dysplasia, anhidrotic, with T-cell immunodeficiency	OMIM:300291
2	0.116	 oro facial digital syndrome I	OMIM:311200
3	0.113	Muscle-eye-brain disease	OMIM:253280
4	0.108	Lethal congenital contracture syndrome 5	OMIM:615368
5	0.105	Spondyloepimetaphyseal dysplasia, Missouri type	OMIM:602111
6	0.099	Osteoporosis, juvenile	OMIM:259750
7	0.098	Deafness, autosomal dominant 12	OMIM:601543
8	0.097	MID1-related Opitz G/BBB syndrome, type II	OMIM:145410
8	0.097	 Perry syndrome	OMIM:168605
8	0.097	 interleukin 7 receptor alpha deficiency	OMIM:146661
