rank	score	disease_name	disease_identifier
1	0.56	Cardiofaciocutaneous syndrome 3	OMIM:615679
2	0.54	Deafness, autosomal recessive 1A	OMIM:220290
3	0.52	Nicolaides-Baraitser syndrome	OMIM:601358
4	0.5	Branchiooculofacial syndrome	OMIM:113620
5	0.49	Crigler-Najjar syndrome, type I	OMIM:218800
6	0.48	Cat eye syndrome	OMIM:115470
6	0.48	Muscular dystrophy, Becker type	OMIM:300376
8	0.47	Donnai-Barrow syndrome	OMIM:222448
9	0.46	Charcot-Marie-Tooth disease, type 2J	OMIM:606482
10	0.45	Epiphyseal dysplasia, multiple, with Myopia and Conductive Deafness	OMIM:132450
