rank	score	disease_name	disease_identifier
1	0.8	Congenital myasthenic syndrome	OMIM:601462
2	0.75	Neurogenic arthrogryposis multiplex congenita	OMIM:253800
3	0.7	Autosomal dominant limb-girdle muscular dystrophy type 2G	OMIM:601954
4	0.65	Myotonic dystrophy type 1	OMIM:160900
5	0.62	Emery-Dreifuss muscular dystrophy 2, autosomal dominant	OMIM:143872
6	0.6	Charcot-Marie-Tooth disease, type 2E	OMIM:601472
7	0.58	Charcot-Marie-Tooth disease, type 1A	OMIM:118220
8	0.55	Bethlem myopathy	OMIM:158810
9	0.52	Emery-Dreifuss muscular dystrophy 3, autosomal recessive	OMIM:616516
10	0.5	Spinal muscular atrophy with lower extremity predominance 2, autosomal dominant	OMIM:615240
