rank	score	disease_name	disease_identifier
1	0.98	Leukodystrophy, hypomyelinating, 7, with or without oligodontia and-or hypogonadotropic hypogonadism	OMIM:617760
2	0.97	Hypomyelinating leukodystrophy 2	OMIM:608804
3	0.96	Leukodystrophy, hypomyelinating, 8, with or without oligodontia and-or hypogonadotropic hypogonadism	OMIM:609313
4	0.95	Hypoprebetalipoproteinemia, acanthocytosis, retinitis pigmentosa, and pallidal degeneration	OMIM:609169
5	0.94	Hypomyelination with brainstem and spinal cord involvement and leg spasticity	OMIM:608804
6	0.93	Hypomyelination, global cerebral	OMIM:612949
7	0.92	Leukodystrophy with oligodontia	OMIM:617693
8	0.91	Leigh-like syndrome with nephropathy and CoQ10 deficiency	OMIM:617563
9	0.9	Hypomyelinating leukodystrophy 1	OMIM:312080
10	0.89	Aicardi-Goutieres syndrome 6	OMIM:615010
