rank	score	disease_name	disease_identifier
1	0.9	Marfan syndrome	OMIM:154700
2	0.85	Loeys-Dietz syndrome	OMIM:609192
3	0.8	Ehlers-Danlos syndrome, vascular type	OMIM:130050
4	0.75	Homocystinuria due to cystathionine beta-synthase deficiency	OMIM:236200
5	0.7	Stickler syndrome, type 1	OMIM:108300
6	0.65	Beals syndrome	OMIM:121050
7	0.6	Acromicric dysplasia	OMIM:102370
8	0.55	Marfan lipodystrophy syndrome	OMIM:616914
9	0.5	Weill-Marchesani syndrome	OMIM:277600
10	0.45	Pseudoxanthoma elasticum	OMIM:264800
