rank	score	gene_symbol	gene_identifier
1	0.9	UMOD	ENSG00000169344
2	0.8	PKD1	ENSG00000008710
2	0.8	PKD2	ENSG00000118762
4	0.7	MUC1	ENSG00000185499
4	0.7	REN	ENSG00000143839
6	0.6	NPHP1	ENSG00000144061
6	0.6	NPHP3	ENSG00000113971
6	0.6	NPHP4	ENSG00000131697
9	0.5	UROM	
9	0.5	HNF1B	ENSG00000275410
9	0.5	SDCCAG8	ENSG00000054282
12	0.4	B2M	ENSG00000166710
12	0.4	FN1	ENSG00000115414
12	0.4	COL4A1	ENSG00000187498
12	0.4	COL4A3	ENSG00000169031
12	0.4	COL4A4	ENSG00000081052
12	0.4	COL4A5	ENSG00000188153
