rank	score	gene_symbol	gene_identifier
1	0.95	FGFR3	ENSG00000068078
2	0.9	DHCR7	ENSG00000172893
3	0.85	TGFBR1	ENSG00000106799
3	0.85	TGFBR2	ENSG00000163513
5	0.8	TFAP2A	ENSG00000137203
5	0.8	KMT2D	ENSG00000167548
5	0.8	FBN1	ENSG00000166147
5	0.8	COL5A1	ENSG00000130635
5	0.8	COL5A2	ENSG00000204262
10	0.75	EP300	ENSG00000100393
10	0.75	NIPBL	ENSG00000164190
10	0.75	CREBBP	ENSG00000005339
13	0.7	LAMA3	ENSG00000053747
13	0.7	LAMB3	ENSG00000196878
13	0.7	LAMC2	ENSG00000058085
16	0.65	COL2A1	ENSG00000139219
16	0.65	FLNB	ENSG00000136068
18	0.6	SMAD3	ENSG00000166949
18	0.6	TGFB2	ENSG00000092969
18	0.6	TGFB3	ENSG00000119699
21	0.55	SOX9	ENSG00000125398
21	0.55	CHSY1	ENSG00000131873
23	0.5	CHD7	ENSG00000171316
