rank	score	disease_name	disease_identifier
1	0.8	Crouzon syndrome	OMIM:123500
2	0.75	Apert syndrome	OMIM:101200
3	0.7	Pfeiffer syndrome	OMIM:101600
4	0.65	Saethre-Chotzen syndrome	OMIM:101400
5	0.6	Mucopolysaccharidosis, type II	OMIM:309900
6	0.55	Cleidocranial dysplasia	OMIM:119600
7	0.5	Pierre Robin sequence	OMIM:261800
8	0.45	Rubinstein-Taybi syndrome	OMIM:180849
9	0.4	CHARGE syndrome	OMIM:214800
10	0.35	Smith-Lemli-Opitz syndrome	OMIM:270400
11	0.3	Seckel syndrome	OMIM:210600
12	0.25	Williams syndrome	OMIM:194050
13	0.2	Cornelia de Lange syndrome	OMIM:122470
14	0.15	Kabuki syndrome	OMIM:147920
15	0.1	Beckwith-Wiedemann syndrome	OMIM:130650
16	0.05	Noonan syndrome	OMIM:163950
