rank	score	disease_name	disease_identifier
1	0.8	Otospondylomegaepiphyseal dysplasia	OMIM:215150
2	0.75	Ehlers-Danlos syndrome, classic-like	OMIM:606408
3	0.7	Stickler syndrome, type I	OMIM:108300
4	0.65	Cranioectodermal dysplasia	OMIM:218330
5	0.6	Schwartz-Jampel syndrome, type 1	OMIM:255800
6	0.55	Weill-Marchesani syndrome	OMIM:277600
7	0.5	Larsen syndrome	OMIM:150250
8	0.45	Stickler syndrome, type II	OMIM:604841
9	0.4	Weill-Marchesani-like syndrome	OMIM:613195
10	0.35	Oto-palato-digital syndrome, type II	OMIM:304120
11	0.3	Stickler syndrome, type III	OMIM:184840
12	0.25	Velofacioskeletal syndrome	OMIM:617332
13	0.2	Craniofacial-deafness-hand syndrome	OMIM:122880
14	0.15	Biemond syndrome type II	OMIM:615291
15	0.1	Hunter-Macdonald syndrome	OMIM:309700
