rank	score	disease_name	disease_identifier
1	0.9	Polymicrogyria	OMIM:614833
2	0.8	Epilepsy, Generalized, with Febrile Seizures Plus, Type 6	OMIM:613863
2	0.8	Developmental Delay with or without Epilepsy and/or Congenital Abnormalities	OMIM:617552
2	0.8	Epilepsy, Idiopathic Generalized 3	OMIM:611942
2	0.8	Febrile Seizure-Related Epilepsy Syndrome, 2	OMIM:604403
2	0.8	Epileptic Encephalopathy, Early Infantile, 7	OMIM:613720
2	0.8	Epileptic Encephalopathy, Early Infantile, 33	OMIM:617925
2	0.8	Epileptic Encephalopathy, Early Infantile, 76	OMIM:618122
2	0.8	Epileptic Encephalopathy, Early Infantile, 22	OMIM:617091
2	0.8	Encephalopathy, Progressive, Early-onset, with Episodic Rhabdomyolysis	OMIM:618197
2	0.8	Epileptic Encephalopathy, Early Infantile, 11	OMIM:613721
