rank	score	disease_name	disease_identifier
1	0.9	Aplastic Anemia	OMIM:609135
2	0.85	Myelodysplastic Syndromes	OMIM:614286
3	0.8	Paroxysmal Nocturnal Hemoglobinuria	OMIM:300818
4	0.75	Fanconi Anemia	OMIM:227650
5	0.7	Severe Congenital Neutropenia	OMIM:202700
6	0.65	Dyskeratosis Congenita	OMIM:127550
7	0.6	Shwachman-Diamond Syndrome	OMIM:260400
8	0.55	Acquired Amegakaryocytic Thrombocytopenia	OMIM:604498
9	0.5	Immune Thrombocytopenia	OMIM:188030
10	0.45	Congenital Amegakaryocytic Thrombocytopenia	OMIM:604498
