rank	score	disease_name	disease_identifier
1	0.872	Loeys-Dietz syndrome 4	OMIM:614816
2	0.7751	Loeys-Dietz syndrome 2	OMIM:610168
3	0.7591	Loeys-Dietz syndrome	ORPHA:60030
3	0.7591	Loeys-Dietz syndrome	ORPHA:60030
3	0.7591	Loeys-Dietz syndrome	ORPHA:60030
6	0.7525	Loeys-Dietz syndrome 3	OMIM:613795
7	0.7514	Developmental delay, impaired speech, and behavioral abnormalities	OMIM:619475
8	0.7493	Marfan syndrome	OMIM:154700
9	0.7466	VISS syndrome	OMIM:619472
10	0.7427	Loeys-Dietz syndrome 1	OMIM:609192
11	0.7339	Pseudoxanthoma elasticum	ORPHA:758
11	0.7339	Pseudoxanthoma elasticum	ORPHA:758
13	0.7338	Marfan lipodystrophy syndrome	OMIM:616914
14	0.731	Fibromuscular dysplasia, multifocal	OMIM:619329
15	0.7278	MASS syndrome	OMIM:604308
16	0.7276	Aortic aneurysm, familial thoracic 10	OMIM:617168
17	0.7272	Aneurysm-osteoarthritis syndrome	ORPHA:284984
18	0.7222	Neuroocular syndrome	OMIM:619539
19	0.7154	Arterial tortuosity syndrome	OMIM:208050
20	0.7111	Lateral meningocele syndrome	OMIM:130720
21	0.7107	Cutis laxa, autosomal recessive, type IIB	OMIM:612940
22	0.7085	Meester-Loeys syndrome	OMIM:300989
23	0.7054	Familial thoracic aortic aneurysm and aortic dissection	ORPHA:91387
23	0.7054	Familial thoracic aortic aneurysm and aortic dissection	ORPHA:91387
23	0.7054	Familial thoracic aortic aneurysm and aortic dissection	ORPHA:91387
23	0.7054	Familial thoracic aortic aneurysm and aortic dissection	ORPHA:91387
23	0.7054	Familial thoracic aortic aneurysm and aortic dissection	ORPHA:91387
23	0.7054	Familial thoracic aortic aneurysm and aortic dissection	ORPHA:91387
23	0.7054	Familial thoracic aortic aneurysm and aortic dissection	ORPHA:91387
23	0.7054	Familial thoracic aortic aneurysm and aortic dissection	ORPHA:91387
23	0.7054	Familial thoracic aortic aneurysm and aortic dissection	ORPHA:91387
23	0.7054	Familial thoracic aortic aneurysm and aortic dissection	ORPHA:91387
23	0.7054	Familial thoracic aortic aneurysm and aortic dissection	ORPHA:91387
23	0.7054	Familial thoracic aortic aneurysm and aortic dissection	ORPHA:91387
