rank	score	disease_name	disease_identifier
1	0.8632	Cutis laxa, autosomal recessive, type IIIB	OMIM:614438
2	0.8599	Wiedemann-Rautenstrauch syndrome	ORPHA:3455
3	0.8524	Fibromuscular dysplasia, multifocal	OMIM:619329
4	0.8443	Vascular Ehlers-Danlos syndrome	ORPHA:286
5	0.842	B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome	ORPHA:536467
6	0.837	Ehlers-Danlos syndrome, spondylodysplastic type, 2	OMIM:615349
7	0.8261	Wiedemann-Rautenstrauch syndrome	OMIM:264090
7	0.8261	Autosomal dominant cutis laxa	ORPHA:90348
7	0.8261	Autosomal dominant cutis laxa	ORPHA:90348
7	0.8261	Autosomal dominant cutis laxa	ORPHA:90348
11	0.8185	Ehlers-Danlos syndrome, dermatosparaxis type	OMIM:225410
12	0.8082	Tessadori-Bicknell-van Haaften neurodevelopmental syndrome 3	OMIM:619950
13	0.8073	Barber-Say syndrome	OMIM:209885
14	0.8063	Cutis laxa, autosomal recessive, type IIA	OMIM:219200
15	0.8008	Polymicrogyria with or without vascular-type EDS	OMIM:618343
16	0.794	Ehlers-Danlos syndrome, kyphoscoliotic type, 1	OMIM:225400
17	0.7921	Congenital heart defects and skeletal malformations syndrome	OMIM:617602
18	0.7909	Fontaine progeroid syndrome	OMIM:612289
19	0.7897	Cutis laxa, autosomal recessive, type IIB	OMIM:612940
20	0.7895	Cutis laxa, autosomal dominant 3	OMIM:616603
21	0.7876	Ehlers-Danlos syndrome, vascular type	OMIM:130050
22	0.782	Loeys-Dietz syndrome 2	OMIM:610168
23	0.7782	Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency	ORPHA:1900
24	0.7776	Marfan lipodystrophy syndrome	OMIM:616914
25	0.7724	Premature aging syndrome, Penttinen type	OMIM:601812
25	0.7724	Ehlers-Danlos syndrome, musculocontractural type 1	OMIM:601776
27	0.7721	Noonan syndrome-like disorder with loose anagen hair 2	OMIM:617506
28	0.7708	Developmental and epileptic encephalopathy 85, with or without midline brain defects	OMIM:301044
29	0.7682	Ehlers-Danlos syndrome, spondylodysplastic type, 1	OMIM:130070
30	0.7663	Autosomal recessive cutis laxa type 2, classic type	ORPHA:357074
30	0.7663	Autosomal recessive cutis laxa type 2, classic type	ORPHA:357074
30	0.7663	Autosomal recessive cutis laxa type 2, classic type	ORPHA:357074
33	0.7641	Acrogeria	ORPHA:2500
34	0.7624	Musculocontractural Ehlers-Danlos syndrome	ORPHA:2953
34	0.7624	Musculocontractural Ehlers-Danlos syndrome	ORPHA:2953
36	0.7614	Cutis laxa, autosomal recessive, type IB	OMIM:614437
37	0.7597	Nicolaides-Baraitser syndrome	OMIM:601358
38	0.7595	Glass syndrome	OMIM:612313
39	0.7586	Wrinkly skin syndrome	ORPHA:2834
40	0.7575	Ablepharon macrostomia syndrome	ORPHA:920
41	0.7543	Loeys-Dietz syndrome 3	OMIM:613795
42	0.7521	Cardiac-valvular Ehlers-Danlos syndrome	ORPHA:230851
43	0.7496	Ehlers-Danlos syndrome, kyphoscoliotic type, 2	OMIM:614557
44	0.7471	Dermatosparaxis Ehlers-Danlos syndrome	ORPHA:1901
44	0.7471	Dermatosparaxis Ehlers-Danlos syndrome	ORPHA:1901
46	0.747	Ehlers-Danlos syndrome, arthrochalasia type, 2	OMIM:617821
47	0.7454	Developmental delay with or without dysmorphic facies and autism	OMIM:618454
48	0.7451	Pseudoxanthoma elasticum	ORPHA:758
48	0.7451	Pseudoxanthoma elasticum	ORPHA:758
50	0.7449	Oculodentodigital dysplasia, autosomal recessive	OMIM:257850
51	0.7443	Nicolaides-Baraitser syndrome	ORPHA:3051
52	0.743	Arterial tortuosity syndrome	ORPHA:3342
53	0.7393	Lipodystrophy, familial partial, type 7	OMIM:606721
54	0.7383	Cardiofaciocutaneous syndrome	ORPHA:1340
54	0.7383	Cardiofaciocutaneous syndrome	ORPHA:1340
54	0.7383	Cardiofaciocutaneous syndrome	ORPHA:1340
54	0.7383	Cardiofaciocutaneous syndrome	ORPHA:1340
58	0.7381	Ehlers-Danlos syndrome, musculocontractural type 2	OMIM:615539
59	0.7375	Ehlers-Danlos syndrome, spondylodysplastic type, 3	OMIM:612350
60	0.7368	Classical-like Ehlers-Danlos syndrome type 2	ORPHA:536532
61	0.7355	Neurodevelopmental disorder with variable motor and speech impairment	OMIM:617804
62	0.7354	Loeys-Dietz syndrome 1	OMIM:609192
63	0.7348	Helsmoortel-van der Aa syndrome	OMIM:615873
64	0.7335	Ehlers-Danlos syndrome, classic type, 1	OMIM:130000
65	0.7324	Warburg-Cinotti syndrome	OMIM:618175
66	0.7312	Ehlers-Danlos syndrome, classic-like, 2	OMIM:618000
67	0.7309	Noonan syndrome with multiple lentigines	ORPHA:500
67	0.7309	Noonan syndrome with multiple lentigines	ORPHA:500
67	0.7309	Noonan syndrome with multiple lentigines	ORPHA:500
70	0.7299	Combined osteogenesis imperfecta and Ehlers-Danlos syndrome 1	OMIM:619115
71	0.7277	Short-rib thoracic dysplasia 9 with or without polydactyly	OMIM:266920
72	0.7275	Proteasome-associated autoinflammatory syndrome 1 and digenic forms	OMIM:256040
73	0.7273	Cutis laxa, autosomal recessive, type IIIA	OMIM:219150
74	0.7267	Ehlers-Danlos syndrome, arthrochalasia type, 1	OMIM:130060
75	0.7259	VISS syndrome	OMIM:619472
76	0.7249	Ehlers-Danlos syndrome, classic type, 2	OMIM:130010
77	0.7236	Classical Ehlers-Danlos syndrome	ORPHA:287
77	0.7236	Classical Ehlers-Danlos syndrome	ORPHA:287
77	0.7236	Classical Ehlers-Danlos syndrome	ORPHA:287
80	0.7206	Combined osteogenesis imperfecta and Ehlers-Danlos syndrome 2	OMIM:619120
81	0.7205	Geroderma osteodysplastica	ORPHA:2078
