rank	score	disease_name	disease_identifier
1	0.8736	Cleidocranial dysplasia, forme fruste, with brachydactyly	OMIM:119600
2	0.8152	FGFR2-related bent bone dysplasia	ORPHA:313855
3	0.729	Cleidocranial dysplasia 2	OMIM:620099
4	0.7284	Pycnodysostosis	OMIM:265800
5	0.7276	Pycnodysostosis	ORPHA:763
6	0.7149	Wiedemann-Rautenstrauch syndrome	OMIM:264090
7	0.7112	Cleidocranial dysplasia	ORPHA:1452
8	0.7104	Achondroplasia	ORPHA:15
9	0.705	Yunis-Varon syndrome	OMIM:216340
10	0.6977	Achondrogenesis type 2	ORPHA:93296
11	0.6932	Marbach-Rustad progeroid syndrome	OMIM:619322
11	0.6932	Basal cell nevus syndrome 1	OMIM:109400
13	0.6835	Melnick-Needles syndrome	ORPHA:2484
14	0.6827	Campomelic dysplasia with autosomal sex reversal	OMIM:114290
15	0.6762	Microcephalic osteodysplastic primordial dwarfism, type II	OMIM:210720
16	0.675	Kagami-Ogata syndrome due to paternal uniparental disomy of chromosome 14	ORPHA:96334
16	0.675	Kagami-Ogata syndrome due to paternal uniparental disomy of chromosome 14	ORPHA:96334
18	0.6722	SED congenita	OMIM:183900
19	0.6702	Spondylo-megaepiphyseal-metaphyseal dysplasia	OMIM:613330
20	0.6701	Cockayne syndrome, type B	OMIM:133540
20	0.6701	Cockayne syndrome, type B	OMIM:133540
22	0.67	Cockayne syndrome, type A	OMIM:216400
23	0.6674	Craniosynostosis and dental anomalies	OMIM:614188
24	0.665	SMED Strudwick type	OMIM:184250
25	0.664	Cole-Carpenter syndrome 2	OMIM:616294
26	0.6629	Short-rib thoracic dysplasia 9 with or without polydactyly	OMIM:266920
27	0.662	Au-Kline syndrome	OMIM:616580
28	0.6618	Cousin syndrome	OMIM:260660
29	0.661	Bent bone dysplasia syndrome	OMIM:614592
30	0.6608	Spondyloepimetaphyseal dysplasia, X-linked, with hypomyelinating leukodystrophy	OMIM:300232
31	0.6602	Smith-Magenis syndrome	ORPHA:819
31	0.6602	Smith-Magenis syndrome	ORPHA:819
31	0.6602	Smith-Magenis syndrome	ORPHA:819
31	0.6602	Smith-Magenis syndrome	ORPHA:819
35	0.66	Spondylometaepiphyseal dysplasia, short limb-hand type	OMIM:271665
36	0.6596	Spondylometaphyseal dysplasia, Megarbane-Dagher-Melike type	OMIM:613320
37	0.6595	Floating-Harbor syndrome	ORPHA:2044
38	0.6594	Acrocapitofemoral dysplasia	OMIM:607778
39	0.6593	Mucopolysaccharidosis type VI (Maroteaux-Lamy)	OMIM:253200
40	0.6589	Van Maldergem syndrome 2	OMIM:615546
41	0.6582	Van Maldergem syndrome 1	OMIM:601390
