rank	score	disease_name	disease_identifier
1	0.9464	Marinesco-Sjogren syndrome	OMIM:248800
2	0.9399	Spinocerebellar ataxia 45	OMIM:617769
3	0.9359	?Spinocerebellar ataxia, autosomal recessive 24	OMIM:617133
4	0.9323	Spinocerebellar ataxia 31	OMIM:117210
5	0.9313	?Spinocerebellar ataxia 46	OMIM:617770
6	0.9273	Spinocerebellar ataxia, autosomal recessive 12	OMIM:614322
7	0.9214	Autosomal recessive spastic paraplegia type 76	ORPHA:488594
8	0.9192	Spinocerebellar ataxia 13	OMIM:605259
9	0.9183	Myoclonic epilepsy, infantile, familial	OMIM:605021
10	0.9177	Spinocerebellar ataxia, autosomal recessive 8	OMIM:610743
11	0.9162	Friedreich ataxia with retained reflexes	OMIM:229300
12	0.9159	Spinocerebellar ataxia 27B, late-onset	OMIM:620174
13	0.9158	Autosomal recessive spastic paraplegia type 5A	ORPHA:100986
14	0.9128	Spinocerebellar ataxia 11	OMIM:604432
15	0.9111	Spinocerebellar ataxia type 23	ORPHA:101108
16	0.9084	Spastic paraplegia 80, autosomal dominant	OMIM:618418
17	0.9055	Neuropathy, hereditary sensory and autonomic, type IX, with developmental delay	OMIM:615031
18	0.9047	Lichtenstein-Knorr syndrome	OMIM:616291
19	0.9027	Leukodystrophy, hypomyelinating, 23, with ataxia, deafness, liver dysfunction, and dilated cardiomyopathy	OMIM:619688
20	0.8967	Spinocerebellar ataxia 23	OMIM:610245
21	0.8946	Mannosidosis, alpha-, types I and II	OMIM:248500
22	0.8943	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to WWOX deficiency	ORPHA:284282
22	0.8943	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to RUBCN deficiency	ORPHA:404499
24	0.8942	Spinocerebellar ataxia 38	OMIM:615957
25	0.8941	?Spinocerebellar ataxia, autosomal recessive 26	OMIM:617633
26	0.8935	Cerebellar ataxia, neuropathy, and vestibular areflexia syndrome	OMIM:614575
27	0.893	Spinocerebellar ataxia type 43	ORPHA:497764
28	0.8914	?Spinocerebellar ataxia 26	OMIM:609306
29	0.8889	Spastic paraplegia 5A, autosomal recessive	OMIM:270800
30	0.8883	Isolated ATP synthase deficiency	ORPHA:254913
30	0.8883	Isolated ATP synthase deficiency	ORPHA:254913
30	0.8883	Isolated ATP synthase deficiency	ORPHA:254913
30	0.8883	Isolated ATP synthase deficiency	ORPHA:254913
30	0.8883	Isolated ATP synthase deficiency	ORPHA:254913
30	0.8883	Isolated ATP synthase deficiency	ORPHA:254913
30	0.8883	Isolated ATP synthase deficiency	ORPHA:254913
30	0.8883	Isolated ATP synthase deficiency	ORPHA:254913
38	0.8871	?Spinocerebellar ataxia 43	OMIM:617018
39	0.8863	Spastic paraplegia 76, autosomal recessive	OMIM:616907
40	0.8855	Spastic ataxia 1, autosomal dominant	OMIM:108600
41	0.8842	Spinocerebellar ataxia 28	OMIM:610246
42	0.8816	Autosomal recessive cerebellar ataxia-psychomotor delay syndrome	ORPHA:284271
43	0.8806	Neurodegeneration with ataxia, dystonia, and gaze palsy, childhood-onset	OMIM:617145
44	0.8799	Spinocerebellar ataxia, autosomal recessive 10	OMIM:613728
45	0.8796	?Spastic ataxia 4, autosomal recessive	OMIM:613672
46	0.8771	Spinocerebellar ataxia 27A	OMIM:193003
47	0.8763	Adrenoleukodystrophy	OMIM:300100
48	0.8739	Peroxisome biogenesis disorder 6B	OMIM:614871
49	0.8737	Autosomal recessive cerebellar ataxia-movement disorder syndrome	ORPHA:95434
49	0.8737	Autosomal recessive cerebellar ataxia-movement disorder syndrome	ORPHA:95434
51	0.8734	Spinocerebellar ataxia, autosomal recessive 2	OMIM:213200
52	0.8733	?Spinocerebellar ataxia, autosomal recessive 11	OMIM:614229
53	0.8731	Autosomal dominant spastic paraplegia type 8	ORPHA:100989
54	0.8726	Spinocerebellar ataxia type 14	ORPHA:98763
55	0.8722	Spinocerebellar ataxia 19	OMIM:607346
56	0.8715	Spinocerebellar ataxia type 27	ORPHA:98764
57	0.8714	Spinocerebellar ataxia 34	OMIM:133190
58	0.871	Spinocerebellar ataxia 15	OMIM:606658
59	0.8695	Spinocerebellar ataxia, autosomal recessive 21	OMIM:616719
60	0.8693	Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy	OMIM:617560
61	0.8679	Autosomal dominant spastic ataxia type 1	ORPHA:251282
62	0.8657	Spinocerebellar ataxia type 35	ORPHA:276193
63	0.8656	Spinocerebellar ataxia 29, congenital nonprogressive	OMIM:117360
64	0.8635	Spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2	OMIM:606002
65	0.8627	Ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia	OMIM:208920
66	0.8623	Spinocerebellar ataxia type 26	ORPHA:101112
67	0.8618	Amyloidosis, hereditary, transthyretin-related	OMIM:105210
68	0.8615	Adult-onset autosomal recessive cerebellar ataxia	ORPHA:284289
68	0.8615	Dentatorubral pallidoluysian atrophy	ORPHA:101
70	0.861	Spinocerebellar ataxia type 28	ORPHA:101109
71	0.8603	Autosomal recessive congenital cerebellar ataxia due to MGLUR1 deficiency	ORPHA:324262
72	0.8602	Spinocerebellar ataxia, autosomal recessive 16	OMIM:615768
73	0.8597	Autosomal recessive congenital cerebellar ataxia due to GRID2 deficiency	ORPHA:363432
74	0.8593	Friedreich ataxia	ORPHA:95
74	0.8593	Spastic paraplegia 46, autosomal recessive	OMIM:614409
74	0.8593	Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy	ORPHA:329336
74	0.8593	Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy	ORPHA:329336
78	0.8588	Spinocerebellar ataxia 5	OMIM:600224
79	0.8587	Spinocerebellar ataxia, autosomal recessive 32	OMIM:619862
80	0.858	Dystonia 9	OMIM:601042
81	0.857	Spastic paraplegia 2, X-linked	OMIM:312920
82	0.8566	Spastic paraplegia 79A, autosomal dominant	OMIM:620221
83	0.8563	Autosomal dominant spastic paraplegia type 12	ORPHA:100993
83	0.8563	Autosomal dominant spastic paraplegia type 12	ORPHA:100993
85	0.8534	Leukoencephalopathy with ataxia	OMIM:615651
86	0.8532	Autosomal recessive spastic paraplegia type 39	ORPHA:139480
87	0.8527	Progressive myoclonic epilepsy type 1	ORPHA:308
87	0.8527	Progressive myoclonic epilepsy type 1	ORPHA:308
87	0.8527	Progressive myoclonic epilepsy type 1	ORPHA:308
87	0.8527	Spastic paraplegia 15, autosomal recessive	OMIM:270700
91	0.8519	?Spastic paraplegia 44, autosomal recessive	OMIM:613206
