rank	score	disease_name	disease_identifier
1	0.7092	Combined immunodeficiency with facio-oculo-skeletal anomalies	ORPHA:221139
1	0.7092	Combined immunodeficiency with facio-oculo-skeletal anomalies	ORPHA:221139
3	0.7046	Schimke immunoosseous dysplasia	OMIM:242900
4	0.7018	Cardiofaciocutaneous syndrome	OMIM:115150
5	0.7015	Congenital disorder of glycosylation, type IIw	OMIM:619525
6	0.6972	Schimke immuno-osseous dysplasia	ORPHA:1830
7	0.6964	Spondyloepiphyseal dysplasia with congenital joint dislocations	OMIM:143095
8	0.6956	Fucosidosis	OMIM:230000
9	0.6927	Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria	ORPHA:99646
10	0.6895	Lung disease, immunodeficiency, and chromosome breakage syndrome	OMIM:617241
11	0.6891	Cholesteryl ester storage disease	OMIM:278000
12	0.6876	T-B+ severe combined immunodeficiency due to IL-7Ralpha deficiency	ORPHA:169154
13	0.6861	PGM3-CDG	ORPHA:443811
14	0.6856	Floating-Harbor syndrome	ORPHA:2044
15	0.6821	Dyggve-Melchior-Clausen disease	OMIM:223800
16	0.68	Liver disease, severe congenital	OMIM:619991
17	0.6789	Vici syndrome	OMIM:242840
18	0.6786	Spondyloperipheral dysplasia	OMIM:271700
19	0.6754	Ataxia-telangiectasia	OMIM:208900
20	0.6723	den Hoed-de Boer-Voisin syndrome	OMIM:619229
21	0.6678	Developmental delay, impaired speech, and behavioral abnormalities	OMIM:619475
22	0.6662	Pycnodysostosis	ORPHA:763
23	0.6618	Anauxetic dysplasia 2	OMIM:617396
24	0.6604	Estrogen resistance syndrome	ORPHA:785
25	0.6593	Noonan syndrome 1	OMIM:163950
26	0.6587	Spondyloepiphyseal dysplasia tarda	OMIM:313400
27	0.657	Hao-Fountain syndrome due to 16p13.2 microdeletion	ORPHA:500055
28	0.6562	?Immunodeficiency 85 and autoimmunity	OMIM:619510
29	0.6549	Spondylometaphyseal dysplasia, Kozlowski type	ORPHA:93314
30	0.6525	Immunodeficiency 102	OMIM:301082
31	0.6514	Immunodeficiency 97 with autoinflammation	OMIM:619802
32	0.6513	Autoimmune lymphoproliferative syndrome	ORPHA:3261
32	0.6513	Autoimmune lymphoproliferative syndrome	ORPHA:3261
32	0.6513	Autoimmune lymphoproliferative syndrome	ORPHA:3261
32	0.6513	Autoimmune lymphoproliferative syndrome	ORPHA:3261
32	0.6513	Autoimmune lymphoproliferative syndrome	ORPHA:3261
37	0.649	T-B+ severe combined immunodeficiency due to gamma chain deficiency	ORPHA:276
38	0.6488	Wiskott-Aldrich syndrome	OMIM:301000
39	0.6486	Intellectual developmental disorder, X-linked syndromic 35	OMIM:300998
40	0.6466	Immunodeficiency by defective expression of MHC class II	ORPHA:572
40	0.6466	Immunodeficiency by defective expression of MHC class II	ORPHA:572
40	0.6466	Immunodeficiency by defective expression of MHC class II	ORPHA:572
40	0.6466	Immunodeficiency by defective expression of MHC class II	ORPHA:572
44	0.6465	X-linked intellectual disability-cerebellar hypoplasia-spondylo-epiphyseal dysplasia syndrome	ORPHA:459070
45	0.6452	Noonan syndrome 7	OMIM:613706
45	0.6452	Wiedemann-Steiner syndrome	OMIM:605130
47	0.6444	SED congenita	OMIM:183900
48	0.6439	3-M syndrome 1	OMIM:273750
49	0.6418	Noonan syndrome 2	OMIM:605275
50	0.6408	Mucopolysaccharidosis type IIID	OMIM:252940
51	0.6403	8q24.3 microdeletion syndrome	ORPHA:508488
52	0.6377	Noonan syndrome 3	OMIM:609942
53	0.6376	3-M syndrome 2	OMIM:612921
54	0.6364	Combined immunodeficiency due to ZAP70 deficiency	ORPHA:911
55	0.6361	Bloom syndrome	ORPHA:125
56	0.6353	Spondyloepiphyseal dysplasia, sensorineural hearing loss, intellectual developmental disorder, and Leber congenital amaurosis	OMIM:619260
57	0.6338	Agammaglobulinemia 8B, autosomal recessive	OMIM:619824
58	0.6336	Progressive pseudorheumatoid arthropathy of childhood	ORPHA:1159
59	0.6333	Cornelia de Lange syndrome 1	OMIM:122470
60	0.6332	ALG12-CDG	ORPHA:79324
61	0.6328	Multiple congenital anomalies-hypotonia-seizures syndrome 2	OMIM:300868
