rank	score	disease_name	disease_identifier
1	0.856	Neurodevelopmental disorder with hypotonia, facial dysmorphism, and brain abnormalities	OMIM:619383
2	0.8512	Chitayat syndrome	OMIM:617180
3	0.8348	Marshall-Smith syndrome	OMIM:602535
4	0.8346	Prader-Willi syndrome due to translocation	ORPHA:177907
5	0.8344	DOORS syndrome	ORPHA:79500
5	0.8344	DOORS syndrome	ORPHA:79500
7	0.8282	Arboleda-Tham syndrome	OMIM:616268
8	0.8259	B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome	ORPHA:536467
9	0.8241	Intellectual developmental disorder, X-linked syndromic 33	OMIM:300966
10	0.8127	Craniosynostosis and dental anomalies	OMIM:614188
11	0.8126	Macrocephaly-intellectual disability-left ventricular non compaction syndrome	ORPHA:466791
12	0.8085	Autoimmune disease, multisystem, with facial dysmorphism	OMIM:613385
13	0.8083	Joubert syndrome with Jeune asphyxiating thoracic dystrophy	ORPHA:397715
13	0.8083	Joubert syndrome with Jeune asphyxiating thoracic dystrophy	ORPHA:397715
15	0.8063	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome	ORPHA:444077
16	0.8058	Fontaine progeroid syndrome	OMIM:612289
17	0.8056	Intellectual developmental disorder, autosomal dominant 7	OMIM:614104
18	0.8037	Yunis-Varon syndrome	OMIM:216340
19	0.8018	Sweeney-Cox syndrome	OMIM:617746
20	0.7962	X-linked female restricted facial dysmorphism-short stature-choanal atresia-intellectual disability	ORPHA:480880
21	0.7957	Saethre-Chotzen syndrome	ORPHA:794
21	0.7957	Saethre-Chotzen syndrome	ORPHA:794
21	0.7957	Saethre-Chotzen syndrome	ORPHA:794
24	0.7956	Frank-ter Haar syndrome	OMIM:249420
25	0.7928	Campomelic dysplasia with autosomal sex reversal	OMIM:114290
26	0.7925	PMM2-CDG	ORPHA:79318
27	0.7912	Multiple joint dislocations, short stature, craniofacial dysmorphism, with or without congenital heart defects	OMIM:245600
28	0.791	Multiple congenital anomalies-hypotonia-seizures syndrome	ORPHA:280633
29	0.7908	Neurodevelopmental disorder with dysmorphic facies and distal skeletal anomalies	OMIM:618659
30	0.7899	Mowat-Wilson syndrome due to a ZEB2 point mutation	ORPHA:261552
31	0.7898	Mowat-Wilson syndrome due to monosomy 2q22	ORPHA:261537
32	0.7894	CDKL5-deficiency disorder	ORPHA:505652
33	0.7884	SATB2-associated syndrome due to a chromosomal rearrangement	ORPHA:251028
34	0.7856	Congenital heart defects, dysmorphic facial features, and intellectual developmental disorder	OMIM:617360
35	0.7853	Peroxisome biogenesis disorder 1A (Zellweger)	OMIM:214100
36	0.7841	Saethre-Chotzen syndrome	OMIM:101400
36	0.7841	Saethre-Chotzen syndrome with or without eyelid anomalies	OMIM:101400
38	0.7833	CHOPS syndrome	OMIM:616368
39	0.7816	Gabriele-de Vries syndrome	ORPHA:506358
40	0.7814	Cardiofaciocutaneous syndrome	OMIM:115150
41	0.7811	DPM1-CDG	ORPHA:79322
42	0.7809	Neurodevelopmental disorder with growth retardation, dysmorphic facies, and corpus callosum abnormalities	OMIM:620113
43	0.7807	Distal deletion 15q	ORPHA:1596
44	0.7798	?Combined oxidative phosphorylation deficiency 25	OMIM:616430
45	0.7797	Proteus syndrome	ORPHA:744
45	0.7797	Proteus syndrome	ORPHA:744
47	0.7768	Trichohepatoneurodevelopmental syndrome	OMIM:618268
48	0.7758	Developmental and epileptic encephalopathy 39	OMIM:612949
49	0.7754	Tessadori-Bicknell-van Haaften neurodevelopmental syndrome 4	OMIM:619951
50	0.7738	Weaver syndrome	OMIM:277590
51	0.7727	Williams syndrome	ORPHA:904
51	0.7727	Williams syndrome	ORPHA:904
51	0.7727	Williams syndrome	ORPHA:904
51	0.7727	Williams syndrome	ORPHA:904
51	0.7727	Williams syndrome	ORPHA:904
51	0.7727	Williams syndrome	ORPHA:904
51	0.7727	Williams syndrome	ORPHA:904
