rank	score	disease_name	disease_identifier
1	0.9647	Leukoencephalopathy, acute reversible, with increased urinary alpha-ketoglutarate	OMIM:618384
1	0.9647	?Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 5	OMIM:618098
3	0.9448	Ataxia-pancytopenia syndrome	OMIM:159550
4	0.9383	Spinocerebellar ataxia 49	OMIM:619806
5	0.9373	?Spinocerebellar ataxia 46	OMIM:617770
6	0.9359	Hereditary sensory and autonomic neuropathy due to TECPR2 mutation	ORPHA:320385
7	0.9333	Neurodevelopmental disorder with central and peripheral motor dysfunction	OMIM:618356
8	0.9327	?Spinocerebellar ataxia, autosomal recessive 25	OMIM:617584
9	0.9321	Spinocerebellar ataxia type 7	ORPHA:94147
10	0.9317	Ataxia with isolated vitamin E deficiency	OMIM:277460
11	0.9257	Spinocerebellar ataxia type 23	ORPHA:101108
12	0.9242	Spinocerebellar ataxia 48	OMIM:618093
13	0.9238	Neurodegeneration, childhood-onset, stress-induced, with variable ataxia and seizures	OMIM:618170
14	0.9218	Spinocerebellar ataxia 23	OMIM:610245
15	0.9216	Spinocerebellar ataxia 35	OMIM:613908
16	0.9192	Spinocerebellar ataxia type 35	ORPHA:276193
17	0.9186	Spinocerebellar ataxia 14	OMIM:605361
18	0.9153	Spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 3	OMIM:618387
19	0.915	?Spinocerebellar ataxia, autosomal recessive 26	OMIM:617633
20	0.913	Abetalipoproteinemia	ORPHA:14
21	0.9126	Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 2	OMIM:616479
22	0.9111	Cognitive impairment with or without cerebellar ataxia	OMIM:614306
23	0.9104	Lichtenstein-Knorr syndrome	OMIM:616291
24	0.9099	Hypotonia, ataxia, and delayed development syndrome	OMIM:617330
25	0.9098	Epilepsy, progressive myoclonic 1B	OMIM:612437
26	0.9093	Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia	ORPHA:284324
27	0.9088	Spinocerebellar ataxia, autosomal recessive 18	OMIM:616204
28	0.9084	Huntington disease-like 1	OMIM:603218
29	0.9043	Polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract	OMIM:612674
30	0.9042	Peroxisome biogenesis disorder 5B	OMIM:614867
31	0.9039	Spinocerebellar ataxia 47	OMIM:617931
32	0.9024	Neurodegeneration with ataxia, dystonia, and gaze palsy, childhood-onset	OMIM:617145
33	0.9022	Anemia, sideroblastic, with ataxia	OMIM:301310
34	0.9018	Spinocerebellar ataxia 44	OMIM:617691
35	0.9016	Spinocerebellar ataxia, autosomal recessive 7	OMIM:609270
36	0.9014	Spinocerebellar ataxia, autosomal recessive 10	OMIM:613728
37	0.9011	Spinocerebellar ataxia type 29	ORPHA:208513
38	0.9007	?Spinocerebellar ataxia, autosomal recessive 22	OMIM:616948
39	0.9001	Spinocerebellar ataxia type 40	ORPHA:423275
40	0.8992	Spastic ataxia 3, autosomal recessive	OMIM:611390
41	0.8981	Infantile-onset multisystem neurologic, endocrine, and pancreatic disease	OMIM:616263
42	0.8972	Spastic ataxia 5, autosomal recessive	OMIM:614487
43	0.8956	Neurodevelopmental disorder with regression, abnormal movements, loss of speech, and seizures	OMIM:618088
44	0.8944	Behr syndrome	OMIM:210000
44	0.8944	Ataxia-oculomotor apraxia 3	OMIM:615217
46	0.8941	Leukodystrophy, hypomyelinating, 7, with or without oligodontia and/or hypogonadotropic hypogonadism	OMIM:607694
47	0.8925	Spinocerebellar ataxia 12	OMIM:604326
47	0.8925	Cerebellar atrophy with seizures and variable developmental delay	OMIM:618501
49	0.8921	?Neurodegeneration with brain iron accumulation 8	OMIM:617917
50	0.8908	Cerebellar ataxia, impaired intellectual development, and dysquilibrium syndrome 2	OMIM:610185
51	0.8899	Neuropathy, hereditary sensory and autonomic, type IX, with developmental delay	OMIM:615031
52	0.887	?Spinocerebellar ataxia 40	OMIM:616053
53	0.8869	Spinocerebellar ataxia 29, congenital nonprogressive	OMIM:117360
54	0.8867	Spinocerebellar ataxia type 18	ORPHA:98771
55	0.8862	Cerebellar ataxia with neuropathy and bilateral vestibular areflexia syndrome	ORPHA:504476
55	0.8862	Spinocerebellar ataxia 10	OMIM:603516
57	0.8853	?Neurodegeneration with brain iron accumulation 7	OMIM:617916
58	0.8849	Alexander disease	OMIM:203450
59	0.8848	Spastic ataxia, Charlevoix-Saguenay type	OMIM:270550
60	0.8844	Leukodystrophy, hypomyelinating, 18	OMIM:618404
61	0.8833	?Spastic ataxia 9, autosomal recessive	OMIM:618438
62	0.8831	Spastic paraplegia 30, autosomal dominant	OMIM:610357
63	0.883	Spinocerebellar ataxia type 10	ORPHA:98761
64	0.8828	Autosomal recessive spastic ataxia of Charlevoix-Saguenay	ORPHA:98
65	0.8826	Spastic paraplegia 7, autosomal recessive	OMIM:607259
66	0.882	Spinocerebellar ataxia, autosomal recessive 8	OMIM:610743
67	0.8808	Intellectual developmental disorder, autosomal recessive 61	OMIM:617773
68	0.8807	Ceroid lipofuscinosis, neuronal, 5	OMIM:256731
69	0.8804	Mitochondrial recessive ataxia syndrome (includes SANDO and SCAE)	OMIM:607459
70	0.8803	X-linked progressive cerebellar ataxia	ORPHA:1175
71	0.8793	Migraine, familial basilar	OMIM:602481
72	0.8782	Spinocerebellar ataxia, autosomal recessive 17	OMIM:616127
73	0.8779	Spastic paraplegia 76, autosomal recessive	OMIM:616907
74	0.8776	Fragile X-associated tremor/ataxia syndrome	ORPHA:93256
75	0.8774	Charcot-Marie-Tooth neuropathy, X-linked dominant, 1	OMIM:302800
75	0.8774	Spectrin-associated autosomal recessive cerebellar ataxia	ORPHA:352403
77	0.8763	Spinocerebellar ataxia 25	OMIM:608703
78	0.8759	Troyer syndrome	OMIM:275900
79	0.8745	Adult-onset autosomal recessive cerebellar ataxia	ORPHA:284289
79	0.8745	Spastic ataxia 2, autosomal recessive	OMIM:611302
81	0.8744	Spastic paraplegia 75, autosomal recessive	OMIM:616680
82	0.8736	Autosomal recessive ataxia, Beauce type	ORPHA:88644
82	0.8736	Epilepsy, progressive myoclonic, 12	OMIM:619191
84	0.8733	?Mitochondrial myopathy with lactic acidosis	OMIM:251950
85	0.8722	Spinocerebellar ataxia type 36	ORPHA:276198
86	0.8718	Neurodevelopmental disorder with epilepsy and hypoplasia of the corpus callosum	OMIM:618090
87	0.8712	Spinocerebellar ataxia type 37	ORPHA:363710
88	0.8708	Spastic paraplegia 2, X-linked	OMIM:312920
89	0.8701	Leukodystrophy, hypomyelinating, 8, with or without oligodontia and/or hypogonadotropic hypogonadism	OMIM:614381
90	0.8693	Spastic paraplegia 35, autosomal recessive	OMIM:612319
91	0.8691	Spinocerebellar ataxia 42, early-onset, severe, with neurodevelopmental deficits	OMIM:618087
92	0.8687	Early-onset spastic ataxia-myoclonic epilepsy-neuropathy syndrome	ORPHA:313772
93	0.8681	Neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline	OMIM:618868
94	0.868	Spinocerebellar ataxia, autosomal recessive 14	OMIM:615386
