rank	score	disease_name	disease_identifier
1	0.8956	Cutis laxa, autosomal recessive, type IID	OMIM:617403
2	0.8344	Cutis laxa, autosomal recessive, type IIC	OMIM:617402
3	0.8057	Autosomal recessive cutis laxa type 2, classic type	ORPHA:357074
3	0.8057	Autosomal recessive cutis laxa type 2, classic type	ORPHA:357074
3	0.8057	Autosomal recessive cutis laxa type 2, classic type	ORPHA:357074
6	0.8001	Proteus syndrome	ORPHA:744
6	0.8001	Proteus syndrome	ORPHA:744
8	0.7691	Marfan syndrome	OMIM:154700
9	0.7678	PMM2-CDG	ORPHA:79318
10	0.7668	Congenital disorder of glycosylation, type Ia	OMIM:212065
11	0.7666	Loeys-Dietz syndrome 2	OMIM:610168
12	0.7615	Camurati-Engelmann disease	ORPHA:1328
13	0.7565	Wiedemann-Rautenstrauch syndrome	OMIM:264090
14	0.7561	Wiedemann-Rautenstrauch syndrome	ORPHA:3455
15	0.7537	Loeys-Dietz syndrome 3	OMIM:613795
16	0.7535	Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency	ORPHA:1900
17	0.7438	Lujan-Fryns syndrome	OMIM:309520
18	0.7422	Ehlers-Danlos syndrome, kyphoscoliotic type, 1	OMIM:225400
19	0.7415	Cardiac-valvular Ehlers-Danlos syndrome	ORPHA:230851
20	0.741	Musculocontractural Ehlers-Danlos syndrome	ORPHA:2953
20	0.741	Musculocontractural Ehlers-Danlos syndrome	ORPHA:2953
22	0.74	Aneurysm-osteoarthritis syndrome	ORPHA:284984
23	0.7324	Pierpont syndrome	ORPHA:487825
24	0.7271	Intellectual developmental disorder, X-linked syndromic, Hackman-Di Donato type	OMIM:301039
25	0.7228	Microcephaly-corpus callosum hypoplasia-intellectual disability-facial dysmorphism syndrome	ORPHA:457284
26	0.7164	Autosomal dominant cutis laxa	ORPHA:90348
26	0.7164	Autosomal dominant cutis laxa	ORPHA:90348
26	0.7164	Autosomal dominant cutis laxa	ORPHA:90348
29	0.7146	Loeys-Dietz syndrome 6	OMIM:619656
30	0.7138	Sotos syndrome	ORPHA:821
30	0.7138	Sotos syndrome	ORPHA:821
30	0.7138	Sotos syndrome	ORPHA:821
33	0.7126	Restrictive dermopathy 1	OMIM:275210
34	0.7123	Contractural arachnodactyly, congenital	OMIM:121050
35	0.7114	Aortic aneurysm, familial thoracic 10	OMIM:617168
36	0.7107	Loeys-Dietz syndrome 1	OMIM:609192
37	0.7102	Arterial tortuosity syndrome	ORPHA:3342
38	0.7067	Wolf-Hirschhorn syndrome	ORPHA:280
38	0.7067	Wolf-Hirschhorn syndrome	ORPHA:280
38	0.7067	Wolf-Hirschhorn syndrome	ORPHA:280
38	0.7067	Wolf-Hirschhorn syndrome	ORPHA:280
38	0.7067	Wolf-Hirschhorn syndrome	ORPHA:280
38	0.7067	Wolf-Hirschhorn syndrome	ORPHA:280
44	0.7065	X-linked intellectual disability, Snyder type	ORPHA:3063
45	0.7058	VISS syndrome	OMIM:619472
46	0.7043	Marshall-Smith syndrome	OMIM:602535
47	0.7024	Loeys-Dietz syndrome 4	OMIM:614816
48	0.7018	Wrinkly skin syndrome	ORPHA:2834
49	0.7008	Ogden syndrome	OMIM:300855
50	0.7004	Weaver syndrome	OMIM:277590
51	0.6991	Restrictive dermopathy	ORPHA:1662
51	0.6991	Restrictive dermopathy	ORPHA:1662
53	0.6986	Fontaine progeroid syndrome	OMIM:612289
54	0.6985	Tatton-Brown-Rahman syndrome	ORPHA:404443
55	0.6976	Shprintzen-Goldberg syndrome	OMIM:182212
56	0.6967	Thrombosis, hyperhomocysteinemic	OMIM:236200
57	0.6953	Kagami-Ogata syndrome due to paternal uniparental disomy of chromosome 14	ORPHA:96334
57	0.6953	Kagami-Ogata syndrome due to paternal uniparental disomy of chromosome 14	ORPHA:96334
59	0.6944	Meier-Gorlin syndrome 6	OMIM:616835
60	0.6934	Congenital contractural arachnodactyly	ORPHA:115
61	0.6913	Megalencephaly-severe kyphoscoliosis-overgrowth syndrome	ORPHA:457359
62	0.6907	Loeys-Dietz syndrome 5	OMIM:615582
63	0.6904	Alpha-mannosidosis, infantile form	ORPHA:309282
64	0.6885	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to a point mutation	ORPHA:453504
65	0.6871	Arterial tortuosity syndrome	OMIM:208050
65	0.6871	Classical-like Ehlers-Danlos syndrome type 2	ORPHA:536532
67	0.6861	Multiple joint dislocations, short stature, craniofacial dysmorphism, with or without congenital heart defects	OMIM:245600
68	0.6856	Lujan-Fryns syndrome	ORPHA:776
68	0.6856	Lujan-Fryns syndrome	ORPHA:776
68	0.6856	Lujan-Fryns syndrome	ORPHA:776
71	0.6845	Macrocephaly, alopecia, cutis laxa, and scoliosis	OMIM:613075
72	0.684	Autosomal recessive cutis laxa type 1	ORPHA:90349
72	0.684	Autosomal recessive cutis laxa type 1	ORPHA:90349
72	0.684	Autosomal recessive cutis laxa type 1	ORPHA:90349
75	0.6832	Vascular Ehlers-Danlos syndrome	ORPHA:286
76	0.6829	Cohen-Gibson syndrome	OMIM:617561
77	0.6828	Bainbridge-Ropers syndrome	OMIM:615485
78	0.6814	B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome	ORPHA:536467
79	0.6805	Xeroderma pigmentosum	ORPHA:910
79	0.6805	Xeroderma pigmentosum	ORPHA:910
79	0.6805	Xeroderma pigmentosum	ORPHA:910
79	0.6805	Xeroderma pigmentosum	ORPHA:910
79	0.6805	Xeroderma pigmentosum	ORPHA:910
79	0.6805	Xeroderma pigmentosum	ORPHA:910
79	0.6805	Xeroderma pigmentosum	ORPHA:910
86	0.68	C syndrome	OMIM:211750
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
87	0.6796	Williams syndrome	ORPHA:904
107	0.6793	17q21.31 microdeletion syndrome	ORPHA:363958
108	0.6792	Macrocephaly, dysmorphic facies, and psychomotor retardation	OMIM:617011
109	0.6774	Ehlers-Danlos syndrome, spondylodysplastic type, 2	OMIM:615349
110	0.6771	Carpenter syndrome 2	OMIM:614976
111	0.6732	8q24.3 microdeletion syndrome	ORPHA:508488
112	0.6727	Ogden syndrome	ORPHA:276432
112	0.6727	Koolen-De Vries syndrome	OMIM:610443
114	0.6723	Dermatosparaxis Ehlers-Danlos syndrome	ORPHA:1901
114	0.6723	Dermatosparaxis Ehlers-Danlos syndrome	ORPHA:1901
116	0.6721	Simpson-Golabi-Behmel syndrome	ORPHA:373
116	0.6721	Simpson-Golabi-Behmel syndrome	ORPHA:373
118	0.6709	Schwartz-Jampel syndrome	ORPHA:800
119	0.6708	Lateral meningocele syndrome	OMIM:130720
120	0.6702	Mucolipidosis II alpha/beta	OMIM:252500
121	0.6695	Rubinstein-Taybi syndrome due to CREBBP mutations	ORPHA:353277
121	0.6695	Rubinstein-Taybi syndrome due to EP300 haploinsufficiency	ORPHA:353284
123	0.6692	Simpson-Golabi-Behmel syndrome, type 1	OMIM:312870
124	0.6683	Coffin-Lowry syndrome	OMIM:303600
125	0.6667	Neurodevelopmental disorder with hypotonia and dysmorphic facies	OMIM:619503
126	0.6655	?De Sanctis-Cacchione syndrome	OMIM:278800
126	0.6655	?De Sanctis-Cacchione syndrome	OMIM:278800
128	0.6654	Cutis laxa, autosomal recessive, type IIA	OMIM:219200
129	0.6653	Autosomal recessive Robinow syndrome	ORPHA:1507
129	0.6653	Autosomal recessive Robinow syndrome	ORPHA:1507
131	0.6652	Hypertrophic osteoarthropathy, primary, autosomal recessive 1	OMIM:259100
132	0.6648	Congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency	ORPHA:95699
133	0.6645	Frank-ter Haar syndrome	OMIM:249420
