rank	score	disease_name	disease_identifier
1	0.8249	Intellectual developmental disorder, X-linked syndromic, Turner type	OMIM:309590
2	0.8022	Mucolipidosis II alpha/beta	OMIM:252500
3	0.7933	Carpenter syndrome 2	OMIM:614976
4	0.788	Neurodevelopmental disorder with neuromuscular and skeletal abnormalities	OMIM:619833
5	0.7837	Bainbridge-Ropers syndrome	OMIM:615485
6	0.774	Bohring-Opitz syndrome	ORPHA:97297
7	0.773	Simpson-Golabi-Behmel syndrome, type 1	OMIM:312870
8	0.7722	Microcephaly 26, primary, autosomal dominant	OMIM:619179
9	0.7711	Bohring-Opitz syndrome	OMIM:605039
10	0.7662	CHIME syndrome	OMIM:280000
11	0.7659	Baraitser-Winter cerebrofrontofacial syndrome	ORPHA:2995
11	0.7659	Baraitser-Winter cerebrofrontofacial syndrome	ORPHA:2995
13	0.7655	Neurodevelopmental disorder with hypotonia and variable intellectual and behavioral abnormalities	OMIM:618603
14	0.7649	C syndrome	OMIM:211750
15	0.7648	Congenital muscular dystrophy with intellectual disability and severe epilepsy	ORPHA:329178
16	0.7632	Short-rib thoracic dysplasia 9 with or without polydactyly	OMIM:266920
17	0.7608	ADNP syndrome	ORPHA:404448
18	0.7604	C syndrome	ORPHA:1308
19	0.7599	Coffin-Siris syndrome 7	OMIM:618027
20	0.7593	Intellectual developmental disorder, autosomal dominant 26	OMIM:615834
21	0.7567	Trichohepatoneurodevelopmental syndrome	OMIM:618268
22	0.7566	DPM1-CDG	ORPHA:79322
23	0.7549	Heart and brain malformation syndrome	OMIM:616920
24	0.7548	Sandestig-Stefanova syndrome	OMIM:618804
25	0.7524	Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome	ORPHA:459061
25	0.7524	Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome	ORPHA:459061
27	0.752	Intellectual developmental disorder, autosomal dominant 58	OMIM:618106
28	0.7519	Isolated succinate-CoQ reductase deficiency	ORPHA:3208
28	0.7519	Isolated succinate-CoQ reductase deficiency	ORPHA:3208
28	0.7519	Isolated succinate-CoQ reductase deficiency	ORPHA:3208
28	0.7519	Isolated succinate-CoQ reductase deficiency	ORPHA:3208
32	0.7514	Developmental delay-facial dysmorphism syndrome due to MED13L deficiency	ORPHA:369891
33	0.7502	DEGCAGS syndrome	OMIM:619488
34	0.7494	Helsmoortel-van der Aa syndrome	OMIM:615873
35	0.7491	Kleefstra syndrome due to a point mutation	ORPHA:261652
35	0.7491	Kleefstra syndrome due to a point mutation	ORPHA:261652
37	0.7471	Intellectual developmental disorder and microcephaly with pontine and cerebellar hypoplasia	OMIM:300749
37	0.7471	Fucosidosis	OMIM:230000
39	0.7462	Jacobsen syndrome	ORPHA:2308
40	0.7458	Developmental delay, impaired speech, and behavioral abnormalities	OMIM:619475
41	0.7452	Greig cephalopolysyndactyly syndrome	OMIM:175700
42	0.7442	Schwartz-Jampel syndrome	ORPHA:800
43	0.7432	Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency	ORPHA:1900
44	0.7426	Pallister-Hall syndrome	ORPHA:672
