rank	score	disease_name	disease_identifier
1	0.9192	Corneal endothelial dystrophy, autosomal recessive	OMIM:217700
2	0.8832	Congenital hereditary endothelial dystrophy type II	ORPHA:293603
3	0.8828	Corneal dystrophy, Fuchs endothelial, 4	OMIM:613268
3	0.8828	Corneal dystrophy, Fuchs endothelial, 8	OMIM:615523
5	0.862	Corneal dystrophy, congenital stromal	OMIM:610048
6	0.8502	Corneal dystrophy, posterior polymorphous, 3	OMIM:609141
7	0.8449	Corneal dystrophy, Fuchs endothelial, 1	OMIM:136800
8	0.8378	Corneal dystrophy, Fuchs endothelial, 6	OMIM:613270
9	0.8368	Snowflake vitreoretinal degeneration	OMIM:193230
10	0.8285	Fuchs endothelial corneal dystrophy	ORPHA:98974
10	0.8285	Fuchs endothelial corneal dystrophy	ORPHA:98974
10	0.8285	Fuchs endothelial corneal dystrophy	ORPHA:98974
10	0.8285	Fuchs endothelial corneal dystrophy	ORPHA:98974
10	0.8285	Fuchs endothelial corneal dystrophy	ORPHA:98974
15	0.8273	Corneal dystrophy, Fuchs endothelial, 3	OMIM:613267
16	0.7647	Fibrochondrogenesis 1	OMIM:228520
16	0.7647	Aarskog-Scott syndrome	ORPHA:915
16	0.7647	FGFR2-related bent bone dysplasia	ORPHA:313855
16	0.7647	Liang-Wang syndrome	OMIM:618729
16	0.7647	Houge-Janssens syndrome 3	OMIM:618354
21	0.7564	Corneal dystrophy, posterior polymorphous, 1	OMIM:122000
22	0.7557	Lacrimoauriculodentodigital syndrome	ORPHA:2363
22	0.7557	Lacrimoauriculodentodigital syndrome	ORPHA:2363
22	0.7557	Lacrimoauriculodentodigital syndrome	ORPHA:2363
25	0.7482	Anterior segment dysgenesis 6, multiple subtypes	OMIM:617315
26	0.7391	Mucolipidosis II alpha/beta	OMIM:252500
27	0.737	Brittle cornea syndrome 2	OMIM:614170
28	0.7367	Keratoconus 9	OMIM:617928
29	0.7356	GAPO syndrome	OMIM:230740
30	0.7325	Glaucoma 3, primary congenital, E	OMIM:617272
31	0.7272	Brittle cornea syndrome 1	OMIM:229200
32	0.7262	Elsahy-Waters syndrome	OMIM:211380
33	0.7256	Posterior polymorphous corneal dystrophy	ORPHA:98973
33	0.7256	Posterior polymorphous corneal dystrophy	ORPHA:98973
33	0.7256	Posterior polymorphous corneal dystrophy	ORPHA:98973
33	0.7256	Posterior polymorphous corneal dystrophy	ORPHA:98973
33	0.7256	Posterior polymorphous corneal dystrophy	ORPHA:98973
38	0.7237	Goldberg-Shprintzen megacolon syndrome	OMIM:609460
39	0.7221	Revesz syndrome	OMIM:268130
40	0.7125	Peters anomaly	ORPHA:708
40	0.7125	Peters anomaly	ORPHA:708
