rank	score	disease_name	disease_identifier
1	0.8902	Mitochondrial recessive ataxia syndrome (includes SANDO and SCAE)	OMIM:607459
2	0.8704	Arthrogryposis, distal, with impaired proprioception and touch	OMIM:617146
3	0.8604	Congenital myopathy 3 with rigid spine	OMIM:602771
4	0.8504	Progressive external ophthalmoplegia, autosomal recessive 1	OMIM:258450
5	0.8396	Nemaline myopathy 2, autosomal recessive	OMIM:256030
6	0.8367	Congenital myopathy 20	OMIM:620310
7	0.8354	Congenital myopathy 2C, severe infantile, autosomal dominant	OMIM:620278
8	0.8338	Congenital myopathy 6 with ophthalmoplegia	OMIM:605637
9	0.8325	Typical nemaline myopathy	ORPHA:171436
9	0.8325	Typical nemaline myopathy	ORPHA:171436
9	0.8325	Typical nemaline myopathy	ORPHA:171436
9	0.8325	Typical nemaline myopathy	ORPHA:171436
9	0.8325	Typical nemaline myopathy	ORPHA:171436
9	0.8325	Typical nemaline myopathy	ORPHA:171436
15	0.8295	Childhood-onset nemaline myopathy	ORPHA:171439
15	0.8295	Childhood-onset nemaline myopathy	ORPHA:171439
15	0.8295	Childhood-onset nemaline myopathy	ORPHA:171439
15	0.8295	Childhood-onset nemaline myopathy	ORPHA:171439
15	0.8295	Childhood-onset nemaline myopathy	ORPHA:171439
15	0.8295	Childhood-onset nemaline myopathy	ORPHA:171439
15	0.8295	Childhood-onset nemaline myopathy	ORPHA:171439
22	0.8279	Congenital myopathy 1A, autosomal dominant, with susceptibility to malignant hyperthermia	OMIM:117000
23	0.8265	Charcot-Marie-Tooth disease, axonal, type 2CC	OMIM:616924
24	0.8225	Progressive external ophthalmoplegia, autosomal dominant 1	OMIM:157640
24	0.8225	Autosomal recessive centronuclear myopathy	ORPHA:169186
24	0.8225	Autosomal recessive centronuclear myopathy	ORPHA:169186
24	0.8225	Autosomal recessive centronuclear myopathy	ORPHA:169186
24	0.8225	Autosomal recessive centronuclear myopathy	ORPHA:169186
29	0.8221	Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 3	OMIM:609286
30	0.8217	Congenital myopathy 23	OMIM:609285
31	0.8203	Nemaline myopathy 5C, autosomal dominant	OMIM:620389
32	0.8198	Congenital multicore myopathy with external ophthalmoplegia	ORPHA:98905
33	0.8191	Congenital myopathy 14	OMIM:618414
34	0.8187	Presynaptic congenital myasthenic syndromes	ORPHA:98914
34	0.8187	Presynaptic congenital myasthenic syndromes	ORPHA:98914
34	0.8187	Presynaptic congenital myasthenic syndromes	ORPHA:98914
34	0.8187	Presynaptic congenital myasthenic syndromes	ORPHA:98914
34	0.8187	Presynaptic congenital myasthenic syndromes	ORPHA:98914
34	0.8187	Presynaptic congenital myasthenic syndromes	ORPHA:98914
34	0.8187	Presynaptic congenital myasthenic syndromes	ORPHA:98914
34	0.8187	Presynaptic congenital myasthenic syndromes	ORPHA:98914
34	0.8187	Presynaptic congenital myasthenic syndromes	ORPHA:98914
34	0.8187	Presynaptic congenital myasthenic syndromes	ORPHA:98914
44	0.8169	Myasthenic syndrome, congenital, 14, with tubular aggregates	OMIM:616228
45	0.8163	Autosomal recessive axonal neuropathy with neuromyotonia	ORPHA:324442
46	0.816	Myofibrillar myopathy 11	OMIM:619178
47	0.8158	Congenital myopathy 2A, typical, autosomal dominant	OMIM:161800
48	0.8133	Congenital myopathy 8	OMIM:618654
49	0.8109	Ullrich congenital muscular dystrophy 1	OMIM:254090
