rank	score	disease_name	disease_identifier
1	0.9499	Epidermolysis bullosa simplex 3, localized or generalized intermediate, with bp230 deficiency	OMIM:615425
2	0.9084	Severe generalized junctional epidermolysis bullosa	ORPHA:79404
2	0.9084	Severe generalized junctional epidermolysis bullosa	ORPHA:79404
2	0.9084	Severe generalized junctional epidermolysis bullosa	ORPHA:79404
5	0.9047	Lethal acantholytic erosive disorder	ORPHA:158687
5	0.9047	Lethal acantholytic erosive disorder	ORPHA:158687
7	0.8905	Epidermolysis bullosa simplex 1D, generalized, intermediate or severe, autosomal recessive	OMIM:601001
8	0.8777	Epidermolysis bullosa, junctional 5A, intermediate	OMIM:619816
9	0.8539	Epidermolysis bullosa, junctional 2B, severe	OMIM:619784
9	0.8539	Epidermolysis bullosa, junctional 3A, intermediate	OMIM:619785
9	0.8539	Epidermolysis bullosa, junctional 5B, with pyloric atresia	OMIM:226730
9	0.8539	Epidermolysis bullosa, junctional 6, with pyloric atresia	OMIM:619817
13	0.8116	Autoimmune disease, multisystem, infantile-onset, 2	OMIM:617006
14	0.7652	Epidermolysis bullosa simplex 5A, Ogna type	OMIM:131950
15	0.7403	Dystrophic epidermolysis bullosa pruriginosa	ORPHA:89843
16	0.7347	Epidermolysis bullosa simplex with circinate migratory erythema	ORPHA:158681
17	0.7299	Localized junctional epidermolysis bullosa	ORPHA:251393
17	0.7299	Epidermolysis bullosa simplex 5B, with muscular dystrophy	OMIM:226670
17	0.7299	Epidermolysis bullosa simplex 5C, with pyloric atresia	OMIM:612138
17	0.7299	Epidermolysis bullosa simplex 2E, with migratory circinate erythema	OMIM:609352
17	0.7299	Epidermolysis bullosa simplex 2F, with mottled pigmentation	OMIM:131960
17	0.7299	Localized junctional epidermolysis bullosa	ORPHA:251393
23	0.7248	Epidermolysis bullosa, junctional 1B, severe	OMIM:226700
23	0.7248	?Epidermolysis bullosa simplex 5D, generalized intermediate, autosomal recessive	OMIM:616487
