rank	score	disease_name	disease_identifier
1	0.8895	Rubinstein-Taybi syndrome 2	OMIM:613684
2	0.8796	Rubinstein-Taybi syndrome due to EP300 haploinsufficiency	ORPHA:353284
2	0.8796	Rubinstein-Taybi syndrome due to CREBBP mutations	ORPHA:353277
4	0.8761	Rubinstein-Taybi syndrome 1	OMIM:180849
5	0.8674	Rubinstein-Taybi syndrome due to 16p13.3 microdeletion	ORPHA:353281
6	0.7842	Orofaciodigital syndrome type 2	ORPHA:2751
7	0.7706	Temtamy preaxial brachydactyly syndrome	ORPHA:363417
8	0.7623	Bainbridge-Ropers syndrome	ORPHA:352577
9	0.7536	Intellectual developmental disorder, autosomal dominant 29	OMIM:616078
10	0.7513	Alazami-Yuan syndrome	OMIM:617126
11	0.7511	Nicolaides-Baraitser syndrome	OMIM:601358
12	0.7501	Temtamy preaxial brachydactyly syndrome	OMIM:605282
13	0.7466	Neurodevelopmental disorder with dysmorphic facies and distal skeletal anomalies	OMIM:618659
14	0.7462	Intellectual developmental disorder, autosomal dominant 43	OMIM:616977
15	0.7439	Floating-Harbor syndrome	OMIM:136140
16	0.7438	Frontometaphyseal dysplasia 2	OMIM:617137
17	0.7405	Neurodevelopmental disorder with hypotonia and brain abnormalities	OMIM:619512
18	0.7401	SATB2-associated syndrome due to a chromosomal rearrangement	ORPHA:251028
19	0.7399	Chilton-Okur-Chung neurodevelopmental syndrome	OMIM:619841
20	0.7387	Renpenning syndrome	OMIM:309500
21	0.7382	Mowat-Wilson syndrome due to a ZEB2 point mutation	ORPHA:261552
22	0.7378	Wiedemann-Steiner syndrome	OMIM:605130
23	0.7375	Coffin-Siris syndrome 12	OMIM:619325
24	0.7369	Mowat-Wilson syndrome due to monosomy 2q22	ORPHA:261537
25	0.736	CTCF-related neurodevelopmental disorder	ORPHA:363611
26	0.7358	Pontocerebellar hypoplasia, type 10	OMIM:615803
27	0.7337	Developmental and epileptic encephalopathy 85, with or without midline brain defects	OMIM:301044
28	0.7329	Congenital disorder of glycosylation, type IIa	OMIM:212066
29	0.7317	Arboleda-Tham syndrome	OMIM:616268
30	0.7309	Intellectual developmental disorder, autosomal dominant 63, with macrocephaly	OMIM:618825
31	0.7298	Helsmoortel-van der Aa syndrome	OMIM:615873
32	0.7295	Bainbridge-Ropers syndrome	OMIM:615485
33	0.7289	Intellectual developmental disorder, autosomal dominant 1	OMIM:156200
34	0.727	Lateral meningocele syndrome	OMIM:130720
35	0.7265	Elsahy-Waters syndrome	OMIM:211380
36	0.7259	Blepharophimosis-impaired intellectual development syndrome	OMIM:619293
37	0.7258	Intellectual developmental disorder, X-linked syndromic, Bain type	OMIM:300986
38	0.7257	KINSSHIP syndrome	OMIM:619297
39	0.725	Nance-Horan syndrome	OMIM:302350
40	0.7249	Tessadori-Bicknell-van Haaften neurodevelopmental syndrome 3	OMIM:619950
41	0.7248	Radio-Tartaglia syndrome	OMIM:619312
42	0.7243	2q32q33 microdeletion syndrome	ORPHA:251019
43	0.7242	Neurodevelopmental disorder with hypotonia, facial dysmorphism, and brain abnormalities	OMIM:619383
44	0.7239	Phelan-McDermid syndrome	OMIM:606232
45	0.7221	ADNP syndrome	ORPHA:404448
46	0.7214	MGAT2-CDG	ORPHA:79329
47	0.7199	Intellectual developmental disorder, autosomal recessive 39	OMIM:615541
48	0.7174	Monosomy 22q13.3	ORPHA:48652
49	0.7169	Intellectual developmental disorder, autosomal dominant 49	OMIM:617752
50	0.7161	Intellectual developmental disorder, autosomal dominant 23	OMIM:615761
51	0.7151	Menke-Hennekam syndrome 1	OMIM:618332
51	0.7151	Floating-Harbor syndrome	ORPHA:2044
53	0.7143	Intellectual disability-craniofacial dysmorphism-cryptorchidism syndrome	ORPHA:329224
54	0.7138	8q24.3 microdeletion syndrome	ORPHA:508488
55	0.7127	Mowat-Wilson syndrome	OMIM:235730
56	0.7126	PYCR2-related microcephaly-progressive leukoencephalopathy	ORPHA:481152
57	0.7109	Microphthalmia, syndromic 2	OMIM:300166
58	0.7089	Ohdo syndrome, X-linked	OMIM:300895
59	0.7084	Coffin-Siris syndrome 1	OMIM:135900
60	0.7081	Intellectual developmental disorder, autosomal dominant 21	OMIM:615502
60	0.7081	Neurodevelopmental disorder with hypotonia and dysmorphic facies	OMIM:619503
62	0.7077	Orofaciodigital syndrome XIX	OMIM:620107
63	0.7072	Premature aging syndrome, Penttinen type	OMIM:601812
64	0.707	Neuroocular syndrome	OMIM:619539
65	0.7068	Ogden syndrome	OMIM:300855
65	0.7068	Macrothrombocytopenia-lymphedema-developmental delay-facial dysmorphism-camptodactyly syndrome	ORPHA:487796
67	0.7056	Turnpenny-Fry syndrome	OMIM:618371
68	0.7053	Intellectual disability-cardiac anomalies-short stature-joint laxity syndrome	ORPHA:508498
68	0.7053	Intellectual developmental disorder with microcephaly and with or without ocular malformations or hypogonadotropic hypogonadism	OMIM:615866
70	0.7052	Branchial arch abnormalities, choanal atresia, athelia, hearing loss, and hypothyroidism syndrome	OMIM:620186
71	0.7043	Encephalopathy, progressive, early-onset, with brain atrophy and thin corpus callosum	OMIM:617193
