rank	score	disease_name	disease_identifier
1	0.9151	Autosomal recessive spastic paraplegia type 44	ORPHA:320401
2	0.893	Autosomal recessive spastic ataxia of Charlevoix-Saguenay	ORPHA:98
3	0.8711	Cerebrotendinous xanthomatosis	ORPHA:909
4	0.8688	Autosomal dominant spastic paraplegia type 8	ORPHA:100989
5	0.8673	Autosomal dominant spastic paraplegia type 12	ORPHA:100993
5	0.8673	Autosomal dominant spastic paraplegia type 12	ORPHA:100993
7	0.8654	Autosomal recessive cerebellar ataxia due to STUB1 deficiency	ORPHA:412057
8	0.8607	Autosomal dominant spastic paraplegia type 73	ORPHA:444099
9	0.8588	Autosomal dominant spastic paraplegia type 37	ORPHA:171612
10	0.8413	Spinocerebellar ataxia type 1	ORPHA:98755
11	0.8331	Autosomal dominant spastic paraplegia type 42	ORPHA:171863
12	0.8256	Cerebrotendinous xanthomatosis	OMIM:213700
13	0.8249	Adult-onset autosomal dominant leukodystrophy	ORPHA:99027
14	0.8237	Ataxia with isolated vitamin E deficiency	OMIM:277460
15	0.8135	Adrenomyeloneuropathy	ORPHA:139399
16	0.8101	Spastic paraplegia 80, autosomal dominant	OMIM:618418
17	0.8061	Autosomal recessive spastic paraplegia type 78	ORPHA:513436
18	0.7905	Spastic paraplegia 78, autosomal recessive	OMIM:617225
19	0.789	Spastic paraplegia 76, autosomal recessive	OMIM:616907
20	0.7865	Lethal ataxia with deafness and optic atrophy	ORPHA:1187
21	0.7858	Leukodystrophy, hypomyelinating, 7, with or without oligodontia and/or hypogonadotropic hypogonadism	OMIM:607694
22	0.7856	Autosomal dominant spastic ataxia type 1	ORPHA:251282
23	0.7843	Lafora disease	ORPHA:501
23	0.7843	Lafora disease	ORPHA:501
25	0.7841	Spastic paraplegia 7, autosomal recessive	OMIM:607259
26	0.7839	Kufor-Rakeb syndrome	ORPHA:306674
27	0.7804	Spinocerebellar ataxia 34	OMIM:133190
28	0.7784	Spastic paraplegia type 7	ORPHA:99013
28	0.7784	Infantile neuroaxonal dystrophy	ORPHA:35069
