rank	score	disease_name	disease_identifier
1	0.9048	Brachydactyly-short stature-retinitis pigmentosa syndrome	ORPHA:166035
2	0.8373	Mowat-Wilson syndrome due to monosomy 2q22	ORPHA:261537
3	0.834	Mowat-Wilson syndrome due to a ZEB2 point mutation	ORPHA:261552
4	0.8257	Arboleda-Tham syndrome	OMIM:616268
5	0.8228	Bannayan-Riley-Ruvalcaba syndrome	ORPHA:109
6	0.8219	Gabriele-de Vries syndrome	ORPHA:506358
7	0.8171	Marshall-Smith syndrome	OMIM:602535
8	0.817	Proteus syndrome	ORPHA:744
8	0.817	Proteus syndrome	ORPHA:744
10	0.8167	Legius syndrome	ORPHA:137605
11	0.8151	Retinitis pigmentosa with or without skeletal anomalies	OMIM:250410
12	0.8017	Macrocephaly-intellectual disability-left ventricular non compaction syndrome	ORPHA:466791
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
13	0.7992	Fanconi anemia	ORPHA:84
35	0.7964	B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome	ORPHA:536467
36	0.7962	Neurodevelopmental disorder with absent language and variable seizures	OMIM:618707
37	0.7956	KDM5C-related syndromic X-linked intellectual disability	ORPHA:85279
38	0.7954	Intellectual developmental disorder, X-linked syndromic 34	OMIM:300967
39	0.7939	17q11 microdeletion syndrome	ORPHA:97685
40	0.7914	Neurodevelopmental disorder with dysmorphic facies and distal skeletal anomalies	OMIM:618659
41	0.785	Intellectual developmental disorder, autosomal dominant 58	OMIM:618106
42	0.7836	Craniosynostosis and dental anomalies	OMIM:614188
43	0.7813	Gabriele-de Vries syndrome	OMIM:617557
44	0.7812	Baralle-Macken syndrome	OMIM:619255
45	0.7767	Intellectual developmental disorder, autosomal dominant 71, with behavioral abnormalities	OMIM:620330
46	0.7766	Microcephalic osteodysplastic primordial dwarfism type II	ORPHA:2637
47	0.7739	Intellectual developmental disorder, autosomal recessive 39	OMIM:615541
48	0.7733	Neurodevelopmental disorder with or without anomalies of the brain, eye, or heart	OMIM:616975
49	0.7725	Multiple joint dislocations, short stature, craniofacial dysmorphism, with or without congenital heart defects	OMIM:245600
50	0.7702	Moebius syndrome	ORPHA:570
50	0.7702	Moebius syndrome	ORPHA:570
52	0.7674	Neurodevelopmental disorder with variable motor and speech impairment	OMIM:617804
53	0.766	Cowden syndrome	ORPHA:201
53	0.766	Cowden syndrome	ORPHA:201
53	0.766	Cowden syndrome	ORPHA:201
53	0.766	Cowden syndrome	ORPHA:201
53	0.766	Cowden syndrome	ORPHA:201
53	0.766	Cowden syndrome	ORPHA:201
53	0.766	Cowden syndrome	ORPHA:201
53	0.766	Cowden syndrome	ORPHA:201
53	0.766	Cowden syndrome	ORPHA:201
62	0.7657	Nicolaides-Baraitser syndrome	OMIM:601358
63	0.7648	Ehlers-Danlos syndrome, arthrochalasia type, 1	OMIM:130060
