rank	score	disease_name	disease_identifier
1	0.8071	Musculocontractural Ehlers-Danlos syndrome	ORPHA:2953
1	0.8071	Musculocontractural Ehlers-Danlos syndrome	ORPHA:2953
3	0.7918	Freeman-Sheldon syndrome	ORPHA:2053
3	0.7918	Freeman-Sheldon syndrome	ORPHA:2053
5	0.7911	Popliteal pterygium syndrome, Bartsocas-Papas type 1	OMIM:263650
6	0.7898	SLC39A13-related spondylodysplastic Ehlers-Danlos syndrome	ORPHA:157965
7	0.7879	Gabriele-de Vries syndrome	ORPHA:506358
8	0.7838	Early-onset seizures-distal limb anomalies-facial dysmorphism-global developmental delay syndrome	ORPHA:505237
9	0.7826	Ehlers-Danlos syndrome, musculocontractural type 1	OMIM:601776
10	0.7795	Fetal akinesia deformation sequence	ORPHA:994
10	0.7795	Fetal akinesia deformation sequence	ORPHA:994
10	0.7795	Fetal akinesia deformation sequence	ORPHA:994
10	0.7795	Fetal akinesia deformation sequence	ORPHA:994
10	0.7795	Fetal akinesia deformation sequence	ORPHA:994
10	0.7795	Fetal akinesia deformation sequence	ORPHA:994
10	0.7795	Fetal akinesia deformation sequence	ORPHA:994
10	0.7795	Fetal akinesia deformation sequence	ORPHA:994
18	0.7737	Arthrogryposis-oculomotor limitation-electroretinal anomalies syndrome	ORPHA:1154
19	0.7708	Autism spectrum disorder due to AUTS2 deficiency	ORPHA:352490
20	0.7678	Intellectual developmental disorder, X-linked syndromic, Snyder-Robinson type	OMIM:309583
21	0.7666	Gabriele-de Vries syndrome	OMIM:617557
22	0.7582	Arthrogryposis, distal, type 5	OMIM:108145
23	0.7558	Coffin-Lowry syndrome	OMIM:303600
24	0.7528	Intellectual developmental disorder, autosomal dominant 26	OMIM:615834
25	0.7462	Neurodevelopmental disorder with hypotonia and brain abnormalities	OMIM:619512
26	0.7435	Lujan-Fryns syndrome	OMIM:309520
27	0.7427	Congenital limbs-face contractures-hypotonia-developmental delay syndrome	ORPHA:562528
28	0.7416	Neuroocular syndrome	OMIM:619539
29	0.74	Neurodevelopmental disorder with microcephaly, arthrogryposis, and structural brain anomalies	OMIM:618622
30	0.7392	Tessadori-Bicknell-van Haaften neurodevelopmental syndrome 3	OMIM:619950
31	0.7383	Alkuraya-Kucinskas syndrome	OMIM:617822
32	0.7379	Cardiofaciocutaneous syndrome	OMIM:115150
33	0.7353	Shprintzen-Goldberg syndrome	OMIM:182212
34	0.7349	Neurodevelopmental disorder with hypotonia and dysmorphic facies	OMIM:619503
