rank	score	disease_name	disease_identifier
1	0.8639	Intellectual developmental disorder, X-linked syndromic, Lubs type	OMIM:300260
2	0.8611	Cerebellar dysfunction with variable cognitive and behavioral abnormalities	OMIM:614756
3	0.8556	Developmental delay with or without dysmorphic facies and autism	OMIM:618454
4	0.85	Intellectual developmental disorder, X-linked syndromic 35	OMIM:300998
5	0.8022	Smith-Lemli-Opitz syndrome	OMIM:270400
6	0.7929	Neurodevelopmental disorder with hypotonia, language delay, and skeletal defects with or without seizures	OMIM:620029
7	0.7882	Vulto-van Silfout-de Vries syndrome	OMIM:615828
8	0.7878	Phelan-McDermid syndrome	OMIM:606232
9	0.7716	Neurodevelopmental disorder with poor growth and behavioral abnormalities	OMIM:620242
10	0.771	Ogden syndrome	OMIM:300855
11	0.7659	Congenital heart defects and ectodermal dysplasia	OMIM:617364
12	0.7651	Van Maldergem syndrome 2	OMIM:615546
13	0.7641	?Intellectual developmental disorder, autosomal recessive 79	OMIM:620393
14	0.7639	Arboleda-Tham syndrome	OMIM:616268
15	0.7637	Spinocerebellar ataxia, autosomal recessive 31	OMIM:619422
16	0.7583	Epilepsy, X-linked 2, with or without impaired intellectual development and dysmorphic features	OMIM:301091
17	0.7579	Periventricular nodular heterotopia 7	OMIM:617201
18	0.7573	Distal deletion 15q	ORPHA:1596
19	0.7565	TELO2-related intellectual disability-neurodevelopmental disorder	ORPHA:488642
20	0.7537	Hypotonia, ataxia, and delayed development syndrome	OMIM:617330
21	0.7536	Neurodevelopmental disorder with hypotonia and dysmorphic facies	OMIM:619503
22	0.7526	Intellectual disability-seizures-abnormal gait-facial dysmorphism syndrome	ORPHA:513456
23	0.7503	8q24.3 microdeletion syndrome	ORPHA:508488
23	0.7503	FG syndrome type 1	ORPHA:93932
25	0.7496	Microphthalmia with limb anomalies	OMIM:206920
26	0.7492	Intellectual developmental disorder with impaired language and dysmorphic facies	OMIM:618653
27	0.7489	Neurodevelopmental disorder with seizures and nonepileptic hyperkinetic movements	OMIM:618497
28	0.7483	Developmental delay, impaired speech, and behavioral abnormalities	OMIM:619475
29	0.748	Neurodevelopmental disorder with impaired language and ataxia and with or without seizures	OMIM:619580
29	0.748	Proximal 16p11.2 microdeletion syndrome	ORPHA:261197
