rank	score	disease_name	disease_identifier
1	0.8503	Mitochondrial DNA depletion syndrome 9 (encephalomyopathic type with methylmalonic aciduria)	OMIM:245400
2	0.8266	Fatal infantile lactic acidosis with methylmalonic aciduria	ORPHA:17
3	0.8194	HSD10 disease, infantile type	ORPHA:391428
4	0.8098	Developmental and epileptic encephalopathy 39	OMIM:612949
5	0.7991	3-methylglutaconic aciduria, type VIII	OMIM:617248
6	0.7962	3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome	OMIM:614739
7	0.7949	Combined oxidative phosphorylation deficiency 39	OMIM:618397
8	0.7881	Mitochondrial complex II deficiency, nuclear type 3	OMIM:619167
9	0.7847	Combined oxidative phosphorylation deficiency 14	OMIM:614946
10	0.7842	MELAS	ORPHA:550
10	0.7842	MELAS	ORPHA:550
10	0.7842	MELAS	ORPHA:550
10	0.7842	MELAS	ORPHA:550
10	0.7842	MELAS	ORPHA:550
10	0.7842	MELAS	ORPHA:550
10	0.7842	MELAS	ORPHA:550
17	0.7798	Mitochondrial complex I deficiency, nuclear type 1	OMIM:252010
18	0.7773	Mitochondrial complex III deficiency, nuclear type 8	OMIM:615838
19	0.7749	Combined oxidative phosphorylation deficiency 32	OMIM:617664
20	0.7722	Harel-Yoon syndrome	OMIM:617183
21	0.7719	Neurodevelopmental disorder with seizures, hypotonia, and brain abnormalities	OMIM:618922
22	0.7715	MEPAN syndrome	ORPHA:508093
23	0.7696	Congenital disorder of deglycosylation 1	OMIM:615273
24	0.7691	White-Sutton syndrome	ORPHA:468678
25	0.7674	Developmental and epileptic encephalopathy 100	OMIM:619777
26	0.7659	Hypotonia, infantile, with psychomotor retardation and characteristic facies 3	OMIM:616900
26	0.7659	Mitochondrial complex III deficiency, nuclear type 1	OMIM:124000
28	0.7636	Combined oxidative phosphorylation deficiency 37	OMIM:618329
29	0.7625	Mitochondrial complex II deficiency, nuclear type 4	OMIM:619224
30	0.7578	Mitochondrial complex IV deficiency, nuclear type 22	OMIM:619355
31	0.7522	Ethylmalonic encephalopathy	OMIM:602473
32	0.7507	Combined oxidative phosphorylation deficiency 55	OMIM:619743
33	0.7478	DNM1L-related encephalopathy due to mitochondrial and peroxisomal fission defect	ORPHA:330050
34	0.7465	Isolated ATP synthase deficiency	ORPHA:254913
34	0.7465	Isolated ATP synthase deficiency	ORPHA:254913
34	0.7465	Isolated ATP synthase deficiency	ORPHA:254913
34	0.7465	Isolated ATP synthase deficiency	ORPHA:254913
34	0.7465	Isolated ATP synthase deficiency	ORPHA:254913
34	0.7465	Isolated ATP synthase deficiency	ORPHA:254913
34	0.7465	Isolated ATP synthase deficiency	ORPHA:254913
34	0.7465	Isolated ATP synthase deficiency	ORPHA:254913
42	0.7463	3-methylglutaconic aciduria, type VIIB, autosomal recessive	OMIM:616271
43	0.7456	Mitochondrial complex IV deficiency, nuclear type 23	OMIM:620275
44	0.7439	DPAGT1-CDG	ORPHA:86309
45	0.7431	Kleefstra syndrome due to 9q34 microdeletion	ORPHA:96147
46	0.7413	Mitochondrial DNA-associated Leigh syndrome	ORPHA:255210
46	0.7413	Mitochondrial DNA-associated Leigh syndrome	ORPHA:255210
46	0.7413	Mitochondrial DNA-associated Leigh syndrome	ORPHA:255210
46	0.7413	Mitochondrial DNA-associated Leigh syndrome	ORPHA:255210
46	0.7413	Mitochondrial DNA-associated Leigh syndrome	ORPHA:255210
46	0.7413	Mitochondrial DNA-associated Leigh syndrome	ORPHA:255210
46	0.7413	Mitochondrial DNA-associated Leigh syndrome	ORPHA:255210
53	0.7405	Combined oxidative phosphorylation defect type 7	ORPHA:254930
54	0.7394	Mitochondrial complex IV deficiency, nuclear type 1	OMIM:220110
55	0.7393	Mitochondrial complex I deficiency, nuclear type 5	OMIM:618226
56	0.7385	3-methylglutaconic aciduria type 9	ORPHA:505216
57	0.7384	Congenital lactic acidosis, Saguenay-Lac-Saint-Jean type	ORPHA:70472
58	0.7375	3-methylglutaconic aciduria type 7	ORPHA:445038
59	0.7374	3-methylglutaconic aciduria, type IX	OMIM:617698
60	0.7373	Neurodevelopmental disorder with progressive spasticity and brain white matter abnormalities	OMIM:619026
61	0.7357	Mitochondrial short-chain enoyl-CoA hydratase 1 deficiency	OMIM:616277
62	0.7354	Progressive encephalopathy with leukodystrophy due to DECR deficiency	ORPHA:431361
