rank	score	disease_name	disease_identifier
1	1.0	?Dyskeratosis congenita, autosomal recessive 7	OMIM:616553
2	0.9871	Revesz syndrome	OMIM:268130
3	0.9817	Dyskeratosis congenita, autosomal recessive 3	OMIM:613988
4	0.9746	Dyskeratosis congenita, autosomal dominant 3	OMIM:613990
5	0.956	Pulmonary fibrosis and/or bone marrow failure syndrome, telomere-related, 6	OMIM:619767
6	0.9425	Pulmonary fibrosis and/or bone marrow failure syndrome, telomere-related, 1	OMIM:614742
7	0.9422	Dyskeratosis congenita, autosomal recessive 6	OMIM:616353
8	0.9371	Bone marrow failure syndrome 3	OMIM:617052
9	0.9246	?Pulmonary fibrosis and/or bone marrow failure syndrome, telomere-related, 5	OMIM:618674
10	0.8816	?Bone marrow failure syndrome 6	OMIM:618849
11	0.8728	Bone marrow failure syndrome 5	OMIM:618165
12	0.8481	Dyskeratosis congenita, autosomal recessive 8	OMIM:620133
13	0.8442	LIG4 syndrome	ORPHA:99812
13	0.8442	LIG4 syndrome	ORPHA:99812
15	0.8338	Dyskeratosis congenita, autosomal recessive 2	OMIM:613987
16	0.8316	Dyskeratosis congenita, autosomal dominant 2	OMIM:613989
17	0.8174	Dyskeratosis congenita, digenic	OMIM:620040
18	0.8158	Dyskeratosis congenita, X-linked	OMIM:305000
19	0.8121	Dyskeratosis congenita, autosomal dominant 4	OMIM:615190
20	0.8117	Myelodysplastic syndrome associated with isolated del(5q) chromosome abnormality	ORPHA:86841
21	0.8091	Bone marrow failure syndrome 1	OMIM:614675
22	0.8056	Cerebroretinal microangiopathy with calcifications and cysts 2	OMIM:617341
23	0.8028	?Dyskeratosis congenita, autosomal recessive 1	OMIM:224230
24	0.8017	Fanconi anemia, complementation group D2	OMIM:227646
25	0.7978	Shwachman-Diamond syndrome	ORPHA:811
25	0.7978	Shwachman-Diamond syndrome	ORPHA:811
25	0.7978	Shwachman-Diamond syndrome	ORPHA:811
25	0.7978	Shwachman-Diamond syndrome	ORPHA:811
29	0.7967	Hoyeraal-Hreidarsson syndrome	ORPHA:3322
29	0.7967	Hoyeraal-Hreidarsson syndrome	ORPHA:3322
29	0.7967	Hoyeraal-Hreidarsson syndrome	ORPHA:3322
29	0.7967	Hoyeraal-Hreidarsson syndrome	ORPHA:3322
29	0.7967	Hoyeraal-Hreidarsson syndrome	ORPHA:3322
29	0.7967	Hoyeraal-Hreidarsson syndrome	ORPHA:3322
35	0.7958	Fanconi anemia, complementation group T	OMIM:616435
36	0.7944	Fanconi anemia, complementation group C	OMIM:227645
37	0.7924	Idiopathic aplastic anemia	ORPHA:88
37	0.7924	Idiopathic aplastic anemia	ORPHA:88
37	0.7924	Idiopathic aplastic anemia	ORPHA:88
37	0.7924	Idiopathic aplastic anemia	ORPHA:88
41	0.7922	Glioma susceptibility 9	OMIM:616568
42	0.7901	Monosomy 7 myelodysplasia and leukemia syndrome 2	OMIM:619041
43	0.7887	Osteopetrosis with renal tubular acidosis	ORPHA:2785
44	0.7845	Isovaleric acidemia	OMIM:243500
45	0.7828	Schimke immuno-osseous dysplasia	ORPHA:1830
46	0.7765	Imerslund-Gräsbeck syndrome	ORPHA:35858
46	0.7765	Imerslund-Gräsbeck syndrome	ORPHA:35858
48	0.7701	Immunodeficiency 21	OMIM:614172
49	0.7697	Dyskeratosis congenita	ORPHA:1775
49	0.7697	Dyskeratosis congenita	ORPHA:1775
49	0.7697	Dyskeratosis congenita	ORPHA:1775
49	0.7697	Dyskeratosis congenita	ORPHA:1775
49	0.7697	Dyskeratosis congenita	ORPHA:1775
49	0.7697	Dyskeratosis congenita	ORPHA:1775
49	0.7697	Dyskeratosis congenita	ORPHA:1775
49	0.7697	Dyskeratosis congenita	ORPHA:1775
49	0.7697	Dyskeratosis congenita	ORPHA:1775
49	0.7697	Dyskeratosis congenita	ORPHA:1775
49	0.7697	Dyskeratosis congenita	ORPHA:1775
49	0.7697	Dyskeratosis congenita	ORPHA:1775
61	0.7693	3-methylglutaconic aciduria type 7	ORPHA:445038
62	0.7683	Aplastic anemia	OMIM:609135
62	0.7683	Aplastic anemia	OMIM:609135
62	0.7683	Aplastic anemia, susceptibility to	OMIM:609135
62	0.7683	Aplastic anemia	OMIM:609135
66	0.7664	Primary myelofibrosis	ORPHA:824
66	0.7664	Primary myelofibrosis	ORPHA:824
66	0.7664	Primary myelofibrosis	ORPHA:824
66	0.7664	Primary myelofibrosis	ORPHA:824
70	0.7654	Fanconi anemia, complementation group F	OMIM:603467
