rank	score	disease_name	disease_identifier
1	0.9571	Autosomal dominant spastic paraplegia type 73	ORPHA:444099
2	0.9434	Autosomal recessive spastic paraplegia type 23	ORPHA:101003
3	0.9369	Spastic paraplegia 42, autosomal dominant	OMIM:612539
4	0.935	Spastic paraplegia 13, autosomal dominant	OMIM:605280
4	0.935	Autosomal recessive spastic paraplegia type 45	ORPHA:320396
4	0.935	Spastic paraplegia 45, autosomal recessive	OMIM:613162
7	0.9335	Autosomal dominant spastic paraplegia type 37	ORPHA:171612
8	0.9288	Spastic paraplegia 4, autosomal dominant	OMIM:182601
8	0.9288	Spastic paraplegia 3A, autosomal dominant	OMIM:182600
10	0.9276	Spastic paraplegia 8, autosomal dominant	OMIM:603563
11	0.9253	Autosomal recessive spastic paraplegia type 61	ORPHA:401780
12	0.9252	Autosomal recessive spastic paraplegia type 54	ORPHA:320380
13	0.9215	Autosomal recessive spastic paraplegia type 62	ORPHA:401785
14	0.9205	Dystonia, early-onset, and/or spastic paraplegia	OMIM:619681
15	0.9109	Autosomal dominant spastic paraplegia type 13	ORPHA:100994
16	0.9098	?Spastic paraplegia 61, autosomal recessive	OMIM:615685
17	0.9095	Autosomal dominant spastic paraplegia type 12	ORPHA:100993
17	0.9095	Autosomal dominant spastic paraplegia type 12	ORPHA:100993
19	0.909	Silver spastic paraplegia syndrome	OMIM:270685
20	0.9075	Neuropathy, hereditary sensory, with spastic paraplegia	OMIM:256840
21	0.907	Spastic paraplegia 87, autosomal recessive	OMIM:619966
22	0.906	Autosomal recessive spastic paraplegia type 56	ORPHA:320411
23	0.9055	Autosomal spastic paraplegia type 30	ORPHA:101010
24	0.9051	Spastic paraplegia 31, autosomal dominant	OMIM:610250
24	0.9051	Spastic paraplegia 33, autosomal dominant	OMIM:610244
26	0.9037	Autosomal recessive spastic paraplegia type 43	ORPHA:320370
27	0.9005	Neuropathy, hereditary sensory and autonomic, type IX, with developmental delay	OMIM:615031
28	0.8982	Argininemia	OMIM:207800
29	0.8943	Spastic paraplegia 2, X-linked	OMIM:312920
30	0.8936	Troyer syndrome	OMIM:275900
31	0.8935	Spastic paraplegia 28, autosomal recessive	OMIM:609340
32	0.89	Autosomal dominant spastic paraplegia type 31	ORPHA:101011
33	0.8883	Autosomal dominant spastic paraplegia type 8	ORPHA:100989
34	0.888	Spastic paraplegia 6, autosomal dominant	OMIM:600363
35	0.8874	Spastic paraplegia 26, autosomal recessive	OMIM:609195
36	0.884	Spastic paraplegia 15, autosomal recessive	OMIM:270700
37	0.8837	Spastic paraplegia 12, autosomal dominant	OMIM:604805
37	0.8837	Spastic paraplegia 5A, autosomal recessive	OMIM:270800
39	0.8836	Skraban-Deardorff syndrome	OMIM:617616
40	0.8829	Spastic paraplegia 62	OMIM:615681
41	0.8818	Fucosidosis	OMIM:230000
42	0.8815	Spastic paraplegia, intellectual disability, nystagmus, and obesity	OMIM:617296
43	0.8814	Autosomal dominant spastic paraplegia type 42	ORPHA:171863
44	0.881	Autosomal recessive spastic paraplegia type 74	ORPHA:468661
45	0.8807	Adrenomyeloneuropathy	ORPHA:139399
46	0.878	Ocular anomalies-axonal neuropathy-developmental delay syndrome	ORPHA:496790
47	0.8756	Autosomal recessive spastic paraplegia type 28	ORPHA:101008
48	0.8725	Autosomal dominant spastic ataxia type 1	ORPHA:251282
49	0.8718	Neurodevelopmental disorder with progressive microcephaly, spasticity, and brain abnormalities	OMIM:616486
50	0.8702	?Spastic paraplegia 72, autosomal dominant	OMIM:615625
51	0.8667	Primary lateral sclerosis	ORPHA:35689
51	0.8667	?Spastic paraplegia 44, autosomal recessive	OMIM:613206
53	0.8647	Autosomal recessive spastic paraplegia type 48	ORPHA:306511
54	0.8645	Juvenile primary lateral sclerosis	ORPHA:247604
54	0.8645	Juvenile primary lateral sclerosis	ORPHA:247604
56	0.8639	Spastic paraplegia 48, autosomal recessive	OMIM:613647
57	0.8629	Spastic paraplegia 30, autosomal dominant	OMIM:610357
58	0.8609	Spastic paraplegia 9A, autosomal dominant	OMIM:601162
59	0.8608	Spastic paraplegia 11, autosomal recessive	OMIM:604360
60	0.8598	?Spastic paraplegia 63	OMIM:615686
61	0.8576	Spastic paraplegia 55, autosomal recessive	OMIM:615035
62	0.857	MASA syndrome	OMIM:303350
63	0.8556	Zaki syndrome	OMIM:619648
64	0.8552	Postnatal microcephaly-infantile hypotonia-spastic diplegia-dysarthria-intellectual disability syndrome	ORPHA:477673
65	0.855	?Spastic paraplegia 73, autosomal dominant	OMIM:616282
66	0.8548	Mitochondrial complex IV deficiency, nuclear type 8	OMIM:619052
67	0.8519	Spastic paraplegia 75, autosomal recessive	OMIM:616680
68	0.851	Autosomal dominant spastic paraplegia type 17	ORPHA:100998
69	0.8499	Autosomal recessive spastic paraplegia type 63	ORPHA:401805
70	0.8489	Neurodevelopmental disorder with spastic quadriplegia and brain abnormalities with or without seizures	OMIM:617977
71	0.8473	Autosomal recessive spastic paraplegia type 9B	ORPHA:447760
72	0.8461	Severe intellectual disability and progressive spastic paraplegia	ORPHA:280763
72	0.8461	Severe intellectual disability and progressive spastic paraplegia	ORPHA:280763
72	0.8461	Severe intellectual disability and progressive spastic paraplegia	ORPHA:280763
72	0.8461	Severe intellectual disability and progressive spastic paraplegia	ORPHA:280763
76	0.8436	?Spinocerebellar ataxia, autosomal recessive 24	OMIM:617133
77	0.8435	Null syndrome	ORPHA:280234
78	0.8431	Primary lateral sclerosis, juvenile	OMIM:606353
79	0.843	Spastic paraplegia 64, autosomal recessive	OMIM:615683
80	0.8423	?Spastic paraplegia 57, autosomal recessive	OMIM:615658
81	0.842	Amyotrophic lateral sclerosis 2, juvenile	OMIM:205100
82	0.8417	Charcot-Marie-Tooth disease, demyelinating, type 1I	OMIM:619742
83	0.8396	Autosomal recessive spastic paraplegia type 77	ORPHA:466722
84	0.8394	MASA syndrome	ORPHA:2466
85	0.8392	Autosomal spastic paraplegia type 72	ORPHA:401849
86	0.8384	Polyglucosan body disease, adult form	OMIM:263570
87	0.8371	Spastic paraplegia 51, autosomal recessive	OMIM:613744
88	0.8362	Autosomal dominant spastic paraplegia type 10	ORPHA:100991
89	0.834	Autosomal recessive spastic paraplegia type 39	ORPHA:139480
90	0.8333	Spastic paraplegia 76, autosomal recessive	OMIM:616907
91	0.8332	Spastic paraplegia 23	OMIM:270750
91	0.8332	Hyperornithinemia-hyperammonemia-homocitrullinemia syndrome	OMIM:238970
93	0.8329	Spastic paraplegia 10, autosomal dominant	OMIM:604187
94	0.8327	Spastic paraplegia 46, autosomal recessive	OMIM:614409
95	0.8325	Neurodevelopmental disorder with cardiomyopathy, spasticity, and brain abnormalities	OMIM:619121
96	0.8323	Autosomal recessive spastic paraplegia type 44	ORPHA:320401
97	0.8306	Neurodevelopmental disorder with epilepsy, cataracts, feeding difficulties, and delayed brain myelination	OMIM:617393
98	0.8299	Mutilating hereditary sensory neuropathy with spastic paraplegia	ORPHA:139578
99	0.8297	Autosomal recessive spastic paraplegia type 20	ORPHA:101000
100	0.8293	Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome	ORPHA:415
101	0.8291	COASY protein-associated neurodegeneration	ORPHA:397725
102	0.8289	Spastic paraplegia type 2	ORPHA:99015
102	0.8289	Microcephaly, cataracts, impaired intellectual development, and dystonia with abnormal striatum	OMIM:618284
104	0.8285	Spastic paraplegia-severe developmental delay-epilepsy syndrome	ORPHA:464282
105	0.827	Autosomal dominant spastic paraplegia type 6	ORPHA:100988
106	0.8268	Spastic paraplegia 56, autosomal recessive	OMIM:615030
107	0.8266	Giant axonal neuropathy-1	OMIM:256850
108	0.825	Spastic paraplegia-optic atrophy-neuropathy syndrome	ORPHA:320406
108	0.825	Spastic paraplegia-optic atrophy-neuropathy syndrome	ORPHA:320406
110	0.8245	Hereditary continuous muscle fiber activity	ORPHA:972
111	0.8241	?Spastic paraplegia 43, autosomal recessive	OMIM:615043
112	0.822	Autosomal dominant spastic paraplegia type 9A	ORPHA:447753
112	0.822	Autosomal dominant spastic paraplegia type 9A	ORPHA:447753
112	0.822	Spastic paraplegia 83, autosomal recessive	OMIM:619027
115	0.8213	Spastic paraplegia 18, autosomal recessive	OMIM:611225
116	0.8207	Spastic ataxia 1, autosomal dominant	OMIM:108600
117	0.8193	Amyotrophic lateral sclerosis type 4	ORPHA:357043
118	0.8184	Mitochondrial myopathy, episodic, with optic atrophy and reversible leukoencephalopathy	OMIM:251900
118	0.8184	Basel-Vanagaite-Smirin-Yosef syndrome	ORPHA:464738
120	0.8171	Autosomal dominant spastic paraplegia type 3	ORPHA:100984
121	0.8165	Spastic paraplegia 7, autosomal recessive	OMIM:607259
122	0.8147	Spinocerebellar ataxia type 42	ORPHA:458803
123	0.814	Spastic paraplegia 35, autosomal recessive	OMIM:612319
124	0.8136	?Neurodevelopmental disorder with cerebellar hypoplasia and spasticity	OMIM:618572
125	0.8129	Leukoencephalopathy-spondyloepimetaphyseal dysplasia syndrome	ORPHA:83629
126	0.8125	Spastic paraplegia 84, autosomal recessive	OMIM:619621
127	0.8123	Autosomal dominant optic atrophy, classic form	ORPHA:98673
127	0.8123	Autosomal dominant optic atrophy, classic form	ORPHA:98673
129	0.8119	X-linked parkinsonism-spasticity syndrome	ORPHA:363654
130	0.8092	Intellectual developmental disorder, X-linked syndromic 13	OMIM:300055
131	0.8085	Spastic paraplegia 47, autosomal recessive	OMIM:614066
132	0.8081	Spastic paraplegia type 7	ORPHA:99013
133	0.8071	?De Sanctis-Cacchione syndrome	OMIM:278800
133	0.8071	?De Sanctis-Cacchione syndrome	OMIM:278800
135	0.8062	Spinocerebellar ataxia 42	OMIM:616795
136	0.8059	Spastic paraplegia 80, autosomal dominant	OMIM:618418
137	0.805	Cockayne syndrome type 1	ORPHA:90321
137	0.805	Cockayne syndrome type 1	ORPHA:90321
137	0.805	Cockayne syndrome type 1	ORPHA:90321
137	0.805	Cockayne syndrome type 1	ORPHA:90321
141	0.8048	Neurodevelopmental disorder with ataxic gait, absent speech, and decreased cortical white matter	OMIM:617807
142	0.8039	MEHMO syndrome	OMIM:300148
143	0.8032	Oculopharyngodistal myopathy	ORPHA:98897
143	0.8032	Oculopharyngodistal myopathy	ORPHA:98897
143	0.8032	Oculopharyngodistal myopathy	ORPHA:98897
146	0.8031	Autosomal recessive spastic paraplegia type 57	ORPHA:431329
147	0.8026	Combined oxidative phosphorylation defect type 7	ORPHA:254930
148	0.8011	Cockayne syndrome type 2	ORPHA:90322
148	0.8011	Cockayne syndrome type 2	ORPHA:90322
148	0.8011	Cockayne syndrome type 2	ORPHA:90322
148	0.8011	Cockayne syndrome type 2	ORPHA:90322
152	0.801	Spastic paraplegia 39, autosomal recessive	OMIM:612020
153	0.8001	Giant axonal neuropathy	ORPHA:643
154	0.8	Dyggve-Melchior-Clausen disease	ORPHA:239
155	0.7989	Spastic ataxia, Charlevoix-Saguenay type	OMIM:270550
156	0.7984	Spastic paraplegia 52, autosomal recessive	OMIM:614067
157	0.7982	Autosomal recessive spastic paraplegia type 78	ORPHA:513436
158	0.798	Intellectual developmental disorder, X-linked syndromic, Claes-Jensen type	OMIM:300534
159	0.7979	Spastic paralysis, infantile onset ascending	OMIM:607225
160	0.7971	Spastic paraplegia 86, autosomal recessive	OMIM:619735
161	0.7962	Autosomal recessive spastic paraplegia type 35	ORPHA:171629
162	0.7958	Allan-Herndon-Dudley syndrome	OMIM:300523
163	0.7952	Spastic paraplegia 85, autosomal recessive	OMIM:619686
164	0.7941	Frontotemporal dementia and/or amyotrophic lateral sclerosis 6	OMIM:613954
165	0.7932	Infantile-onset ascending hereditary spastic paralysis	ORPHA:293168
166	0.7923	Hydrocephalus, congenital, X-linked	OMIM:307000
167	0.7914	Autosomal recessive spastic paraplegia type 15	ORPHA:100996
168	0.7905	Mitochondrial complex I deficiency, nuclear type 21	OMIM:618242
169	0.7904	Episodic ataxia/myokymia syndrome	OMIM:160120
170	0.7898	Spastic paraplegia 9B, autosomal recessive	OMIM:616586
171	0.7889	Fatty acid hydroxylase-associated neurodegeneration	ORPHA:329308
172	0.7886	?Myasthenic syndrome, congenital, 15, without tubular aggregates	OMIM:616227
172	0.7886	Myopathy, myofibrillar, 9, with early respiratory failure	OMIM:603689
174	0.7876	Spastic paraplegia, optic atrophy, and neuropathy	OMIM:609541
175	0.7871	Intellectual developmental disorder, X-linked 108	OMIM:301024
176	0.7869	Dystonia-parkinsonism-hypermanganesemia syndrome	ORPHA:521406
177	0.7855	Neurodevelopmental disorder with progressive spasticity and brain white matter abnormalities	OMIM:619026
177	0.7855	Ichthyosis, congenital, autosomal recessive 4A	OMIM:601277
177	0.7855	Alpha-thalassemia-X-linked intellectual disability syndrome	ORPHA:847
177	0.7855	Waardenburg syndrome type 3	ORPHA:896
177	0.7855	Waardenburg syndrome, type 3	OMIM:148820
177	0.7855	?Peroxisome biogenesis disorder 10B	OMIM:617370
177	0.7855	Aicardi-Goutieres syndrome 2	OMIM:610181
184	0.785	?Spastic paraplegia 74, autosomal recessive	OMIM:616451
184	0.785	Spastic paraplegia 77, autosomal recessive	OMIM:617046
186	0.7845	?Leukoencephalopathy, hereditary diffuse, with spheroids 2	OMIM:619661
186	0.7845	Lacticacidemia due to PDX1 deficiency	OMIM:245349
188	0.784	Autosomal recessive complex spastic paraplegia due to Kennedy pathway dysfunction	ORPHA:506353
189	0.7836	Spastic paraplegia 53, autosomal recessive	OMIM:614898
190	0.782	Chédiak-Higashi syndrome	ORPHA:167
191	0.7804	Developmental and epileptic encephalopathy 4	OMIM:612164
192	0.7801	Developmental and epileptic encephalopathy 92	OMIM:617829
193	0.7798	Spastic paraplegia 54, autosomal recessive	OMIM:615033
194	0.7787	Parkinson disease 15, autosomal recessive	OMIM:260300
195	0.778	Myopathy with lactic acidosis, hereditary	OMIM:255125
196	0.7776	Aicardi-Goutières syndrome	ORPHA:51
196	0.7776	Aicardi-Goutières syndrome	ORPHA:51
196	0.7776	Aicardi-Goutières syndrome	ORPHA:51
196	0.7776	Aicardi-Goutières syndrome	ORPHA:51
196	0.7776	Aicardi-Goutières syndrome	ORPHA:51
196	0.7776	Aicardi-Goutières syndrome	ORPHA:51
