rank	score	disease_name	disease_identifier
1	0.9331	Fanconi anemia, complementation group I	OMIM:609053
2	0.8803	Fanconi anemia, complementation group C	OMIM:227645
3	0.8506	Fanconi anemia, complementation group J	OMIM:609054
4	0.8467	Fanconi anemia, complementation group D1	OMIM:605724
4	0.8467	Schimke immuno-osseous dysplasia	ORPHA:1830
6	0.8436	Fanconi anemia, complementation group L	OMIM:614083
7	0.8249	Fanconi anemia, complementation group F	OMIM:603467
8	0.823	Mosaic variegated aneuploidy syndrome 2	OMIM:614114
9	0.8176	Jacobsen syndrome	ORPHA:2308
10	0.8067	Mosaic variegated aneuploidy syndrome	ORPHA:1052
10	0.8067	Mosaic variegated aneuploidy syndrome	ORPHA:1052
10	0.8067	Mosaic variegated aneuploidy syndrome	ORPHA:1052
10	0.8067	Mosaic variegated aneuploidy syndrome	ORPHA:1052
10	0.8067	Mosaic variegated aneuploidy syndrome	ORPHA:1052
15	0.8017	Cerebroretinal microangiopathy with calcifications and cysts 2	OMIM:617341
16	0.798	Frank-ter Haar syndrome	OMIM:249420
17	0.796	Hoyeraal-Hreidarsson syndrome	ORPHA:3322
17	0.796	Hoyeraal-Hreidarsson syndrome	ORPHA:3322
17	0.796	Hoyeraal-Hreidarsson syndrome	ORPHA:3322
17	0.796	Hoyeraal-Hreidarsson syndrome	ORPHA:3322
17	0.796	Hoyeraal-Hreidarsson syndrome	ORPHA:3322
17	0.796	Hoyeraal-Hreidarsson syndrome	ORPHA:3322
23	0.7959	Neurodevelopmental disorder with or without anomalies of the brain, eye, or heart	OMIM:616975
24	0.7949	Dyskeratosis congenita, autosomal dominant 4	OMIM:615190
25	0.7914	?Diamond-Blackfan anemia 11	OMIM:614900
26	0.7899	Dyskeratosis congenita, autosomal dominant 3	OMIM:613990
27	0.7894	?Dyskeratosis congenita, autosomal recessive 7	OMIM:616553
28	0.7892	Fanconi anemia, complementation group D2	OMIM:227646
29	0.7883	Brachydactyly-short stature-retinitis pigmentosa syndrome	ORPHA:166035
30	0.7879	Developmental and epileptic encephalopathy 85, with or without midline brain defects	OMIM:301044
31	0.7873	AMED syndrome, digenic	OMIM:619151
32	0.7852	Dyskeratosis congenita, autosomal recessive 6	OMIM:616353
33	0.785	Fanconi anemia, complementation group N	OMIM:610832
34	0.7847	Osteopetrosis with renal tubular acidosis	ORPHA:2785
35	0.7835	Neurofibromatosis type 1 due to NF1 mutation or intragenic deletion	ORPHA:363700
36	0.7832	Marbach-Rustad progeroid syndrome	OMIM:619322
37	0.7817	Fanconi anemia, complementation group Q	OMIM:615272
38	0.7812	PGM3-CDG	ORPHA:443811
38	0.7812	Bone marrow failure syndrome 4	OMIM:618116
40	0.779	Dyskeratosis congenita, autosomal dominant 2	OMIM:613989
41	0.7768	?Halperin-Birk syndrome	OMIM:618651
42	0.7764	Growth delay due to insulin-like growth factor type 1 deficiency	ORPHA:73272
43	0.7759	Syndromic diarrhea	ORPHA:84064
43	0.7759	Syndromic diarrhea	ORPHA:84064
45	0.7749	Pancreatic and cerebellar agenesis	OMIM:609069
46	0.7746	Lethal congenital contracture syndrome 9	OMIM:616503
47	0.7724	LEOPARD syndrome 1	OMIM:151100
48	0.7716	Atelis syndrome 1	OMIM:620184
49	0.7709	Dyskeratosis congenita, X-linked	OMIM:305000
50	0.7707	17q11 microdeletion syndrome	ORPHA:97685
50	0.7707	Developmental delay with or without intellectual impairment or behavioral abnormalities	OMIM:619575
52	0.7704	Insulin-like growth factor I, resistance to	OMIM:270450
53	0.7697	Warsaw breakage syndrome	OMIM:613398
54	0.7696	Dyskeratosis congenita, autosomal recessive 8	OMIM:620133
54	0.7696	Cerebroretinal microangiopathy with calcifications and cysts	OMIM:612199
56	0.7695	Roberts-SC phocomelia syndrome	OMIM:268300
57	0.7694	Cardiofaciocutaneous syndrome 4	OMIM:615280
58	0.7692	Silver-Russell syndrome due to a point mutation	ORPHA:397590
58	0.7692	Silver-Russell syndrome due to a point mutation	ORPHA:397590
58	0.7692	Silver-Russell syndrome due to a point mutation	ORPHA:397590
58	0.7692	Silver-Russell syndrome due to a point mutation	ORPHA:397590
62	0.7689	Bone marrow failure syndrome 3	OMIM:617052
63	0.7682	Hypotonia-speech impairment-severe cognitive delay syndrome	ORPHA:371364
63	0.7682	Hypotonia-speech impairment-severe cognitive delay syndrome	ORPHA:371364
65	0.768	Dyskeratosis congenita	ORPHA:1775
65	0.768	Dyskeratosis congenita	ORPHA:1775
65	0.768	Dyskeratosis congenita	ORPHA:1775
65	0.768	Dyskeratosis congenita	ORPHA:1775
65	0.768	Dyskeratosis congenita	ORPHA:1775
65	0.768	Dyskeratosis congenita	ORPHA:1775
65	0.768	Dyskeratosis congenita	ORPHA:1775
65	0.768	Dyskeratosis congenita	ORPHA:1775
65	0.768	Dyskeratosis congenita	ORPHA:1775
65	0.768	Dyskeratosis congenita	ORPHA:1775
65	0.768	Dyskeratosis congenita	ORPHA:1775
65	0.768	Dyskeratosis congenita	ORPHA:1775
77	0.7675	Neurodevelopmental disorder with growth retardation, dysmorphic facies, and corpus callosum abnormalities	OMIM:620113
78	0.7669	Johanson-Blizzard syndrome	OMIM:243800
79	0.7664	Revesz syndrome	OMIM:268130
80	0.7651	Myelodysplastic syndrome associated with isolated del(5q) chromosome abnormality	ORPHA:86841
81	0.7634	Noonan syndrome-like with loose anagen hair 1	OMIM:607721
82	0.7623	Microcephaly, growth restriction, and increased sister chromatid exchange 2	OMIM:618097
83	0.7606	Noonan syndrome with multiple lentigines	ORPHA:500
83	0.7606	Noonan syndrome with multiple lentigines	ORPHA:500
83	0.7606	Noonan syndrome with multiple lentigines	ORPHA:500
86	0.7602	Bloom syndrome	OMIM:210900
87	0.76	Noonan syndrome 1	OMIM:163950
87	0.76	McCune-Albright syndrome	ORPHA:562
89	0.7596	Kabuki syndrome 1	OMIM:147920
90	0.7591	Transaldolase deficiency	OMIM:606003
91	0.7589	Noonan syndrome 2	OMIM:605275
92	0.7585	Shwachman-Diamond syndrome	ORPHA:811
92	0.7585	Renpenning syndrome	OMIM:309500
92	0.7585	Shwachman-Diamond syndrome	ORPHA:811
92	0.7585	Shwachman-Diamond syndrome	ORPHA:811
92	0.7585	Shwachman-Diamond syndrome	ORPHA:811
97	0.7573	Microcephalic osteodysplastic primordial dwarfism type II	ORPHA:2637
98	0.7568	Mucopolysaccharidosis-like syndrome with congenital heart defects and hematopoietic disorders	ORPHA:505248
99	0.7561	Arboleda-Tham syndrome	OMIM:616268
100	0.7559	Schimke immunoosseous dysplasia	OMIM:242900
101	0.7554	Vertebral, cardiac, tracheoesophageal, renal, and limb defects	OMIM:619227
102	0.7553	Pulmonary fibrosis and/or bone marrow failure syndrome, telomere-related, 6	OMIM:619767
103	0.7549	Dyskeratosis congenita, autosomal recessive 2	OMIM:613987
104	0.7544	Hypopigmentation, organomegaly, and delayed myelination and development	OMIM:618541
105	0.7541	Cranioectodermal dysplasia 4	OMIM:614378
106	0.7524	Hypotonia, infantile, with psychomotor retardation and characteristic facies 2	OMIM:616801
106	0.7524	Mucopolysaccharidosis-plus syndrome	OMIM:617303
106	0.7524	Developmental delay-facial dysmorphism syndrome due to MED13L deficiency	ORPHA:369891
109	0.7523	Autosomal dominant cutis laxa	ORPHA:90348
109	0.7523	Autosomal dominant cutis laxa	ORPHA:90348
109	0.7523	Autosomal dominant cutis laxa	ORPHA:90348
112	0.7521	Silver-Russell syndrome 3	OMIM:616489
113	0.7518	Trichohepatoenteric syndrome 1	OMIM:222470
114	0.7512	Neurodevelopmental-craniofacial syndrome with variable renal and cardiac abnormalities	OMIM:619522
115	0.7504	Mosaic variegated aneuploidy syndrome 3	OMIM:617598
116	0.7493	Short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies	OMIM:619184
117	0.7486	Noonan syndrome 5	OMIM:611553
118	0.7483	Cockayne syndrome type 2	ORPHA:90322
118	0.7483	Cockayne syndrome type 2	ORPHA:90322
118	0.7483	Cockayne syndrome type 2	ORPHA:90322
118	0.7483	Cockayne syndrome type 2	ORPHA:90322
122	0.748	Fanconi anemia, complementation group T	OMIM:616435
123	0.7476	Hypotonia, infantile, with psychomotor retardation and characteristic facies 1	OMIM:615419
124	0.7473	Arthrogryposis, distal, type 2B1	OMIM:601680
125	0.7472	Bloom syndrome	ORPHA:125
126	0.7469	Noonan syndrome-like disorder with or without juvenile myelomonocytic leukemia	OMIM:613563
127	0.7464	IMAGE-I syndrome	OMIM:618336
128	0.7463	Dyschromatosis universalis hereditaria	ORPHA:241
128	0.7463	3-M syndrome 2	OMIM:612921
130	0.7457	Microcephalic osteodysplastic primordial dwarfism, type II	OMIM:210720
131	0.7456	Retinitis pigmentosa with or without skeletal anomalies	OMIM:250410
131	0.7456	Immunodeficiency 98 with autoinflammation, X-linked	OMIM:301078
133	0.7454	Short stature, microcephaly, and endocrine dysfunction	OMIM:616541
134	0.7452	?Dyskeratosis congenita, autosomal recessive 1	OMIM:224230
135	0.7451	3-methylglutaconic aciduria type 7	ORPHA:445038
136	0.7446	Fanconi anemia, complementation group P	OMIM:613951
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
137	0.7437	Fanconi anemia	ORPHA:84
159	0.7436	Mulibrey nanism	OMIM:253250
160	0.743	Wiedemann-Rautenstrauch syndrome	OMIM:264090
161	0.7429	Microcephaly 30, primary, autosomal recessive	OMIM:620183
161	0.7429	Fanconi anemia, complementation group R	OMIM:617244
163	0.7427	Nijmegen breakage syndrome	OMIM:251260
164	0.7425	Bruck syndrome	ORPHA:2771
164	0.7425	Bruck syndrome	ORPHA:2771
166	0.7424	Legius syndrome	OMIM:611431
167	0.742	Cutis laxa, autosomal recessive, type IIC	OMIM:617402
168	0.7414	Arthrogryposis, distal, type 2B3 (Sheldon-Hall)	OMIM:618436
169	0.7408	Ruijs-Aalfs syndrome	OMIM:616200
170	0.74	Al Kaissi syndrome	OMIM:617694
171	0.7399	Fanconi anemia, complementation group E	OMIM:600901
172	0.7397	DEGCAGS syndrome	OMIM:619488
173	0.7395	Silver-Russell syndrome 5	OMIM:618908
174	0.7385	?Fanconi anemia, complementation group V	OMIM:617243
175	0.7384	Macrocephaly-intellectual disability-left ventricular non compaction syndrome	ORPHA:466791
175	0.7384	17q21.31 microdeletion syndrome	ORPHA:363958
177	0.7381	Gaucher disease, perinatal lethal	OMIM:608013
178	0.7373	Cutis laxa, autosomal recessive, type IIB	OMIM:612940
179	0.7357	Tessadori-Bicknell-van Haaften neurodevelopmental syndrome 3	OMIM:619950
180	0.7354	Peroxisome biogenesis disorder 12A (Zellweger)	OMIM:614886
181	0.735	Nicolaides-Baraitser syndrome	OMIM:601358
182	0.7346	Autoimmune lymphoproliferative syndrome	ORPHA:3261
182	0.7346	Autoimmune lymphoproliferative syndrome	ORPHA:3261
182	0.7346	Autoimmune lymphoproliferative syndrome	ORPHA:3261
182	0.7346	Autoimmune lymphoproliferative syndrome	ORPHA:3261
182	0.7346	Autoimmune lymphoproliferative syndrome	ORPHA:3261
187	0.7344	Fanconi anemia, complementation group A	OMIM:227650
187	0.7344	?Meier-Gorlin syndrome 5	OMIM:613805
189	0.7338	Greenberg skeletal dysplasia	OMIM:215140
190	0.733	Cutis laxa, autosomal recessive, type IIIB	OMIM:614438
191	0.7329	Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome	ORPHA:457279
192	0.7326	Cutis laxa, autosomal dominant 3	OMIM:616603
192	0.7326	Rubinstein-Taybi syndrome 1	OMIM:180849
194	0.7324	Andersen-Tawil syndrome	ORPHA:37553
194	0.7324	Andersen-Tawil syndrome	ORPHA:37553
196	0.7321	Pulmonary fibrosis and/or bone marrow failure syndrome, telomere-related, 1	OMIM:614742
197	0.732	Legius syndrome	ORPHA:137605
198	0.7318	Intellectual developmental disorder, X-linked syndromic, Turner type	OMIM:309590
198	0.7318	Distal deletion 15q	ORPHA:1596
200	0.7316	Neurofibromatosis-Noonan syndrome	OMIM:601321
201	0.7315	3M syndrome	ORPHA:2616
201	0.7315	3M syndrome	ORPHA:2616
201	0.7315	3M syndrome	ORPHA:2616
204	0.7312	Marshall-Smith syndrome	OMIM:602535
205	0.7309	Sotos syndrome	OMIM:117550
206	0.7307	Intellectual developmental disorder, autosomal dominant 71, with behavioral abnormalities	OMIM:620330
207	0.7306	LEOPARD syndrome 2	OMIM:611554
208	0.7301	Liver disease, severe congenital	OMIM:619991
209	0.7292	KBG syndrome	ORPHA:2332
210	0.7286	Vasculitis, autoinflammation, immunodeficiency, and hematologic defects syndrome	OMIM:615688
211	0.7283	Vertebral anomalies and variable endocrine and T-cell dysfunction	OMIM:618223
212	0.728	Vici syndrome	OMIM:242840
213	0.7278	Neurodevelopmental disorder with coarse facies and mild distal skeletal abnormalities	OMIM:618505
214	0.7264	Arthrogryposis, distal, type 5	OMIM:108145
215	0.7262	Meier-Gorlin syndrome 3	OMIM:613803
216	0.7258	Noonan syndrome 10	OMIM:616564
217	0.7256	Noonan syndrome	ORPHA:648
217	0.7256	Noonan syndrome	ORPHA:648
217	0.7256	Noonan syndrome	ORPHA:648
217	0.7256	Noonan syndrome	ORPHA:648
217	0.7256	Noonan syndrome	ORPHA:648
217	0.7256	Noonan syndrome	ORPHA:648
217	0.7256	Noonan syndrome	ORPHA:648
217	0.7256	Noonan syndrome	ORPHA:648
217	0.7256	Noonan syndrome	ORPHA:648
217	0.7256	Noonan syndrome	ORPHA:648
217	0.7256	Noonan syndrome	ORPHA:648
217	0.7256	Noonan syndrome	ORPHA:648
217	0.7256	Noonan syndrome	ORPHA:648
217	0.7256	Noonan syndrome	ORPHA:648
231	0.7254	Intellectual developmental disorder, autosomal dominant 58	OMIM:618106
232	0.7253	Noonan syndrome 13	OMIM:619087
232	0.7253	Mullegama-Klein-Martinez syndrome	OMIM:301022
234	0.7251	Marfan lipodystrophy syndrome	OMIM:616914
235	0.7248	Cutis marmorata telangiectatica congenita	ORPHA:1556
235	0.7248	Cutis marmorata telangiectatica congenita	ORPHA:1556
237	0.7231	Dyskeratosis congenita, autosomal recessive 3	OMIM:613988
238	0.7229	Bannayan-Riley-Ruvalcaba syndrome	ORPHA:109
239	0.7228	Ohdo syndrome, X-linked	OMIM:300895
240	0.7217	Hyperpigmentation with or without hypopigmentation	OMIM:145250
241	0.7214	Noonan syndrome 6	OMIM:613224
242	0.7213	3-M syndrome 1	OMIM:273750
243	0.7208	Multicentric osteolysis, nodulosis, and arthropathy	OMIM:259600
244	0.7204	Spondyloenchondrodysplasia with immune dysregulation	OMIM:607944
245	0.72	LEOPARD syndrome 3	OMIM:613707
245	0.72	Mandibuloacral dysplasia progeroid syndrome	OMIM:619127
247	0.7192	Watson syndrome	OMIM:193520
247	0.7192	Noonan syndrome-like disorder with loose anagen hair 2	OMIM:617506
247	0.7192	Intellectual disability and myopathy syndrome	OMIM:619719
250	0.7184	Cutis laxa, autosomal recessive, type IID	OMIM:617403
251	0.7181	Cowden syndrome	ORPHA:201
251	0.7181	Cowden syndrome	ORPHA:201
251	0.7181	Cowden syndrome	ORPHA:201
251	0.7181	Cowden syndrome	ORPHA:201
251	0.7181	Cowden syndrome	ORPHA:201
251	0.7181	Cowden syndrome	ORPHA:201
251	0.7181	Cowden syndrome	ORPHA:201
251	0.7181	Cowden syndrome	ORPHA:201
251	0.7181	Cowden syndrome	ORPHA:201
260	0.7164	Wiedemann-Rautenstrauch syndrome	ORPHA:3455
260	0.7164	3-M syndrome 3	OMIM:614205
262	0.7161	Cockayne syndrome type 1	ORPHA:90321
262	0.7161	Cockayne syndrome type 1	ORPHA:90321
262	0.7161	Cockayne syndrome type 1	ORPHA:90321
262	0.7161	Cockayne syndrome type 1	ORPHA:90321
266	0.7159	Donohue syndrome	OMIM:246200
267	0.715	Cole-Carpenter syndrome 2	OMIM:616294
268	0.7145	Cockayne syndrome, type B	OMIM:133540
268	0.7145	Cockayne syndrome, type B	OMIM:133540
270	0.7144	Galloway-Mowat syndrome 4	OMIM:617730
270	0.7144	Chopra-Amiel-Gordon syndrome	OMIM:619504
272	0.7143	Ataxia-telangiectasia	OMIM:208900
273	0.7141	Monosomy 7 myelodysplasia and leukemia syndrome 2	OMIM:619041
274	0.714	SHORT syndrome	OMIM:269880
275	0.713	Floating-Harbor syndrome	ORPHA:2044
276	0.7128	Osteogenesis imperfecta, type XI	OMIM:610968
277	0.7125	Smith-Kingsmore syndrome	OMIM:616638
278	0.7118	Mevalonic aciduria	ORPHA:29
279	0.7115	Camurati-Engelmann disease	OMIM:131300
280	0.7112	Proteus syndrome	ORPHA:744
280	0.7112	Proteus syndrome	ORPHA:744
280	0.7112	PMP22-RAI1 contiguous gene duplication syndrome	ORPHA:477817
283	0.7106	Bartter syndrome, type 2	OMIM:241200
284	0.7102	Cardiofaciocutaneous syndrome	ORPHA:1340
284	0.7102	Cardiofaciocutaneous syndrome	ORPHA:1340
284	0.7102	Cardiofaciocutaneous syndrome	ORPHA:1340
284	0.7102	Cardiofaciocutaneous syndrome	ORPHA:1340
288	0.7097	SLC35A2-CDG	ORPHA:356961
289	0.709	Ataxia-telangiectasia	ORPHA:100
290	0.7084	Neurodevelopmental disorder with hypotonia and dysmorphic facies	OMIM:619503
291	0.7075	Witteveen-Kolk syndrome	OMIM:613406
292	0.7073	Ghosal hematodiaphyseal syndrome	OMIM:231095
293	0.7071	Noonan syndrome 14	OMIM:619745
294	0.7069	Andersen syndrome	OMIM:170390
295	0.7053	Global developmental delay, absent or hypoplastic corpus callosum, and dysmorphic facies	OMIM:617260
296	0.7052	Carney complex	ORPHA:1359
296	0.7052	Carney complex	ORPHA:1359
298	0.7048	Fontaine progeroid syndrome	OMIM:612289
299	0.7047	X-linked intellectual disability-hypotonia-facial dysmorphism-aggressive behavior syndrome	ORPHA:85329
300	0.7046	Neurofibromatosis, type 1	OMIM:162200
301	0.7043	Lichtenstein-Knorr syndrome	OMIM:616291
302	0.7039	Anemia, X-linked, with/without neutropenia and/or platelet abnormalities	OMIM:300835
302	0.7039	Microcephaly 16, primary, autosomal recessive	OMIM:616681
304	0.7036	Alazami syndrome	ORPHA:319671
305	0.7031	Short stature, Dauber-Argente type	OMIM:619489
306	0.7028	KBG syndrome	OMIM:148050
306	0.7028	Rothmund-Thomson syndrome, type 1	OMIM:618625
308	0.7024	Osteogenesis imperfecta, type V	OMIM:610967
309	0.7019	3-methylglutaconic aciduria, type VIIB, autosomal recessive	OMIM:616271
310	0.7017	Neurofibromatosis-Noonan syndrome	ORPHA:638
310	0.7017	Neurofibromatosis-Noonan syndrome	ORPHA:638
312	0.7008	Multiple congenital anomalies-neurodevelopmental syndrome, X-linked	OMIM:301056
313	0.7003	Floating-Harbor syndrome	OMIM:136140
313	0.7003	Osteogenesis imperfecta, type XIII	OMIM:614856
315	0.7001	Intellectual developmental disorder with dysmorphic facies, seizures, and distal limb anomalies	OMIM:617452
315	0.7001	Pyruvate dehydrogenase E1-alpha deficiency	ORPHA:79243
315	0.7001	Pyruvate dehydrogenase E1-alpha deficiency	ORPHA:79243
318	0.6997	Bone marrow failure syndrome 1	OMIM:614675
319	0.6994	Verheij syndrome	OMIM:615583
320	0.6991	Mevalonic aciduria	OMIM:610377
321	0.6984	Seckel syndrome 2	OMIM:606744
322	0.6982	Lipodystrophy, congenital generalized, type 2	OMIM:269700
323	0.6981	Hypotonia, ataxia, and delayed development syndrome	OMIM:617330
324	0.6979	Alagille syndrome 1	OMIM:118450
325	0.6978	Osteogenesis imperfecta, type X	OMIM:613848
326	0.6975	Acromesomelic dysplasia 4	OMIM:619636
327	0.6969	Chung-Jansen syndrome	OMIM:617991
328	0.6966	Neurodevelopmental disorder with variable motor and speech impairment	OMIM:617804
329	0.6965	Spondylometaphyseal dysplasia, Pagnamenta type	OMIM:619638
329	0.6965	ZTTK syndrome	OMIM:617140
331	0.6958	Ellis Van Creveld syndrome	ORPHA:289
331	0.6958	Ellis Van Creveld syndrome	ORPHA:289
331	0.6958	Ellis Van Creveld syndrome	ORPHA:289
331	0.6958	Ellis Van Creveld syndrome	ORPHA:289
331	0.6958	Ellis Van Creveld syndrome	ORPHA:289
331	0.6958	Ellis Van Creveld syndrome	ORPHA:289
337	0.6957	Deafness-lymphedema-leukemia syndrome	ORPHA:3226
338	0.6953	SHORT syndrome	ORPHA:3163
339	0.6944	?Anemia, hypochromic microcytic, with iron overload 2	OMIM:615234
339	0.6944	Short stature, onychodysplasia, facial dysmorphism, and hypotrichosis	OMIM:614813
341	0.6943	Osteogenesis imperfecta, type III	OMIM:259420
341	0.6943	Osteogenesis imperfecta, type III	OMIM:259420
343	0.694	Woodhouse-Sakati syndrome	ORPHA:3464
344	0.6939	Intellectual developmental disorder with cardiac defects and dysmorphic facies	OMIM:618316
345	0.6932	Macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome	ORPHA:457485
346	0.6931	Fanconi anemia, complementation group G	OMIM:614082
347	0.6926	Neurodevelopmental disorder with absent language and variable seizures	OMIM:618707
348	0.6921	Waardenburg syndrome, type 2F	OMIM:619947
349	0.6919	Intellectual developmental disorder with abnormal behavior, microcephaly, and short stature	OMIM:618342
350	0.6913	Early-onset seizures-distal limb anomalies-facial dysmorphism-global developmental delay syndrome	ORPHA:505237
350	0.6913	Bohring-Opitz syndrome	OMIM:605039
352	0.6912	Isovaleric acidemia	OMIM:243500
352	0.6912	Feingold syndrome 1	OMIM:164280
354	0.691	Severe congenital hypochromic anemia with ringed sideroblasts	ORPHA:300298
354	0.691	Congenital disorder of glycosylation, type Ig	OMIM:607143
356	0.6908	Intellectual disability-expressive aphasia-facial dysmorphism syndrome	ORPHA:436151
357	0.6905	Megalencephaly-severe kyphoscoliosis-overgrowth syndrome	ORPHA:457359
358	0.6902	Idiopathic aplastic anemia	ORPHA:88
358	0.6902	Idiopathic aplastic anemia	ORPHA:88
358	0.6902	Idiopathic aplastic anemia	ORPHA:88
358	0.6902	Idiopathic aplastic anemia	ORPHA:88
358	0.6902	Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria	ORPHA:99646
363	0.6899	Chédiak-Higashi syndrome	ORPHA:167
364	0.6898	Seckel syndrome 9	OMIM:616777
365	0.6897	Partington syndrome	OMIM:309510
366	0.6895	TSC2 angiomyolipomas, renal, modifier of	OMIM:613254
366	0.6895	Tuberous sclerosis-2	OMIM:613254
368	0.6894	KDM5C-related syndromic X-linked intellectual disability	ORPHA:85279
369	0.6893	Cardiofaciocutaneous syndrome	OMIM:115150
370	0.6889	Neuropathy, hereditary sensory and autonomic, type VI	OMIM:614653
