rank	score	disease_name	disease_identifier
1	0.8823	Van den Ende-Gupta syndrome	OMIM:600920
2	0.8511	Shprintzen-Goldberg syndrome	OMIM:182212
3	0.8426	Meier-Gorlin syndrome 1	OMIM:224690
4	0.8107	Lujan-Fryns syndrome	OMIM:309520
5	0.807	VISS syndrome	OMIM:619472
6	0.7964	Congenital heart defects and skeletal malformations syndrome	OMIM:617602
7	0.79	Marfan lipodystrophy syndrome	OMIM:616914
8	0.786	Distal deletion 15q	ORPHA:1596
9	0.7846	FG syndrome type 1	ORPHA:93932
10	0.7838	Warburg-Cinotti syndrome	OMIM:618175
11	0.7829	Spondyloepimetaphyseal dysplasia with joint laxity, leptodactylic type	ORPHA:93360
12	0.7826	Thrombocytopenia-absent radius syndrome	OMIM:274000
13	0.7824	Catel-Manzke syndrome	OMIM:616145
14	0.7815	Glass syndrome	OMIM:612313
15	0.7796	Campomelic dysplasia with autosomal sex reversal	OMIM:114290
16	0.7795	Wiedemann-Rautenstrauch syndrome	OMIM:264090
17	0.7794	Ehlers-Danlos syndrome, musculocontractural type 1	OMIM:601776
18	0.7743	Frontometaphyseal dysplasia 1	OMIM:305620
19	0.7735	Intellectual disability-cardiac anomalies-short stature-joint laxity syndrome	ORPHA:508498
20	0.7727	Fetal akinesia deformation sequence 1	OMIM:208150
21	0.7711	SATB2-associated syndrome due to a chromosomal rearrangement	ORPHA:251028
22	0.7705	Developmental and epileptic encephalopathy 85, with or without midline brain defects	OMIM:301044
23	0.7696	Congenital myopathy 22B, severe fetal	OMIM:620369
24	0.7692	Premature aging syndrome, Penttinen type	OMIM:601812
25	0.7688	Musculocontractural Ehlers-Danlos syndrome	ORPHA:2953
25	0.7688	Musculocontractural Ehlers-Danlos syndrome	ORPHA:2953
27	0.7676	Achondroplasia	OMIM:100800
28	0.7657	Van Maldergem syndrome 1	OMIM:601390
29	0.7611	Mandibuloacral dysplasia progeroid syndrome	OMIM:619127
30	0.7605	Oculodentodigital dysplasia	OMIM:164200
31	0.7603	SPONASTRIME dysplasia	ORPHA:93357
32	0.7592	Seckel syndrome 1	OMIM:210600
33	0.759	Severe intellectual disability and progressive spastic paraplegia	ORPHA:280763
33	0.759	Severe intellectual disability and progressive spastic paraplegia	ORPHA:280763
33	0.759	Severe intellectual disability and progressive spastic paraplegia	ORPHA:280763
33	0.759	Severe intellectual disability and progressive spastic paraplegia	ORPHA:280763
37	0.7588	Osteogenesis imperfecta, type X	OMIM:613848
38	0.7586	?Short-rib thoracic dysplasia 20 with polydactyly	OMIM:617925
39	0.7583	Schneckenbecken dysplasia	OMIM:269250
40	0.758	Stuve-Wiedemann syndrome/Schwartz-Jampel type 2 syndrome	OMIM:601559
41	0.7566	Short-rib thoracic dysplasia 3 with or without polydactyly	OMIM:613091
42	0.7554	Short-rib thoracic dysplasia 19 with or without polydactyly	OMIM:617895
43	0.7549	Ehlers-Danlos syndrome, spondylodysplastic type, 1	OMIM:130070
44	0.7537	Spondyloepimetaphyseal dysplasia with joint laxity, type 1, with or without fractures	OMIM:271640
44	0.7537	Cerebrooculofacioskeletal syndrome 4	OMIM:610758
46	0.7527	3M syndrome	ORPHA:2616
46	0.7527	3M syndrome	ORPHA:2616
46	0.7527	3M syndrome	ORPHA:2616
49	0.7525	3-M syndrome 2	OMIM:612921
50	0.7513	Fibromuscular dysplasia, multifocal	OMIM:619329
51	0.7502	Meier-Gorlin syndrome 4	OMIM:613804
52	0.7493	Frontometaphyseal dysplasia	ORPHA:1826
52	0.7493	Frontometaphyseal dysplasia	ORPHA:1826
54	0.7492	Fibrochondrogenesis 1	OMIM:228520
55	0.748	Cousin syndrome	OMIM:260660
56	0.7478	Escobar syndrome	OMIM:265000
57	0.7473	Restrictive dermopathy	ORPHA:1662
57	0.7473	Restrictive dermopathy	ORPHA:1662
59	0.7472	Ehlers-Danlos syndrome, kyphoscoliotic type, 1	OMIM:225400
60	0.7468	Saethre-Chotzen syndrome	OMIM:101400
60	0.7468	Saethre-Chotzen syndrome with or without eyelid anomalies	OMIM:101400
62	0.7463	Neurodevelopmental disorder with craniofacial dysmorphism and skeletal defects	OMIM:620083
63	0.7456	Spondyloepimetaphyseal dysplasia, X-linked, with hypomyelinating leukodystrophy	OMIM:300232
64	0.7446	Short-rib thoracic dysplasia 6 with or without polydactyly	OMIM:263520
65	0.7429	Short-rib thoracic dysplasia 8 with or without polydactyly	OMIM:615503
66	0.7425	Wrinkly skin syndrome	ORPHA:2834
66	0.7425	Osteogenesis imperfecta, type XIII	OMIM:614856
68	0.7424	Oculodentodigital dysplasia, autosomal recessive	OMIM:257850
68	0.7424	Bohring-Opitz syndrome	OMIM:605039
70	0.7421	Multiple joint dislocations, short stature, craniofacial dysmorphism, with or without congenital heart defects	OMIM:245600
71	0.742	Frontometaphyseal dysplasia 2	OMIM:617137
72	0.7408	Ehlers-Danlos syndrome, spondylodysplastic type, 3	OMIM:612350
73	0.7403	Schneckenbecken dysplasia	ORPHA:3144
73	0.7403	Schneckenbecken dysplasia	ORPHA:3144
75	0.7391	17q21.31 microdeletion syndrome	ORPHA:363958
76	0.7388	Desbuquois dysplasia 2	OMIM:615777
77	0.7386	Floating-Harbor syndrome	ORPHA:2044
78	0.7377	CODAS syndrome	OMIM:600373
79	0.7371	KINSSHIP syndrome	OMIM:619297
80	0.7366	Intellectual developmental disorder, X-linked syndromic, with pigmentary mosaicism and coarse facies	OMIM:301066
81	0.7359	Floating-Harbor syndrome	OMIM:136140
82	0.7356	Cornelia de Lange syndrome 1	OMIM:122470
83	0.7348	Coffin-Lowry syndrome	ORPHA:192
84	0.7341	Omodysplasia 1	OMIM:258315
85	0.7339	Rapp-Hodgkin syndrome	OMIM:129400
86	0.7338	Developmental delay with or without dysmorphic facies and autism	OMIM:618454
87	0.7332	PYCR2-related microcephaly-progressive leukoencephalopathy	ORPHA:481152
87	0.7332	?Immunodeficiency 59 and hypoglycemia	OMIM:233600
89	0.7331	Hypotonia-speech impairment-severe cognitive delay syndrome	ORPHA:371364
89	0.7331	Hypotonia-speech impairment-severe cognitive delay syndrome	ORPHA:371364
91	0.7329	Cold-induced sweating syndrome 1	OMIM:272430
92	0.7325	Nestor-Guillermo progeria syndrome	OMIM:614008
93	0.7323	Cutis laxa, autosomal recessive, type IIC	OMIM:617402
94	0.7322	Neurofacioskeletal syndrome with or without renal agenesis	OMIM:619194
95	0.732	Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency	ORPHA:1900
96	0.7319	Rubinstein-Taybi syndrome 1	OMIM:180849
96	0.7319	Spondyloepimetaphyseal dysplasia with joint laxity, type 3	OMIM:618395
98	0.7318	STAR syndrome	OMIM:300707
99	0.7312	Neurodevelopmental disorder with hypotonia and brain abnormalities	OMIM:619512
100	0.7297	Coffin-Siris syndrome 1	OMIM:135900
101	0.7287	Spondyloepiphyseal dysplasia with congenital joint dislocations	OMIM:143095
102	0.7286	Congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency	ORPHA:95699
103	0.7284	Intellectual developmental disorder, X-linked syndromic, Bain type	OMIM:300986
104	0.7282	Short-rib thoracic dysplasia 10 with or without polydactyly	OMIM:615630
105	0.7279	Robinow syndrome, autosomal dominant 1	OMIM:180700
105	0.7279	Arthrogryposis, distal, type 2A (Freeman-Sheldon)	OMIM:193700
107	0.7278	C syndrome	ORPHA:1308
108	0.7276	Helsmoortel-van der Aa syndrome	OMIM:615873
109	0.7266	Pseudoachondroplasia	ORPHA:750
109	0.7266	Cerebrocostomandibular syndrome	OMIM:117650
111	0.7261	PHIP-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome	ORPHA:589905
111	0.7261	Robinow syndrome, autosomal recessive	OMIM:268310
113	0.726	Malouf syndrome	OMIM:212112
114	0.7246	Shprintzen-Goldberg syndrome	ORPHA:2462
114	0.7246	Shprintzen-Goldberg syndrome	ORPHA:2462
116	0.7244	Multiple pterygium syndrome, lethal type	OMIM:253290
116	0.7244	Multiple pterygium syndrome, lethal type	OMIM:253290
116	0.7244	Multiple pterygium syndrome, lethal type	OMIM:253290
119	0.7236	Cerebrooculofacioskeletal syndrome 1	OMIM:214150
119	0.7236	Cerebrooculofacioskeletal syndrome 1	OMIM:214150
121	0.7225	Megalencephaly-severe kyphoscoliosis-overgrowth syndrome	ORPHA:457359
121	0.7225	Hajdu-Cheney syndrome	OMIM:102500
123	0.7223	Mowat-Wilson syndrome due to monosomy 2q22	ORPHA:261537
123	0.7223	Cohen syndrome	OMIM:216550
125	0.7218	Arthrogryposis, distal, type 1C	OMIM:619110
126	0.7215	Classical Ehlers-Danlos syndrome	ORPHA:287
126	0.7215	Classical Ehlers-Danlos syndrome	ORPHA:287
126	0.7215	Classical Ehlers-Danlos syndrome	ORPHA:287
129	0.7209	Arthrogryposis multiplex congenita 5	OMIM:618947
130	0.7206	?Marden-Walker syndrome	OMIM:248700
131	0.7199	Intellectual developmental disorder, X-linked syndromic, Turner type	OMIM:309590
132	0.7197	Contractural arachnodactyly, congenital	OMIM:121050
133	0.7196	Cohen syndrome	ORPHA:193
134	0.7195	Craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development 1	OMIM:213980
135	0.7193	Kagami-Ogata syndrome due to paternal uniparental disomy of chromosome 14	ORPHA:96334
135	0.7193	Kagami-Ogata syndrome due to paternal uniparental disomy of chromosome 14	ORPHA:96334
137	0.7191	Myhre syndrome	OMIM:139210
138	0.7184	Andersen syndrome	OMIM:170390
139	0.7183	Van Maldergem syndrome 2	OMIM:615546
140	0.718	Traboulsi syndrome	OMIM:601552
141	0.7179	Primrose syndrome	OMIM:259050
142	0.7178	Ehlers-Danlos syndrome, classic-like, 2	OMIM:618000
143	0.7172	Koolen-De Vries syndrome	OMIM:610443
144	0.7164	?Bent bone dysplasia syndrome 2	OMIM:620076
145	0.716	Mowat-Wilson syndrome due to a ZEB2 point mutation	ORPHA:261552
146	0.7159	Schwartz-Jampel syndrome	ORPHA:800
147	0.7158	Ulna and fibula, absence of, with severe limb deficiency	OMIM:276820
148	0.7148	Mitochondrial myopathy-cerebellar ataxia-pigmentary retinopathy syndrome	ORPHA:502423
148	0.7148	Loeys-Dietz syndrome 5	OMIM:615582
150	0.7147	Otopalatodigital syndrome, type I	OMIM:311300
151	0.7145	Spondylometaepiphyseal dysplasia, short limb-hand type	OMIM:271665
151	0.7145	Meier-Gorlin syndrome 7	OMIM:617063
151	0.7145	Neurodevelopmental disorder with hypotonia and dysmorphic facies	OMIM:619503
154	0.7144	Omodysplasia 2	OMIM:164745
155	0.7139	Meier-Gorlin syndrome 3	OMIM:613803
156	0.7131	X-linked intellectual disability, Snyder type	ORPHA:3063
156	0.7131	Steel syndrome	OMIM:615155
156	0.7131	Occipital horn syndrome	OMIM:304150
159	0.7127	Osteogenesis imperfecta, type XVIII	OMIM:617952
159	0.7127	Osteopathia striata with cranial sclerosis	OMIM:300373
161	0.7123	Nail-patella syndrome	ORPHA:2614
161	0.7123	Acrodysostosis 1, with or without hormone resistance	OMIM:101800
161	0.7123	Aarskog-Scott syndrome	ORPHA:915
164	0.7119	Epiphyseal dysplasia, multiple, 1	OMIM:132400
165	0.7118	Congenital contractures of the limbs and face, hypotonia, and developmental delay	OMIM:616266
166	0.7116	Multiple congenital anomalies-hypotonia-seizures syndrome 2	OMIM:300868
167	0.7115	Arterial tortuosity syndrome	OMIM:208050
168	0.7113	Lujan-Fryns syndrome	ORPHA:776
168	0.7113	Lujan-Fryns syndrome	ORPHA:776
168	0.7113	Lujan-Fryns syndrome	ORPHA:776
168	0.7113	Roberts-SC phocomelia syndrome	OMIM:268300
172	0.7112	Martsolf syndrome 1	OMIM:212720
173	0.7108	ZTTK syndrome	OMIM:617140
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
174	0.7106	Williams syndrome	ORPHA:904
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
194	0.7102	Normosmic congenital hypogonadotropic hypogonadism	ORPHA:432
212	0.7101	Chondrodysplasia with joint dislocations, GPAPP type	OMIM:614078
213	0.7097	Intellectual developmental disorder, X-linked syndromic 16	OMIM:305400
214	0.7096	Andersen-Tawil syndrome	ORPHA:37553
214	0.7096	Andersen-Tawil syndrome	ORPHA:37553
216	0.7093	Arthrogryposis multiplex congenita 1, neurogenic, with myelin defect	OMIM:617468
217	0.7088	Histiocytosis-lymphadenopathy plus syndrome	OMIM:602782
218	0.7086	Mucopolysaccharidosis type IIID	OMIM:252940
219	0.7085	Autosomal recessive cutis laxa type 2, classic type	ORPHA:357074
219	0.7085	Short stature, auditory canal atresia, mandibular hypoplasia, skeletal abnormalities	OMIM:602471
219	0.7085	Autosomal recessive cutis laxa type 2, classic type	ORPHA:357074
219	0.7085	Autosomal recessive cutis laxa type 2, classic type	ORPHA:357074
223	0.7082	Renpenning syndrome	OMIM:309500
224	0.708	Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome	ORPHA:500150
225	0.7075	CHARGE syndrome	OMIM:214800
225	0.7075	Bryant-Li-Bhoj neurodevelopmental syndrome 1	OMIM:619720
227	0.7072	Pallister-Hall syndrome	ORPHA:672
228	0.7069	Witteveen-Kolk syndrome	OMIM:613406
229	0.7066	C syndrome	OMIM:211750
230	0.7064	Atelosteogenesis type II	ORPHA:56304
231	0.7063	Arthrogryposis, distal, type 5	OMIM:108145
232	0.706	Microphthalmia with limb anomalies	ORPHA:1106
233	0.7058	Short-rib thoracic dysplasia 17 with or without polydactyly	OMIM:617405
234	0.7057	Skeletal dysplasia, mild, with joint laxity and advanced bone age	OMIM:618870
235	0.705	Duane retraction syndrome	ORPHA:233
235	0.705	Duane retraction syndrome	ORPHA:233
235	0.705	Duane retraction syndrome	ORPHA:233
235	0.705	Hypotonia, hypoventilation, impaired intellectual development, dysautonomia, epilepsy, and eye abnormalities	OMIM:618493
239	0.7049	Intellectual disability-hypotonic facies syndrome, X-linked	OMIM:309580
240	0.7048	Developmental and epileptic encephalopathy 100	OMIM:619777
241	0.7047	Robinow-Sorauf syndrome	OMIM:180750
242	0.7044	Noonan syndrome 14	OMIM:619745
243	0.7043	Multiple synostoses syndrome 1	OMIM:186500
243	0.7043	Arthrogryposis, distal, type 5D	OMIM:615065
245	0.7041	Microcephaly, developmental delay, and brittle hair syndrome	OMIM:618891
246	0.7037	Hurler syndrome	ORPHA:93473
247	0.7033	Nizon-Isidor syndrome	OMIM:618872
248	0.7031	Craniofacial microsomia	OMIM:164210
249	0.7029	Early-onset seizures-distal limb anomalies-facial dysmorphism-global developmental delay syndrome	ORPHA:505237
250	0.7028	Cranioectodermal dysplasia 2	OMIM:613610
250	0.7028	Macrocephaly-intellectual disability-left ventricular non compaction syndrome	ORPHA:466791
252	0.7027	Ruijs-Aalfs syndrome	OMIM:616200
253	0.7024	Cole-Carpenter syndrome 2	OMIM:616294
254	0.7023	3-M syndrome 1	OMIM:273750
254	0.7023	Lenz-Majewski hyperostotic dwarfism	OMIM:151050
256	0.7021	Weill-Marchesani syndrome 2, dominant	OMIM:608328
257	0.7016	Distal 22q11.2 microdeletion syndrome	ORPHA:261330
257	0.7016	Distal 22q11.2 microdeletion syndrome	ORPHA:261330
257	0.7016	Distal 22q11.2 microdeletion syndrome	ORPHA:261330
260	0.7015	Contractures, pterygia, and spondylocarpostarsal fusion syndrome 1A	OMIM:178110
260	0.7015	Infantile-onset X-linked spinal muscular atrophy	ORPHA:1145
262	0.7014	Neurodevelopmental disorder with variable motor and speech impairment	OMIM:617804
263	0.7008	Sotos syndrome	OMIM:117550
263	0.7008	Spondyloepimetaphyseal dysplasia, X-linked	OMIM:300106
265	0.7001	Bryant-Li-Bhoj neurodevelopmental syndrome 2	OMIM:619721
266	0.6997	Marfan syndrome	OMIM:154700
267	0.6996	Agenesis of the corpus callosum with peripheral neuropathy	OMIM:218000
268	0.6991	Spondyloepimetaphyseal dysplasia with joint laxity, type 2	OMIM:603546
268	0.6991	Carpenter syndrome	OMIM:201000
270	0.699	Feingold syndrome 1	OMIM:164280
271	0.6989	Congenital fiber-type disproportion myopathy	ORPHA:2020
271	0.6989	Congenital fiber-type disproportion myopathy	ORPHA:2020
271	0.6989	Congenital fiber-type disproportion myopathy	ORPHA:2020
271	0.6989	Congenital fiber-type disproportion myopathy	ORPHA:2020
271	0.6989	Congenital fiber-type disproportion myopathy	ORPHA:2020
271	0.6989	Congenital fiber-type disproportion myopathy	ORPHA:2020
271	0.6989	Congenital fiber-type disproportion myopathy	ORPHA:2020
271	0.6989	Congenital fiber-type disproportion myopathy	ORPHA:2020
279	0.6988	Myhre syndrome	ORPHA:2588
280	0.6986	Arthrogryposis, distal, type 2B4	OMIM:108120
281	0.6982	Tessadori-Bicknell-van Haaften neurodevelopmental syndrome 3	OMIM:619950
282	0.6978	Marden-Walker syndrome	ORPHA:2461
283	0.6975	Peters-plus syndrome	OMIM:261540
284	0.6974	Macrocephaly, dysmorphic facies, and psychomotor retardation	OMIM:617011
285	0.6973	CPT II deficiency, lethal neonatal	OMIM:608836
286	0.697	?Uruguay faciocardiomusculoskeletal syndrome	OMIM:300280
287	0.6967	Bainbridge-Ropers syndrome	OMIM:615485
288	0.6966	Wiedemann-Steiner syndrome	OMIM:605130
289	0.6965	Ear-patella-short stature syndrome	ORPHA:2554
289	0.6965	Ear-patella-short stature syndrome	ORPHA:2554
289	0.6965	Ear-patella-short stature syndrome	ORPHA:2554
289	0.6965	Ear-patella-short stature syndrome	ORPHA:2554
289	0.6965	Cataracts, growth hormone deficiency, sensory neuropathy, sensorineural hearing loss, and skeletal dysplasia	OMIM:616007
289	0.6965	Ear-patella-short stature syndrome	ORPHA:2554
289	0.6965	Ear-patella-short stature syndrome	ORPHA:2554
289	0.6965	Ear-patella-short stature syndrome	ORPHA:2554
297	0.6964	Cutis laxa, autosomal recessive, type IIIB	OMIM:614438
298	0.6961	Developmental delay with variable intellectual disability and dysmorphic facies	OMIM:620098
299	0.6957	Loeys-Dietz syndrome 4	OMIM:614816
300	0.6956	Multiple epiphyseal dysplasia type 4	ORPHA:93307
301	0.6952	?Otofaciocervical syndrome	OMIM:166780
302	0.6947	Glycine encephalopathy with normal serum glycine	OMIM:617301
303	0.6944	Malan syndrome	OMIM:614753
304	0.6943	Mandibuloacral dysplasia	OMIM:248370
304	0.6943	CHIME syndrome	OMIM:280000
306	0.6942	Antley-Bixler syndrome without genital anomalies or disordered steroidogenesis	OMIM:207410
307	0.6941	Schwartz-Jampel syndrome, type 1	OMIM:255800
308	0.6937	Proteasome-associated autoinflammatory syndrome 1 and digenic forms	OMIM:256040
