rank	score	disease_name	disease_identifier
1	1.0	Retinitis pigmentosa 25	OMIM:602772
2	0.9959	Retinitis punctata albescens	ORPHA:52427
2	0.9959	Retinitis punctata albescens	ORPHA:52427
2	0.9959	Retinitis punctata albescens	ORPHA:52427
2	0.9959	Retinitis punctata albescens	ORPHA:52427
6	0.9933	Retinitis pigmentosa 79	OMIM:617460
6	0.9933	Retinal cone dystrophy 3B	OMIM:610356
6	0.9933	Retinitis pigmentosa 72	OMIM:616469
9	0.9898	Retinal dystrophy with macular staphyloma	OMIM:617547
9	0.9898	?Retinal dystrophy with inner retinal dysfunction and ganglion cell abnormalities	OMIM:616079
11	0.9876	Leber congenital amaurosis 16	OMIM:614186
12	0.9871	Cone-rod dystrophy 10	OMIM:610283
13	0.9804	Retinitis pigmentosa 3	OMIM:300029
13	0.9804	Cone-rod dystrophy 24	OMIM:620342
15	0.9795	Jalili syndrome	OMIM:217080
16	0.9755	Macular dystrophy, retinal	OMIM:613660
17	0.9731	Night blindness, congenital stationary, type 1H	OMIM:617024
18	0.9717	Retinitis pigmentosa 2	OMIM:312600
19	0.9701	Retinitis pigmentosa 32	OMIM:609913
19	0.9701	Cone-rod dystrophy 21	OMIM:616502
19	0.9701	Long chain 3-hydroxyacyl-CoA dehydrogenase deficiency	ORPHA:5
19	0.9701	Microphthalmia, isolated 5	OMIM:611040
23	0.9678	Cone-rod dystrophy 6	OMIM:601777
24	0.9663	Leber congenital amaurosis 18	OMIM:608133
24	0.9663	Retinitis pigmentosa 7, digenic form	OMIM:608133
26	0.9649	Retinitis pigmentosa 18	OMIM:601414
27	0.9643	?Retinitis pigmentosa 51	OMIM:613464
28	0.9632	Brachydactyly-short stature-retinitis pigmentosa syndrome	ORPHA:166035
29	0.963	Usher syndrome, type IV	OMIM:618144
30	0.9613	Bothnia retinal dystrophy	ORPHA:85128
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
31	0.9602	Cone rod dystrophy	ORPHA:1872
61	0.9585	Retinitis pigmentosa 64	OMIM:614500
62	0.958	Retinitis pigmentosa 92	OMIM:619614
63	0.9573	Leber congenital amaurosis 14	OMIM:613341
