rank	score	disease_name	disease_identifier
1	0.7584	Autosomal spastic paraplegia type 18	ORPHA:209951
1	0.7584	PCWH syndrome	OMIM:609136
3	0.7512	Waardenburg syndrome, type 1	OMIM:193500
4	0.7499	Waardenburg syndrome, type 4B	OMIM:613265
4	0.7499	Waardenburg syndrome, type 4A	OMIM:277580
6	0.7491	Tietz albinism-deafness syndrome	OMIM:103500
7	0.7471	Waardenburg syndrome, type 2E, with or without neurologic involvement	OMIM:611584
8	0.7424	Waardenburg syndrome, type 4C	OMIM:613266
9	0.7384	Oculocutaneous albinism type 2	ORPHA:79432
9	0.7384	Oculocutaneous albinism type 2	ORPHA:79432
11	0.7372	Oculocutaneous albinism type 3	ORPHA:79433
12	0.7315	Bohring-Opitz syndrome	ORPHA:97297
13	0.724	Waardenburg syndrome, type 2A	OMIM:193510
14	0.7214	Piebaldism	ORPHA:2884
14	0.7214	Piebaldism	ORPHA:2884
16	0.7191	Waardenburg syndrome type 1	ORPHA:894
17	0.718	Hypotonia, ataxia, and delayed development syndrome	OMIM:617330
18	0.7167	Waardenburg-Shah syndrome	ORPHA:897
18	0.7167	Waardenburg-Shah syndrome	ORPHA:897
18	0.7167	Waardenburg-Shah syndrome	ORPHA:897
18	0.7167	Waardenburg-Shah syndrome	ORPHA:897
22	0.7121	?ABCD syndrome	OMIM:600501
23	0.7055	Waardenburg syndrome, type 3	OMIM:148820
24	0.7027	Griscelli syndrome, type 1	OMIM:214450
25	0.6962	White-Kernohan syndrome	OMIM:619426
26	0.6882	3MC syndrome 3	OMIM:248340
26	0.6882	SBBYSS syndrome	OMIM:603736
28	0.6835	Intellectual developmental disorder, X-linked syndromic, Turner type	OMIM:309590
29	0.6795	Meckel syndrome 1	OMIM:249000
30	0.6791	Neuromuscular disease and ocular or auditory anomalies with or without seizures	OMIM:618733
31	0.6775	3MC syndrome 2	OMIM:265050
32	0.676	3MC syndrome	ORPHA:293843
32	0.676	3MC syndrome	ORPHA:293843
32	0.676	3MC syndrome	ORPHA:293843
35	0.6756	Genitourinary and/or/brain malformation syndrome	OMIM:618820
36	0.6737	Warburg-Cinotti syndrome	OMIM:618175
37	0.6735	Congenital ptosis	ORPHA:91411
37	0.6735	Congenital ptosis	ORPHA:91411
39	0.6722	Blepharophimosis, epicanthus inversus, and ptosis, type 2	OMIM:110100
40	0.6718	Neuroocular syndrome	OMIM:619539
41	0.6702	Griscelli syndrome, type 3	OMIM:609227
42	0.6691	Chilton-Okur-Chung neurodevelopmental syndrome	OMIM:619841
43	0.6663	Spinocerebellar ataxia, autosomal recessive 20	OMIM:616354
44	0.6655	Waardenburg syndrome, type 2F	OMIM:619947
45	0.6645	3MC syndrome 1	OMIM:257920
46	0.6617	Schwartz-Jampel syndrome, type 1	OMIM:255800
47	0.6596	Arthrogryposis, distal, type 2A (Freeman-Sheldon)	OMIM:193700
48	0.6588	Tietz syndrome	ORPHA:42665
49	0.6585	Pontocerebellar hypoplasia type 10	ORPHA:411493
50	0.6578	Arthrogryposis, distal, type 1C	OMIM:619110
51	0.6576	Blepharophimosis-ptosis-epicanthus inversus syndrome plus	ORPHA:572333
52	0.657	Fetal akinesia deformation sequence 1	OMIM:208150
53	0.6558	Angelman syndrome	OMIM:105830
54	0.6554	Hypopigmentation, organomegaly, and delayed myelination and development	OMIM:618541
55	0.6553	Okur-Chung neurodevelopmental syndrome	OMIM:617062
56	0.655	Intellectual developmental disorder, autosomal dominant 26	OMIM:615834
57	0.6546	Noonan syndrome 4	OMIM:610733
58	0.6541	Cousin syndrome	OMIM:260660
59	0.6521	Intellectual developmental disorder with dysmorphic facies and ptosis	OMIM:617333
60	0.6496	Noonan syndrome 13	OMIM:619087
61	0.6488	?Intellectual developmental disorder with hypertelorism and distinctive facies	OMIM:618147
62	0.648	Cerebrooculofacioskeletal syndrome 4	OMIM:610758
