rank	score	disease_name	disease_identifier
1	0.8285	Charcot-Marie-Tooth disease, type 4A	OMIM:214400
2	0.8198	Charcot-Marie-Tooth disease, type 4F	OMIM:614895
3	0.7857	Neuropathy, hereditary sensory and autonomic, type II	OMIM:201300
4	0.782	Insensitivity to pain, congenital, with anhidrosis	OMIM:256800
5	0.7748	Charcot-Marie-Tooth disease, type 4C	OMIM:601596
6	0.7706	Neuropathy, hereditary sensory and autonomic, type IA	OMIM:162400
7	0.7554	Mutilating hereditary sensory neuropathy with spastic paraplegia	ORPHA:139578
8	0.7462	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)	OMIM:256810
9	0.7326	Dejerine-Sottas disease	OMIM:145900
9	0.7326	Dejerine-Sottas disease	OMIM:145900
9	0.7326	Dejerine-Sottas disease	OMIM:145900
9	0.7326	Dejerine-Sottas disease	OMIM:145900
13	0.7304	Charcot-Marie-Tooth disease, type 1B	OMIM:118200
14	0.7296	Charcot-Marie-Tooth disease, type 1A	OMIM:118220
15	0.7263	Charcot-Marie-Tooth disease, type 1C	OMIM:601098
16	0.7248	Congenital disorder of deglycosylation 1	OMIM:615273
17	0.7155	Charcot-Marie-Tooth disease, type 4B2	OMIM:604563
18	0.7153	PCWH syndrome	OMIM:609136
19	0.7147	Hereditary sensory and autonomic neuropathy type 1	ORPHA:36386
19	0.7147	Hereditary sensory and autonomic neuropathy type 1	ORPHA:36386
19	0.7147	Hereditary sensory and autonomic neuropathy type 1	ORPHA:36386
19	0.7147	Hereditary sensory and autonomic neuropathy type 1	ORPHA:36386
23	0.7141	Charcot-Marie-Tooth disease, recessive intermediate, A	OMIM:608340
24	0.7129	Cockayne syndrome, type A	OMIM:216400
25	0.7126	Roussy-Levy syndrome	OMIM:180800
25	0.7126	Roussy-Levy syndrome	OMIM:180800
27	0.712	Charcot-Marie-Tooth disease, type 4H	OMIM:609311
28	0.7114	Cockayne syndrome, type B	OMIM:133540
28	0.7114	Cockayne syndrome, type B	OMIM:133540
30	0.7105	Charcot-Marie-Tooth disease, axonal, with vocal cord paresis	OMIM:607706
31	0.7101	Autosomal recessive Charcot-Marie-Tooth disease with hoarseness	ORPHA:101097
32	0.7093	Neuropathy, hereditary sensory, with spastic paraplegia	OMIM:256840
32	0.7093	Charcot-Marie-Tooth disease type 4G	ORPHA:99953
34	0.7081	Charcot-Marie-Tooth disease, axonal type 2M	OMIM:606482
35	0.7074	Insensitivity to pain, congenital	OMIM:243000
