rank	score	disease_name	disease_identifier
1	0.8639	NKX6-2-related autosomal recessive hypomyelinating leukodystrophy	ORPHA:527497
2	0.8637	Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy	OMIM:617560
3	0.8572	Ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia	OMIM:208920
4	0.8449	Leukodystrophy, hypomyelinating, 7, with or without oligodontia and/or hypogonadotropic hypogonadism	OMIM:607694
5	0.8423	Leukodystrophy, hypomyelinating, 6	OMIM:612438
6	0.8385	Autosomal spastic paraplegia type 58	ORPHA:397946
7	0.8325	Pelizaeus-Merzbacher disease	OMIM:312080
8	0.8322	?Spinocerebellar ataxia 43	OMIM:617018
9	0.8307	Spinocerebellar ataxia type 43	ORPHA:497764
10	0.8289	Leukoencephalopathy with brain stem and spinal cord involvement-high lactate syndrome	ORPHA:137898
11	0.8221	Spinocerebellar ataxia type 13	ORPHA:98768
12	0.8203	Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation	ORPHA:300570
13	0.819	Spinocerebellar ataxia, autosomal recessive 13	OMIM:614831
14	0.8182	Spastic ataxia 5, autosomal recessive	OMIM:614487
15	0.8172	Spinocerebellar ataxia type 1	ORPHA:98755
16	0.8169	Choreoacanthocytosis	ORPHA:2388
17	0.8164	Tremor-ataxia-central hypomyelination syndrome	ORPHA:447896
18	0.8148	Spinocerebellar ataxia, autosomal recessive 27	OMIM:618369
19	0.813	Neurodegeneration, childhood-onset, with cerebellar atrophy	OMIM:618276
20	0.8116	Spinocerebellar ataxia type 42	ORPHA:458803
21	0.8108	Spastic paraplegia 7, autosomal recessive	OMIM:607259
22	0.8095	Autosomal dominant spastic ataxia type 1	ORPHA:251282
23	0.8064	Parkinson disease 14, autosomal recessive	OMIM:612953
24	0.804	Spastic ataxia 2, autosomal recessive	OMIM:611302
24	0.804	Juvenile amyotrophic lateral sclerosis	ORPHA:300605
24	0.804	Juvenile amyotrophic lateral sclerosis	ORPHA:300605
24	0.804	Juvenile amyotrophic lateral sclerosis	ORPHA:300605
24	0.804	Juvenile amyotrophic lateral sclerosis	ORPHA:300605
24	0.804	Juvenile amyotrophic lateral sclerosis	ORPHA:300605
30	0.8027	Spastic ataxia 1, autosomal dominant	OMIM:108600
31	0.8013	Ataxia-telangiectasia-like disorder 1	OMIM:604391
32	0.7947	Spinocerebellar ataxia, autosomal recessive 14	OMIM:615386
32	0.7947	Spastic ataxia, Charlevoix-Saguenay type	OMIM:270550
34	0.7924	Spinocerebellar ataxia type 18	ORPHA:98771
35	0.7915	Neurodegeneration with ataxia, dystonia, and gaze palsy, childhood-onset	OMIM:617145
36	0.7887	Encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy	OMIM:617186
37	0.7873	Spinocerebellar ataxia 36	OMIM:614153
38	0.7872	Gastrointestinal defects and immunodeficiency syndrome 2	OMIM:619708
39	0.7864	Infantile neuroaxonal dystrophy	ORPHA:35069
40	0.7862	Spastic ataxia 3, autosomal recessive	OMIM:611390
41	0.7859	Spinocerebellar ataxia, autosomal recessive 7	OMIM:609270
42	0.7851	Pelizaeus-Merzbacher disease, connatal form	ORPHA:280210
42	0.7851	Spinocerebellar ataxia 42	OMIM:616795
44	0.7847	Autosomal recessive congenital cerebellar ataxia due to MGLUR1 deficiency	ORPHA:324262
45	0.7826	Spinocerebellar ataxia 13	OMIM:605259
46	0.7823	Spinocerebellar ataxia 29, congenital nonprogressive	OMIM:117360
47	0.7813	Leukodystrophy, hypomyelinating, 2	OMIM:608804
48	0.781	Spinocerebellar ataxia 10	OMIM:603516
49	0.779	Giant axonal neuropathy-1	OMIM:256850
50	0.7782	Retinal dystrophy with leukodystrophy	OMIM:618863
51	0.7781	Thiamine metabolism dysfunction syndrome 2 (biotin- or thiamine-responsive encephalopathy type 2)	OMIM:607483
51	0.7781	Spinocerebellar ataxia, autosomal recessive 4	OMIM:607317
53	0.7778	Basal ganglia calcification, idiopathic, 7, autosomal recessive	OMIM:618317
54	0.7768	Autosomal recessive spastic ataxia of Charlevoix-Saguenay	ORPHA:98
55	0.7767	Adult-onset dystonia-parkinsonism	ORPHA:199351
56	0.776	?Coenzyme Q10 deficiency, primary, 9	OMIM:619028
57	0.7744	Leukodystrophy, hypomyelinating, 15	OMIM:617951
58	0.7737	Developmental delay, impaired speech, and behavioral abnormalities	OMIM:619475
59	0.7736	Sensory ataxic neuropathy-dysarthria-ophthalmoparesis syndrome	ORPHA:70595
59	0.7736	Sensory ataxic neuropathy-dysarthria-ophthalmoparesis syndrome	ORPHA:70595
61	0.7733	Spasticity, childhood-onset, with hyperglycinemia	OMIM:616859
62	0.7732	Charcot-Marie-Tooth disease type 4C	ORPHA:99949
63	0.7728	Spinocerebellar ataxia type 35	ORPHA:276193
64	0.7723	Early-onset spastic ataxia-myoclonic epilepsy-neuropathy syndrome	ORPHA:313772
64	0.7723	Spinocerebellar ataxia, autosomal recessive 32	OMIM:619862
66	0.7711	Classic progressive supranuclear palsy syndrome	ORPHA:240071
67	0.7698	Kufor-Rakeb syndrome	ORPHA:306674
68	0.7691	Spinocerebellar ataxia 34	OMIM:133190
69	0.7687	Mitochondrial DNA-associated Leigh syndrome	ORPHA:255210
69	0.7687	Mitochondrial DNA-associated Leigh syndrome	ORPHA:255210
69	0.7687	Mitochondrial DNA-associated Leigh syndrome	ORPHA:255210
69	0.7687	Mitochondrial DNA-associated Leigh syndrome	ORPHA:255210
69	0.7687	Mitochondrial DNA-associated Leigh syndrome	ORPHA:255210
69	0.7687	Mitochondrial DNA-associated Leigh syndrome	ORPHA:255210
69	0.7687	Mitochondrial DNA-associated Leigh syndrome	ORPHA:255210
76	0.7677	Fatty acid hydroxylase-associated neurodegeneration	ORPHA:329308
77	0.7675	Spinocerebellar ataxia type 40	ORPHA:423275
78	0.7672	Episodic ataxia, type 6	OMIM:612656
79	0.7669	Muscular dystrophy, limb-girdle, autosomal recessive 18	OMIM:615356
80	0.7666	Polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract	OMIM:612674
81	0.7664	Leukodystrophy, hypomyelinating, 8, with or without oligodontia and/or hypogonadotropic hypogonadism	OMIM:614381
82	0.7661	Spastic paraplegia 78, autosomal recessive	OMIM:617225
83	0.7656	Agenesis of the corpus callosum with peripheral neuropathy	OMIM:218000
84	0.7646	Autosomal recessive spastic paraplegia type 78	ORPHA:513436
85	0.763	Parkinson disease 19a, juvenile-onset	OMIM:615528
86	0.7624	Niemann-Pick disease, type C1	OMIM:257220
87	0.7621	Leukodystrophy, hypomyelinating, 5	OMIM:610532
88	0.7612	Neuroferritinopathy	ORPHA:157846
89	0.7608	Aicardi-Goutieres syndrome 1, dominant and recessive	OMIM:225750
90	0.7595	Spinocerebellar ataxia 35	OMIM:613908
91	0.7583	Pyruvate dehydrogenase E2 deficiency	ORPHA:79244
92	0.7574	Autosomal recessive ataxia, Beauce type	ORPHA:88644
93	0.7562	Spinocerebellar ataxia, autosomal recessive 28	OMIM:618800
94	0.756	Progressive supranuclear palsy-parkinsonism syndrome	ORPHA:240085
95	0.7552	Autosomal recessive spastic ataxia with leukoencephalopathy	ORPHA:314603
96	0.7551	Spinocerebellar ataxia 21	OMIM:607454
97	0.755	Kufor-Rakeb syndrome	OMIM:606693
98	0.7547	Parkinsonism-dystonia, infantile, 1	OMIM:613135
99	0.7544	?Spastic ataxia 4, autosomal recessive	OMIM:613672
100	0.7534	Amyotrophic lateral sclerosis 2, juvenile	OMIM:205100
100	0.7534	ATP13A2-related juvenile neuronal ceroid lipofuscinosis	ORPHA:314632
102	0.7528	Peroxisome biogenesis disorder 6B	OMIM:614871
103	0.7519	Autosomal recessive spastic paraplegia type 15	ORPHA:100996
104	0.7517	Aicardi-Goutières syndrome	ORPHA:51
104	0.7517	Aicardi-Goutières syndrome	ORPHA:51
104	0.7517	Aicardi-Goutières syndrome	ORPHA:51
104	0.7517	Aicardi-Goutières syndrome	ORPHA:51
104	0.7517	Aicardi-Goutières syndrome	ORPHA:51
104	0.7517	Aicardi-Goutières syndrome	ORPHA:51
104	0.7517	Aicardi-Goutières syndrome	ORPHA:51
104	0.7517	Aicardi-Goutières syndrome	ORPHA:51
112	0.7515	Spastic paraplegia 79B, autosomal recessive	OMIM:615491
113	0.7509	Spinocerebellar ataxia 23	OMIM:610245
114	0.7492	Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 2	OMIM:616479
115	0.7487	Adult-onset autosomal dominant leukodystrophy	ORPHA:99027
116	0.7476	Supranuclear palsy, progressive	OMIM:601104
116	0.7476	PCWH syndrome	OMIM:609136
118	0.7475	Infantile neuroaxonal dystrophy 1	OMIM:256600
119	0.7473	Neurodevelopmental disorder with impaired language and ataxia and with or without seizures	OMIM:619580
120	0.7465	Spinocerebellar ataxia type 38	ORPHA:423296
121	0.7461	L-2-hydroxyglutaric aciduria	OMIM:236792
122	0.7457	Infantile-onset multisystem neurologic, endocrine, and pancreatic disease	OMIM:616263
123	0.7451	Hyperprolinemia type 2	ORPHA:79101
124	0.7441	Leukodystrophy, hypomyelinating, 18	OMIM:618404
125	0.7437	Friedreich ataxia	ORPHA:95
126	0.7431	Null syndrome	ORPHA:280234
127	0.743	Ataxia-telangiectasia-like disorder	ORPHA:251347
128	0.7428	Roussy-Lévy syndrome	ORPHA:3115
128	0.7428	Roussy-Lévy syndrome	ORPHA:3115
128	0.7428	Joubert syndrome 4	OMIM:609583
131	0.7424	Cockayne syndrome type 3	ORPHA:90324
131	0.7424	Cockayne syndrome type 3	ORPHA:90324
131	0.7424	Cockayne syndrome type 3	ORPHA:90324
134	0.7421	?Spastic paraplegia 44, autosomal recessive	OMIM:613206
135	0.7412	Charcot-Marie-Tooth disease, demyelinating, type 1I	OMIM:619742
136	0.7407	Recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome	ORPHA:480864
137	0.7404	Perry syndrome	OMIM:168605
138	0.7403	Dystonia 28, childhood-onset	OMIM:617284
