rank	score	disease_name	disease_identifier
1	0.7553	Neurodevelopmental disorder with dysmorphic features, spasticity, and brain abnormalities	OMIM:615802
2	0.7517	HSD10 disease, infantile type	ORPHA:391428
3	0.7437	Combined oxidative phosphorylation defect type 39	ORPHA:565624
4	0.7404	Mitochondrial DNA depletion syndrome 4A (Alpers type)	OMIM:203700
5	0.7375	Choreoacanthocytosis	ORPHA:2388
6	0.7338	Krabbe disease, atypical	OMIM:611722
7	0.7252	Biliary, renal, neurologic, and skeletal syndrome	OMIM:619534
8	0.7217	Developmental and epileptic encephalopathy 99	OMIM:619606
9	0.7206	Warburg micro syndrome 1	OMIM:600118
10	0.7203	Neurodevelopmental disorder with dystonia and seizures	OMIM:619922
11	0.719	SLC35A2-CDG	ORPHA:356961
12	0.7175	X-linked cerebral adrenoleukodystrophy	ORPHA:139396
13	0.7162	Krabbe disease	OMIM:245200
14	0.715	Martsolf syndrome 1	OMIM:212720
15	0.7147	Peroxisome biogenesis disorder 5A (Zellweger)	OMIM:614866
16	0.7127	Microcephaly-capillary malformation syndrome	OMIM:614261
17	0.7117	Developmental and epileptic encephalopathy 6B, non-Dravet	OMIM:619317
18	0.7113	Lafora disease	ORPHA:501
18	0.7113	Lafora disease	ORPHA:501
20	0.7111	Neurodevelopmental disorder with epilepsy and hemochromatosis	OMIM:301072
21	0.7085	Metabolic encephalomyopathic crises, recurrent, with rhabdomyolysis, cardiac arrhythmias, and neurodegeneration	OMIM:616878
22	0.7027	Neurodevelopmental disorder with seizures, hypotonia, and brain abnormalities	OMIM:618922
23	0.6969	Combined oxidative phosphorylation defect type 27	ORPHA:477774
24	0.6953	Infantile neuroaxonal dystrophy	ORPHA:35069
25	0.6924	Lissencephaly due to TUBA1A mutation	ORPHA:171680
26	0.6922	Neurodevelopmental disorder with hearing loss and spasticity	OMIM:619616
27	0.69	Neurodevelopmental disorder with seizures and brain abnormalities	OMIM:619517
28	0.6876	Cockayne syndrome, type A	OMIM:216400
29	0.6875	Multiple mitochondrial dysfunctions syndrome 4	OMIM:616370
30	0.6874	Isolated succinate-CoQ reductase deficiency	ORPHA:3208
30	0.6874	Isolated succinate-CoQ reductase deficiency	ORPHA:3208
