rank	score	disease_name	disease_identifier
1	0.7583	Cerebellar dysfunction with variable cognitive and behavioral abnormalities	OMIM:614756
2	0.7495	Coffin-Siris syndrome 1	OMIM:135900
3	0.745	17p11.2 microduplication syndrome	ORPHA:1713
4	0.7394	White-Sutton syndrome	ORPHA:468678
5	0.7231	8q24.3 microdeletion syndrome	ORPHA:508488
5	0.7231	CLN5 disease	ORPHA:228360
7	0.7146	Mowat-Wilson syndrome due to monosomy 2q22	ORPHA:261537
8	0.7125	Prader-Willi syndrome due to translocation	ORPHA:177907
9	0.7122	Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome	ORPHA:457351
10	0.7118	Mowat-Wilson syndrome due to a ZEB2 point mutation	ORPHA:261552
11	0.709	Intellectual disability-severe speech delay-mild dysmorphism syndrome	ORPHA:391372
12	0.7046	Intellectual developmental disorder, X-linked syndromic, Bain type	OMIM:300986
13	0.7017	Intellectual developmental disorder, autosomal dominant 52	OMIM:617796
14	0.7013	Developmental delay, impaired speech, and behavioral abnormalities	OMIM:619475
15	0.7007	Primrose syndrome	OMIM:259050
16	0.6974	Mucopolysaccharidosis type IIID	OMIM:252940
16	0.6974	Helsmoortel-van der Aa syndrome	OMIM:615873
18	0.693	Witteveen-Kolk syndrome	OMIM:613406
19	0.6927	Cornelia de Lange syndrome	ORPHA:199
19	0.6927	Cornelia de Lange syndrome	ORPHA:199
19	0.6927	Cornelia de Lange syndrome	ORPHA:199
19	0.6927	Cornelia de Lange syndrome	ORPHA:199
19	0.6927	Cornelia de Lange syndrome	ORPHA:199
19	0.6927	Cornelia de Lange syndrome	ORPHA:199
25	0.6914	Sotos syndrome	OMIM:117550
26	0.6913	Bohring-Opitz syndrome	ORPHA:97297
27	0.6907	Developmental and epileptic encephalopathy 85, with or without midline brain defects	OMIM:301044
28	0.6906	Neurodevelopmental disorder with hypotonia and brain abnormalities	OMIM:619512
29	0.6901	Intellectual developmental disorder, autosomal dominant 42	OMIM:616973
30	0.6897	Floating-Harbor syndrome	OMIM:136140
31	0.6879	Kleefstra syndrome 1	OMIM:610253
32	0.6853	Proximal 16p11.2 microdeletion syndrome	ORPHA:261197
33	0.6849	White-Sutton syndrome	OMIM:616364
34	0.6842	Jansen-de Vries syndrome	OMIM:617450
35	0.6826	Intellectual developmental disorder, autosomal dominant 57	OMIM:618050
36	0.6823	Rubinstein-Taybi syndrome due to CREBBP mutations	ORPHA:353277
36	0.6823	Rubinstein-Taybi syndrome due to EP300 haploinsufficiency	ORPHA:353284
38	0.682	Developmental delay with variable intellectual impairment and behavioral abnormalities	OMIM:618430
39	0.6816	Isolated childhood apraxia of speech	ORPHA:209908
40	0.6809	Distal 22q11.2 microdeletion syndrome	ORPHA:261330
40	0.6809	Distal 22q11.2 microdeletion syndrome	ORPHA:261330
40	0.6809	Distal 22q11.2 microdeletion syndrome	ORPHA:261330
