rank	score	disease_name	disease_identifier
1	0.9856	CHOPS syndrome	OMIM:616368
2	0.9585	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome	ORPHA:444077
3	0.9578	Rubinstein-Taybi syndrome 1	OMIM:180849
4	0.9443	Kniest dysplasia	ORPHA:485
5	0.941	Microcephalic osteodysplastic dysplasia, Saul-Wilson type	ORPHA:85172
6	0.9383	Mandibuloacral dysplasia with type A lipodystrophy	ORPHA:90153
7	0.9382	Short stature, oligodontia, dysmorphic facies, and motor delay	OMIM:619234
8	0.9308	Developmental delay, impaired speech, and behavioral abnormalities	OMIM:619475
9	0.929	Roberts-SC phocomelia syndrome	OMIM:268300
10	0.9284	Marshall syndrome	ORPHA:560
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
11	0.9269	Fanconi anemia	ORPHA:84
33	0.926	Dyssegmental dysplasia, Silverman-Handmaker type	ORPHA:1865
34	0.9226	Yunis-Varon syndrome	ORPHA:3472
34	0.9226	Yunis-Varon syndrome	ORPHA:3472
36	0.9221	Roberts syndrome	ORPHA:3103
37	0.9205	Saul-Wilson syndrome	OMIM:618150
38	0.9175	CINCA syndrome	ORPHA:1451
39	0.9173	Otospondylomegaepiphyseal dysplasia	ORPHA:1427
40	0.9161	Neu-Laxova syndrome 2	OMIM:616038
41	0.9123	Toriello-Lacassie-Droste syndrome	ORPHA:3339
42	0.91	Meier-Gorlin syndrome 7	OMIM:617063
43	0.9029	Arboleda-Tham syndrome	OMIM:616268
44	0.9023	Premature aging syndrome, Penttinen type	OMIM:601812
45	0.9022	Mullegama-Klein-Martinez syndrome	OMIM:301022
46	0.9002	Smith-Lemli-Opitz syndrome	ORPHA:818
47	0.898	Cornelia de Lange syndrome 1	OMIM:122470
47	0.898	Histiocytosis-lymphadenopathy plus syndrome	OMIM:602782
49	0.8958	Robinow syndrome, autosomal dominant 3	OMIM:616894
50	0.8948	Loeys-Dietz syndrome 3	OMIM:613795
51	0.8941	CINCA syndrome	OMIM:607115
51	0.8941	Metaphyseal chondrodysplasia, Murk Jansen type	OMIM:156400
53	0.8934	Microcephaly 3, primary, autosomal recessive	OMIM:604804
54	0.8931	Developmental and epileptic encephalopathy 80	OMIM:618580
55	0.8907	B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome	ORPHA:536467
56	0.8905	Raine syndrome	OMIM:259775
57	0.8903	Cenani-Lenz syndrome	ORPHA:3258
57	0.8903	Cenani-Lenz syndrome	ORPHA:3258
59	0.8901	Yunis-Varon syndrome	OMIM:216340
60	0.889	Elsahy-Waters syndrome	OMIM:211380
61	0.8885	Kniest dysplasia	OMIM:156550
61	0.8885	Autosomal dominant Robinow syndrome	ORPHA:3107
61	0.8885	Autosomal dominant Robinow syndrome	ORPHA:3107
61	0.8885	Autosomal dominant Robinow syndrome	ORPHA:3107
61	0.8885	Autosomal dominant Robinow syndrome	ORPHA:3107
61	0.8885	Multicentric osteolysis, nodulosis, and arthropathy	OMIM:259600
67	0.8883	Craniotubular dysplasia, Ikegawa type	OMIM:619727
68	0.8881	Donnai-Barrow syndrome	OMIM:222448
69	0.888	Thanatophoric dysplasia type 2	ORPHA:93274
70	0.8878	Stickler syndrome type 1	ORPHA:90653
70	0.8878	Robinow syndrome, autosomal dominant 2	OMIM:616331
72	0.8871	Lateral meningocele syndrome	ORPHA:2789
73	0.8867	DEGCAGS syndrome	OMIM:619488
