rank	score	disease_name	disease_identifier
1	0.8574	Amyotrophic lateral sclerosis 12 with or without frontotemporal dementia	OMIM:613435
2	0.8387	Brown-Vialetto-Van Laere syndrome 1	OMIM:211530
3	0.8295	Spinocerebellar ataxia 36	OMIM:614153
4	0.8162	Atypical pantothenate kinase-associated neurodegeneration	ORPHA:216873
5	0.8135	Spinocerebellar ataxia type 36	ORPHA:276198
6	0.8028	Frontotemporal dementia and/or amyotrophic lateral sclerosis 6	OMIM:613954
7	0.802	Frontotemporal dementia with motor neuron disease	ORPHA:275872
7	0.802	Frontotemporal dementia with motor neuron disease	ORPHA:275872
7	0.802	Frontotemporal dementia with motor neuron disease	ORPHA:275872
7	0.802	Frontotemporal dementia with motor neuron disease	ORPHA:275872
7	0.802	Frontotemporal dementia with motor neuron disease	ORPHA:275872
7	0.802	Frontotemporal dementia with motor neuron disease	ORPHA:275872
7	0.802	Frontotemporal dementia with motor neuron disease	ORPHA:275872
14	0.7994	Frontotemporal dementia and/or amyotrophic lateral sclerosis 2	OMIM:615911
15	0.7979	Spastic paraplegia 31, autosomal dominant	OMIM:610250
16	0.7911	Spinal and bulbar muscular atrophy of Kennedy	OMIM:313200
17	0.7906	Metachromatic leukodystrophy	OMIM:250100
18	0.7885	Frontotemporal dementia and/or amyotrophic lateral sclerosis 3	OMIM:616437
18	0.7885	Frontotemporal dementia and/or amyotrophic lateral sclerosis 4	OMIM:616439
20	0.7878	Vocal cord and pharyngeal distal myopathy	ORPHA:600
21	0.7868	Charcot-Marie-Tooth disease type 4C	ORPHA:99949
22	0.7867	Amyotrophic lateral sclerosis 27, juvenile	OMIM:620285
23	0.7852	Myopathy, myofibrillar, 7	OMIM:617114
24	0.7848	Spastic paraplegia 11, autosomal recessive	OMIM:604360
25	0.7847	Autosomal dominant Charcot-Marie-Tooth disease type 2Z	ORPHA:466768
26	0.7819	Amyotrophic lateral sclerosis 21	OMIM:606070
27	0.7807	Troyer syndrome	OMIM:275900
28	0.7774	Pontocerebellar hypoplasia, type 1B	OMIM:614678
29	0.7734	AGel amyloidosis	ORPHA:85448
30	0.7731	Combined oxidative phosphorylation defect type 7	ORPHA:254930
