rank	score	disease_name	disease_identifier
1	0.9425	Al Kaissi syndrome	OMIM:617694
2	0.8644	Shashi-Pena syndrome	OMIM:617190
3	0.8567	KBG syndrome	OMIM:148050
4	0.855	Neurodevelopmental disorder with hypotonia, dysmorphic facies, and skin abnormalities	OMIM:620191
5	0.8488	Renpenning syndrome	OMIM:309500
6	0.8469	Bainbridge-Ropers syndrome	OMIM:615485
7	0.8465	Congenital disorder of glycosylation, type IIa	OMIM:212066
8	0.842	Wrinkly skin syndrome	ORPHA:2834
9	0.8414	Pierpont syndrome	OMIM:602342
10	0.8411	Noonan syndrome 14	OMIM:619745
11	0.8396	KBG syndrome	ORPHA:2332
12	0.8395	Pierpont syndrome	ORPHA:487825
13	0.8363	Multiple congenital anomalies-neurodevelopmental syndrome, X-linked	OMIM:301056
14	0.8346	Neurodevelopmental disorder with or without variable brain abnormalities	OMIM:618443
15	0.8302	Wrinkly skin syndrome	OMIM:278250
16	0.8287	Dihydropyrimidine dehydrogenase deficiency	ORPHA:1675
17	0.828	Fontaine progeroid syndrome	OMIM:612289
18	0.8249	Helsmoortel-van der Aa syndrome	OMIM:615873
19	0.8231	Bohring-Opitz syndrome	OMIM:605039
20	0.8225	Au-Kline syndrome	OMIM:616580
21	0.8213	Neurodevelopmental disorder with hypotonia, facial dysmorphism, and brain abnormalities	OMIM:619383
22	0.8163	Cardiofaciocutaneous syndrome	OMIM:115150
23	0.8089	Intellectual developmental disorder, autosomal dominant 44, with microcephaly	OMIM:617061
24	0.8081	Hypotonia, ataxia, and delayed development syndrome	OMIM:617330
25	0.8078	Congenital myopathy with excess of muscle spindles	OMIM:218040
26	0.8051	Intellectual developmental disorder, X-linked syndromic, Turner type	OMIM:309590
27	0.8039	Cohen syndrome	ORPHA:193
28	0.802	Developmental and epileptic encephalopathy 95	OMIM:618143
29	0.8018	Mucopolysaccharidosis-like syndrome with congenital heart defects and hematopoietic disorders	ORPHA:505248
29	0.8018	Zimmermann-Laband syndrome	ORPHA:3473
29	0.8018	Zimmermann-Laband syndrome	ORPHA:3473
29	0.8018	Zimmermann-Laband syndrome	ORPHA:3473
29	0.8018	Zimmermann-Laband syndrome	ORPHA:3473
34	0.8014	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation	ORPHA:438216
