rank	score	disease_name	disease_identifier
1	0.8828	Bardet-Biedl syndrome 1, modifier of	OMIM:209900
1	0.8828	Bardet-Biedl syndrome 1	OMIM:209900
1	0.8828	Bardet-Biedl syndrome 1, modifier of	OMIM:209900
1	0.8828	Bardet-Biedl syndrome 1	OMIM:209900
5	0.8741	Bardet-Biedl syndrome 9	OMIM:615986
6	0.8552	Bardet-Biedl syndrome 17	OMIM:615994
7	0.8494	Bardet-Biedl syndrome 20	OMIM:619471
8	0.8468	Bardet-Biedl syndrome 21	OMIM:617406
9	0.8345	Bardet-Biedl syndrome 2	OMIM:615981
10	0.8195	Bardet-Biedl syndrome 12	OMIM:615989
11	0.8119	Bardet-Biedl syndrome 19	OMIM:615996
12	0.811	Bardet-Biedl syndrome 6	OMIM:605231
13	0.8089	Joubert syndrome 2	OMIM:608091
14	0.8083	Bardet-Biedl syndrome 10	OMIM:615987
15	0.808	?Bardet-Biedl syndrome 14	OMIM:615991
15	0.808	Bardet-Biedl syndrome 14, modifier of	OMIM:615991
17	0.8057	Bardet-Biedl syndrome 16	OMIM:615993
18	0.8047	Orofaciodigital syndrome type 1	ORPHA:2750
19	0.8004	Short-rib thoracic dysplasia 10 with or without polydactyly	OMIM:615630
20	0.8002	Rubinstein-Taybi syndrome due to 16p13.3 microdeletion	ORPHA:353281
21	0.7991	Distal 16p11.2 microdeletion syndrome	ORPHA:261222
22	0.7962	Bardet-Biedl syndrome 4	OMIM:615982
23	0.7943	Rubinstein-Taybi syndrome due to CREBBP mutations	ORPHA:353277
23	0.7943	Rubinstein-Taybi syndrome due to EP300 haploinsufficiency	ORPHA:353284
23	0.7943	Joubert syndrome 7	OMIM:611560
26	0.7908	Mandibuloacral dysplasia with type B lipodystrophy	OMIM:608612
27	0.789	?Bardet-Biedl syndrome 18	OMIM:615995
28	0.7885	Joubert syndrome 12	OMIM:200990
29	0.7879	Orofaciodigital syndrome V	OMIM:174300
30	0.7876	?Retinitis pigmentosa 51	OMIM:613464
31	0.7865	Orofaciodigital syndrome type 3	ORPHA:2752
32	0.7846	Joubert syndrome 1	OMIM:213300
33	0.7845	Orofaciodigital syndrome type 5	ORPHA:2919
34	0.7844	Bardet-Biedl syndrome	ORPHA:110
34	0.7844	Bardet-Biedl syndrome	ORPHA:110
34	0.7844	Bardet-Biedl syndrome	ORPHA:110
