rank	score	disease_name	disease_identifier
1	0.95	Marfan Syndrome	OMIM:154700
2	0.85	Homocystinuria	OMIM:236200
3	0.75	Loeys-Dietz Syndrome 1	OMIM:609192
4	0.7	Ehlers-Danlos Syndrome, Vascular Type	OMIM:130050
5	0.65	MASS Phenotype	OMIM:604308
6	0.6	Shprintzen-Goldberg Syndrome	OMIM:182212
7	0.55	Ehlers-Danlos Syndrome, Kyphoscoliotic Type	OMIM:225400
8	0.5	Stickler Syndrome, Type I, Nonsyndromic Ocular	OMIM:609508
9	0.45	Beals Syndrome	OMIM:121050
10	0.4	Familial Thoracic Aortic Aneurysm And Dissection	OMIM:607086
