rank	score	disease_name	disease_identifier
1	0.9	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 12	OMIM:613722
2	0.88	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 7	OMIM:613720
3	0.86	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 42	OMIM:617105
4	0.85	WEST SYNDROME	OMIM:308350
5	0.83	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 28	OMIM:616211
6	0.8	MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS 1	OMIM:604004
6	0.8	MOWAT-WILSON SYNDROME	OMIM:235730
8	0.75	MICROCEPHALY, SEIZURES, AND DEVELOPMENTAL DELAY	OMIM:614080
8	0.75	ANGELMAN SYNDROME	OMIM:105830
10	0.72	PYRIDOXINE-DEPENDENT EPILEPSY	OMIM:266100
