rank	score	disease_name	disease_identifier
1	0.9	AUTISM, SUSCEPTIBILITY TO, X-LINKED 3	OMIM:300496
2	0.85	CREATINE DEFICIENCY SYNDROME, X-LINKED	OMIM:300352
3	0.82	MECP2 DUPLICATION SYNDROME	OMIM:300260
4	0.8	ANGELMAN SYNDROME	OMIM:105830
5	0.78	RHOBTB2-RELATED NEURODEVELOPMENTAL DISORDER	OMIM:618512
6	0.76	GLUT1 DEFICIENCY SYNDROME 1	OMIM:606777
7	0.74	PHENYLKETONURIA	OMIM:261600
8	0.72	RUBINSTEIN-TAYBI SYNDROME 1	OMIM:180849
9	0.71	TIMM8A-RELATED HEARING LOSS AND NEUROLOGIC DISORDER	OMIM:304700
10	0.7	PRADER-WILLI SYNDROME	OMIM:176270
