rank	score	disease_name	disease_identifier
1	0.9	Apert syndrome	OMIM:101200
2	0.85	Carpenter syndrome	OMIM:201000
3	0.8	Pfeiffer syndrome	OMIM:101600
4	0.78	Antley-Bixler syndrome without genital anomalies or disordered steroidogenesis	OMIM:207410
5	0.75	Beckwith-Wiedemann syndrome	OMIM:130650
6	0.7	Saethre-Chotzen syndrome	OMIM:101400
7	0.65	Smith-Lemli-Opitz syndrome	OMIM:270400
8	0.6	Craniofrontonasal dysplasia	OMIM:304110
9	0.58	Fraser syndrome	OMIM:219000
10	0.5	Opitz G/BBB syndrome	OMIM:300000
