rank	score	disease_name	disease_identifier
1	0.9	Spastic paraplegia 11, autosomal recessive	OMIM:604187
2	0.85	Leukoencephalopathy with vanishing white matter	OMIM:603896
3	0.82	Megalencephalic leukoencephalopathy with subcortical cysts	OMIM:604004
4	0.8	Alexander disease	OMIM:203450
5	0.78	Metachromatic leukodystrophy	OMIM:250100
6	0.75	Pelizaeus-Merzbacher disease	OMIM:312080
7	0.73	Cerebral palsy, spastic quadriplegic 6	OMIM:617802
8	0.7	Hereditary spastic paraplegia 49	OMIM:615031
9	0.68	Canavan disease	OMIM:271900
10	0.65	X-linked leukodystrophy with axonal spheroids and pigmented glia	OMIM:300472
